source,target,type,subtype
MIMAT0027687,IRAK4,mir_regulates_mrna,
MIMAT0028111,IRAK4,mir_regulates_mrna,
MIMAT0028214,IRAK4,mir_regulates_mrna,
MIMAT0030426,IRAK4,mir_regulates_mrna,
MIMAT0019853,IRAK4,mir_regulates_mrna,
MIMAT0019927,IRAK4,mir_regulates_mrna,
MIMAT0025854,IRAK4,mir_regulates_mrna,
MIMAT0027516,IRAK4,mir_regulates_mrna,
MIMAT0000423,ANGPT2,mir_regulates_mrna,
MIMAT0002858,MAPT,mir_regulates_mrna,
MIMAT0005457,MAPT,mir_regulates_mrna,
MIMAT0002867,MAPT,mir_regulates_mrna,
MIMAT0002862,MAPT,mir_regulates_mrna,
MIMAT0004911,MAPT,mir_regulates_mrna,
MIMAT0011163,MAPT,mir_regulates_mrna,
MIMAT0011775,MAPT,mir_regulates_mrna,
MIMAT0018201,MAPT,mir_regulates_mrna,
MIMAT0019066,MAPT,mir_regulates_mrna,
MIMAT0019965,MAPT,mir_regulates_mrna,
MIMAT0019971,MAPT,mir_regulates_mrna,
MIMAT0027673,MAPT,mir_regulates_mrna,
MIMAT0014987,MAPT,mir_regulates_mrna,
MIMAT0019210,MAPT,mir_regulates_mrna,
MIMAT0019927,MAPT,mir_regulates_mrna,
MIMAT0022256,RASGRP1,mir_regulates_mrna,
MIMAT0019761,RASGRP1,mir_regulates_mrna,
MIMAT0022282,RASGRP1,mir_regulates_mrna,
MIMAT0015035,RASGRP1,mir_regulates_mrna,
MIMAT0000083,PAK1,mir_regulates_mrna,
MIMAT0000244,PAK1,mir_regulates_mrna,
MIMAT0000252,PAK1,mir_regulates_mrna,
MIMAT0000273,PAK1,mir_regulates_mrna,
MIMAT0000065,TGFBR1,mir_regulates_mrna,
MIMAT0000099,TGFBR1,mir_regulates_mrna,
MIMAT0022693,TGFBR1,mir_regulates_mrna,
MIMAT0000424,TGFBR1,mir_regulates_mrna,
MIMAT0002806,TGFBR1,mir_regulates_mrna,
MIMAT0015030,TGFBR1,mir_regulates_mrna,
MIMAT0019014,TGFBR1,mir_regulates_mrna,
MIMAT0019776,TGFBR1,mir_regulates_mrna,
MIMAT0027367,TGFBR1,mir_regulates_mrna,
MIMAT0027467,TGFBR1,mir_regulates_mrna,
MIMAT0027491,TGFBR1,mir_regulates_mrna,
MIMAT0027604,TGFBR1,mir_regulates_mrna,
MIMAT0031010,TGFBR1,mir_regulates_mrna,
MIMAT0000265,TGFBR1,mir_regulates_mrna,
MIMAT0000075,TGFBR1,mir_regulates_mrna,
MIMAT0022939,TGFBR1,mir_regulates_mrna,
MIMAT0019707,TGFBR1,mir_regulates_mrna,
MIMAT0000419,TGFBR1,mir_regulates_mrna,
MIMAT0000425,TGFBR1,mir_regulates_mrna,
MIMAT0018202,TGFBR1,mir_regulates_mrna,
MIMAT0019703,TGFBR1,mir_regulates_mrna,
MIMAT0027562,TGFBR1,mir_regulates_mrna,
MIMAT0000063,MEF2C,mir_regulates_mrna,
MIMAT0000271,MEF2C,mir_regulates_mrna,
MIMAT0000092,MEF2C,mir_regulates_mrna,
MIMAT0000070,MAPK9,mir_regulates_mrna,
MIMAT0000103,MAPK9,mir_regulates_mrna,
MIMAT0000680,MAPK9,mir_regulates_mrna,
MIMAT0018004,MAPK9,mir_regulates_mrna,
MIMAT0000222,MAPK9,mir_regulates_mrna,
MIMAT0000093,MAPK9,mir_regulates_mrna,
MIMAT0000232,MAPK9,mir_regulates_mrna,
MIMAT0019692,MAPK9,mir_regulates_mrna,
MIMAT0000075,MAPK9,mir_regulates_mrna,
MIMAT0001413,MAPK9,mir_regulates_mrna,
MIMAT0000231,TGFB2,mir_regulates_mrna,
MIMAT0004587,TGFB2,mir_regulates_mrna,
MIMAT0001339,TGFB2,mir_regulates_mrna,
MIMAT0018926,TGFB2,mir_regulates_mrna,
MIMAT0018082,TGFB2,mir_regulates_mrna,
MIMAT0018927,TGFB2,mir_regulates_mrna,
MIMAT0018932,TGFB2,mir_regulates_mrna,
MIMAT0018984,TGFB2,mir_regulates_mrna,
MIMAT0021041,TGFB2,mir_regulates_mrna,
MIMAT0003288,TGFB2,mir_regulates_mrna,
MIMAT0018119,TGFB2,mir_regulates_mrna,
MIMAT0019233,TGFB2,mir_regulates_mrna,
MIMAT0000080,RASGRP3,mir_regulates_mrna,
MIMAT0004784,RASGRP3,mir_regulates_mrna,
MIMAT0004927,RASGRP3,mir_regulates_mrna,
MIMAT0018956,RASGRP3,mir_regulates_mrna,
MIMAT0027103,PPP3CB,mir_regulates_mrna,
MIMAT0003385,ECSIT,mir_regulates_mrna,
MIMAT0004984,ECSIT,mir_regulates_mrna,
MIMAT0000256,BDNF,mir_regulates_mrna,
MIMAT0000259,BDNF,mir_regulates_mrna,
MIMAT0000422,BDNF,mir_regulates_mrna,
MIMAT0000265,BDNF,mir_regulates_mrna,
MIMAT0000095,BDNF,mir_regulates_mrna,
MIMAT0005913,RELA,mir_regulates_mrna,
MIMAT0015028,RELA,mir_regulates_mrna,
MIMAT0016853,RELA,mir_regulates_mrna,
MIMAT0022736,RELA,mir_regulates_mrna,
MIMAT0018952,RELA,mir_regulates_mrna,
MIMAT0023702,RELA,mir_regulates_mrna,
MIMAT0000278,STMN1,mir_regulates_mrna,
MIMAT0004767,STMN1,mir_regulates_mrna,
MIMAT0018949,STMN1,mir_regulates_mrna,
MIMAT0019921,STMN1,mir_regulates_mrna,
MIMAT0025482,STMN1,mir_regulates_mrna,
MIMAT0027357,STMN1,mir_regulates_mrna,
MIMAT0027439,STMN1,mir_regulates_mrna,
MIMAT0004513,STMN1,mir_regulates_mrna,
MIMAT0003298,STMN1,mir_regulates_mrna,
MIMAT0019820,STMN1,mir_regulates_mrna,
MIMAT0019841,STMN1,mir_regulates_mrna,
MIMAT0027415,STMN1,mir_regulates_mrna,
MIMAT0000099,STMN1,mir_regulates_mrna,
MIMAT0002174,STMN1,mir_regulates_mrna,
MIMAT0019938,STMN1,mir_regulates_mrna,
MIMAT0027635,STMN1,mir_regulates_mrna,
MIMAT0002173,RASGRF1,mir_regulates_mrna,
MIMAT0000098,FLT1,mir_regulates_mrna,
MIMAT0002827,FLT1,mir_regulates_mrna,
MIMAT0002829,FLT1,mir_regulates_mrna,
MIMAT0000430,NFKB1,mir_regulates_mrna,
MIMAT0026613,IL1RAP,mir_regulates_mrna,
MIMAT0005583,IL1RAP,mir_regulates_mrna,
MIMAT0000450,MYD88,mir_regulates_mrna,
MIMAT0000271,FGFR1,mir_regulates_mrna,
MIMAT0000455,FGFR1,mir_regulates_mrna,
MIMAT0000690,FGFR1,mir_regulates_mrna,
MIMAT0004945,FGFR1,mir_regulates_mrna,
MIMAT0022720,FGFR1,mir_regulates_mrna,
MIMAT0032029,FGFR1,mir_regulates_mrna,
MIMAT0005939,FGFR1,mir_regulates_mrna,
MIMAT0019047,FGFR1,mir_regulates_mrna,
MIMAT0019927,FGFR1,mir_regulates_mrna,
MIMAT0024613,FGFR1,mir_regulates_mrna,
MIMAT0024617,FGFR1,mir_regulates_mrna,
MIMAT0024618,FGFR1,mir_regulates_mrna,
MIMAT0025486,FGFR1,mir_regulates_mrna,
MIMAT0027363,FGFR1,mir_regulates_mrna,
MIMAT0027602,FGFR1,mir_regulates_mrna,
MIMAT0027681,FGFR1,mir_regulates_mrna,
MIMAT0031012,FGFR1,mir_regulates_mrna,
MIMAT0018087,FGFR1,mir_regulates_mrna,
MIMAT0024610,FGFR1,mir_regulates_mrna,
MIMAT0027420,FGFR1,mir_regulates_mrna,
MIMAT0019069,FGFR1,mir_regulates_mrna,
MIMAT0003222,FGFR1,mir_regulates_mrna,
MIMAT0017999,FGFR1,mir_regulates_mrna,
MIMAT0030422,FGFR1,mir_regulates_mrna,
MIMAT0019704,FGFR1,mir_regulates_mrna,
MIMAT0027384,FGFR1,mir_regulates_mrna,
MIMAT0004952,EGF,mir_regulates_mrna,
MIMAT0005892,EGF,mir_regulates_mrna,
MIMAT0006767,EGF,mir_regulates_mrna,
MIMAT0018949,EGF,mir_regulates_mrna,
MIMAT0019836,EGF,mir_regulates_mrna,
MIMAT0027430,EGF,mir_regulates_mrna,
MIMAT0027516,EGF,mir_regulates_mrna,
MIMAT0027668,EGF,mir_regulates_mrna,
MIMAT0027583,EGF,mir_regulates_mrna,
MIMAT0000226,IKBKB,mir_regulates_mrna,
MIMAT0000617,IKBKB,mir_regulates_mrna,
MIMAT0002874,IKBKB,mir_regulates_mrna,
MIMAT0000095,DDIT3,mir_regulates_mrna,
MIMAT0015087,PLA2G4E,mir_regulates_mrna,
MIMAT0000772,PLA2G4E,mir_regulates_mrna,
MIMAT0000279,AKT3,mir_regulates_mrna,
MIMAT0002874,AKT3,mir_regulates_mrna,
MIMAT0004450,AKT3,mir_regulates_mrna,
MIMAT0021129,AKT3,mir_regulates_mrna,
MIMAT0027416,AKT3,mir_regulates_mrna,
MIMAT0027578,AKT3,mir_regulates_mrna,
MIMAT0030429,AKT3,mir_regulates_mrna,
MIMAT0000422,AKT3,mir_regulates_mrna,
MIMAT0002853,AKT3,mir_regulates_mrna,
MIMAT0002867,AKT3,mir_regulates_mrna,
MIMAT0026615,AKT3,mir_regulates_mrna,
MIMAT0019062,AKT3,mir_regulates_mrna,
MIMAT0019965,AKT3,mir_regulates_mrna,
MIMAT0027612,AKT3,mir_regulates_mrna,
MIMAT0000278,AKT3,mir_regulates_mrna,
MIMAT0000417,AKT3,mir_regulates_mrna,
MIMAT0002858,AKT3,mir_regulates_mrna,
MIMAT0019363,MAP3K13,mir_regulates_mrna,
MIMAT0026480,MAP3K13,mir_regulates_mrna,
MIMAT0027421,MAP3K13,mir_regulates_mrna,
MIMAT0030425,MAP3K13,mir_regulates_mrna,
MIMAT0011777,PRKACB,mir_regulates_mrna,
MIMAT0018081,PRKACB,mir_regulates_mrna,
MIMAT0018122,PRKACB,mir_regulates_mrna,
MIMAT0019065,PRKACB,mir_regulates_mrna,
MIMAT0019841,PRKACB,mir_regulates_mrna,
MIMAT0000070,PRKACB,mir_regulates_mrna,
MIMAT0000103,PRKACB,mir_regulates_mrna,
MIMAT0000726,PRKACB,mir_regulates_mrna,
MIMAT0022471,PRKACB,mir_regulates_mrna,
MIMAT0000086,AKT2,mir_regulates_mrna,
MIMAT0000100,AKT2,mir_regulates_mrna,
MIMAT0000414,AKT2,mir_regulates_mrna,
MIMAT0000422,AKT2,mir_regulates_mrna,
MIMAT0000681,AKT2,mir_regulates_mrna,
MIMAT0001340,AKT2,mir_regulates_mrna,
MIMAT0004792,AKT2,mir_regulates_mrna,
MIMAT0010214,AKT2,mir_regulates_mrna,
MIMAT0004945,AKT2,mir_regulates_mrna,
MIMAT0004697,AKT2,mir_regulates_mrna,
MIMAT0005794,AKT2,mir_regulates_mrna,
MIMAT0013802,AKT2,mir_regulates_mrna,
MIMAT0000450,AKT2,mir_regulates_mrna,
MIMAT0003280,AKT2,mir_regulates_mrna,
MIMAT0000063,AKT2,mir_regulates_mrna,
MIMAT0000454,AKT2,mir_regulates_mrna,
MIMAT0019890,AKT2,mir_regulates_mrna,
MIMAT0027437,AKT2,mir_regulates_mrna,
MIMAT0004680,VEGFB,mir_regulates_mrna,
MIMAT0027370,VEGFB,mir_regulates_mrna,
MIMAT0027686,VEGFB,mir_regulates_mrna,
MIMAT0005878,LAMTOR3,mir_regulates_mrna,
MIMAT0018201,LAMTOR3,mir_regulates_mrna,
MIMAT0018985,LAMTOR3,mir_regulates_mrna,
MIMAT0022492,LAMTOR3,mir_regulates_mrna,
MIMAT0027599,LAMTOR3,mir_regulates_mrna,
MIMAT0001629,LAMTOR3,mir_regulates_mrna,
MIMAT0000422,MAPKAPK3,mir_regulates_mrna,
MIMAT0023711,PPP3CC,mir_regulates_mrna,
MIMAT0000722,MAP3K8,mir_regulates_mrna,
MIMAT0000760,TAOK2,mir_regulates_mrna,
MIMAT0000076,ATF2,mir_regulates_mrna,
MIMAT0000432,STK3,mir_regulates_mrna,
MIMAT0004602,ARRB2,mir_regulates_mrna,
MIMAT0000451,ARRB2,mir_regulates_mrna,
MIMAT0004748,ARRB2,mir_regulates_mrna,
MIMAT0002807,ARRB2,mir_regulates_mrna,
MIMAT0016852,ARRB2,mir_regulates_mrna,
MIMAT0018971,ARRB2,mir_regulates_mrna,
MIMAT0021125,ARRB2,mir_regulates_mrna,
MIMAT0021128,ARRB2,mir_regulates_mrna,
MIMAT0027614,ARRB2,mir_regulates_mrna,
MIMAT0029310,ARRB2,mir_regulates_mrna,
MIMAT0035542,ARRB2,mir_regulates_mrna,
MIMAT0004671,ARRB2,mir_regulates_mrna,
MIMAT0027369,ARRB2,mir_regulates_mrna,
MIMAT0000077,MAX,mir_regulates_mrna,
MIMAT0003276,MAX,mir_regulates_mrna,
MIMAT0005792,MAX,mir_regulates_mrna,
MIMAT0022713,MAX,mir_regulates_mrna,
MIMAT0022838,MAX,mir_regulates_mrna,
MIMAT0006764,MAX,mir_regulates_mrna,
MIMAT0015045,MAX,mir_regulates_mrna,
MIMAT0016880,MAX,mir_regulates_mrna,
MIMAT0018943,MAX,mir_regulates_mrna,
MIMAT0021085,MAX,mir_regulates_mrna,
MIMAT0022260,MAX,mir_regulates_mrna,
MIMAT0027394,MAX,mir_regulates_mrna,
MIMAT0027538,MAX,mir_regulates_mrna,
MIMAT0005793,MAX,mir_regulates_mrna,
MIMAT0019072,MAX,mir_regulates_mrna,
MIMAT0027610,MAX,mir_regulates_mrna,
MIMAT0000264,MAPK8,mir_regulates_mrna,
MIMAT0000271,MAPK8,mir_regulates_mrna,
MIMAT0000443,MAPK8,mir_regulates_mrna,
MIMAT0004918,MAPK8,mir_regulates_mrna,
MIMAT0004949,MAPK8,mir_regulates_mrna,
MIMAT0018107,MAPK8,mir_regulates_mrna,
MIMAT0030987,MAPK8,mir_regulates_mrna,
MIMAT0002819,MAPK8,mir_regulates_mrna,
MIMAT0004768,MAPK8,mir_regulates_mrna,
MIMAT0004909,MAPK8,mir_regulates_mrna,
MIMAT0022255,MAPK8,mir_regulates_mrna,
MIMAT0003284,MAPK8,mir_regulates_mrna,
MIMAT0000063,NFATC1,mir_regulates_mrna,
MIMAT0000422,NFATC1,mir_regulates_mrna,
MIMAT0021034,NFATC1,mir_regulates_mrna,
MIMAT0019200,NFATC1,mir_regulates_mrna,
MIMAT0003292,NFATC1,mir_regulates_mrna,
MIMAT0000417,MAP2K4,mir_regulates_mrna,
MIMAT0022838,MAP2K4,mir_regulates_mrna,
MIMAT0015065,MAP2K4,mir_regulates_mrna,
MIMAT0017992,MAP2K4,mir_regulates_mrna,
MIMAT0018949,MAP2K4,mir_regulates_mrna,
MIMAT0019073,MAP2K4,mir_regulates_mrna,
MIMAT0027485,MAP2K4,mir_regulates_mrna,
MIMAT0027537,MAP2K4,mir_regulates_mrna,
MIMAT0030018,MAP2K4,mir_regulates_mrna,
MIMAT0030430,MAP2K4,mir_regulates_mrna,
MIMAT0022713,MAP2K4,mir_regulates_mrna,
MIMAT0027399,MAP2K4,mir_regulates_mrna,
MIMAT0015083,GNA12,mir_regulates_mrna,
MIMAT0016859,GNA12,mir_regulates_mrna,
MIMAT0016900,GNA12,mir_regulates_mrna,
MIMAT0000252,GNA12,mir_regulates_mrna,
MIMAT0000422,GNA12,mir_regulates_mrna,
MIMAT0000450,GNA12,mir_regulates_mrna,
MIMAT0005920,GNA12,mir_regulates_mrna,
MIMAT0035542,GNA12,mir_regulates_mrna,
MIMAT0022694,GNA12,mir_regulates_mrna,
MIMAT0019719,GNA12,mir_regulates_mrna,
MIMAT0000070,MAP3K9,mir_regulates_mrna,
MIMAT0009197,MAP3K9,mir_regulates_mrna,
MIMAT0004603,MAP3K9,mir_regulates_mrna,
MIMAT0000691,MAP3K9,mir_regulates_mrna,
MIMAT0001340,MAP3K9,mir_regulates_mrna,
MIMAT0002826,MAP3K9,mir_regulates_mrna,
MIMAT0003310,MAP3K9,mir_regulates_mrna,
MIMAT0005592,MAP3K9,mir_regulates_mrna,
MIMAT0005878,MAP3K9,mir_regulates_mrna,
MIMAT0018193,MAP3K9,mir_regulates_mrna,
MIMAT0018200,MAP3K9,mir_regulates_mrna,
MIMAT0018349,MAP3K9,mir_regulates_mrna,
MIMAT0019025,MAP3K9,mir_regulates_mrna,
MIMAT0019784,MAP3K9,mir_regulates_mrna,
MIMAT0021080,MAP3K9,mir_regulates_mrna,
MIMAT0027369,MAP3K9,mir_regulates_mrna,
MIMAT0027377,MAP3K9,mir_regulates_mrna,
MIMAT0027392,MAP3K9,mir_regulates_mrna,
MIMAT0027409,MAP3K9,mir_regulates_mrna,
MIMAT0027417,MAP3K9,mir_regulates_mrna,
MIMAT0027442,MAP3K9,mir_regulates_mrna,
MIMAT0027602,MAP3K9,mir_regulates_mrna,
MIMAT0027637,MAP3K9,mir_regulates_mrna,
MIMAT0027685,MAP3K9,mir_regulates_mrna,
MIMAT0033692,MAP3K9,mir_regulates_mrna,
MIMAT0004488,MAP3K9,mir_regulates_mrna,
MIMAT0000080,MAP3K9,mir_regulates_mrna,
MIMAT0000231,MAP3K9,mir_regulates_mrna,
MIMAT0000425,MAP3K9,mir_regulates_mrna,
MIMAT0004748,MAP3K9,mir_regulates_mrna,
MIMAT0010313,MAP3K9,mir_regulates_mrna,
MIMAT0019008,MAP3K9,mir_regulates_mrna,
MIMAT0021021,MAP3K9,mir_regulates_mrna,
MIMAT0027365,MAP3K9,mir_regulates_mrna,
MIMAT0027378,MAP3K9,mir_regulates_mrna,
MIMAT0027466,MAP3K9,mir_regulates_mrna,
MIMAT0027483,MAP3K9,mir_regulates_mrna,
MIMAT0027621,MAP3K9,mir_regulates_mrna,
MIMAT0006765,MAP3K9,mir_regulates_mrna,
MIMAT0026623,MAP3K9,mir_regulates_mrna,
MIMAT0015032,MAP3K9,mir_regulates_mrna,
MIMAT0018072,MAP3K9,mir_regulates_mrna,
MIMAT0019027,MAP3K9,mir_regulates_mrna,
MIMAT0019854,MAP3K9,mir_regulates_mrna,
MIMAT0000074,MAP3K9,mir_regulates_mrna,
MIMAT0000243,MAP3K9,mir_regulates_mrna,
MIMAT0002828,MAP3K9,mir_regulates_mrna,
MIMAT0021086,MAP3K9,mir_regulates_mrna,
MIMAT0002838,CDC25B,mir_regulates_mrna,
MIMAT0004945,CDC25B,mir_regulates_mrna,
MIMAT0027508,CDC25B,mir_regulates_mrna,
MIMAT0018444,CDC25B,mir_regulates_mrna,
MIMAT0027357,CDC25B,mir_regulates_mrna,
MIMAT0015378,CDC25B,mir_regulates_mrna,
MIMAT0019809,CDC25B,mir_regulates_mrna,
MIMAT0025857,CDC25B,mir_regulates_mrna,
MIMAT0000077,CSF1R,mir_regulates_mrna,
MIMAT0015022,FGF5,mir_regulates_mrna,
MIMAT0028223,FGF5,mir_regulates_mrna,
MIMAT0004450,FGF5,mir_regulates_mrna,
MIMAT0018083,FGF5,mir_regulates_mrna,
MIMAT0019048,FGF5,mir_regulates_mrna,
MIMAT0025844,FGF5,mir_regulates_mrna,
MIMAT0000243,MAP3K4,mir_regulates_mrna,
MIMAT0014992,MAP3K4,mir_regulates_mrna,
MIMAT0010364,FGFR4,mir_regulates_mrna,
MIMAT0007883,FGFR4,mir_regulates_mrna,
MIMAT0002822,SRF,mir_regulates_mrna,
MIMAT0004983,SRF,mir_regulates_mrna,
MIMAT0013518,SRF,mir_regulates_mrna,
MIMAT0016855,SRF,mir_regulates_mrna,
MIMAT0018359,SRF,mir_regulates_mrna,
MIMAT0018949,SRF,mir_regulates_mrna,
MIMAT0019006,SRF,mir_regulates_mrna,
MIMAT0019047,SRF,mir_regulates_mrna,
MIMAT0019051,SRF,mir_regulates_mrna,
MIMAT0019700,SRF,mir_regulates_mrna,
MIMAT0019827,SRF,mir_regulates_mrna,
MIMAT0019838,SRF,mir_regulates_mrna,
MIMAT0019899,SRF,mir_regulates_mrna,
MIMAT0019921,SRF,mir_regulates_mrna,
MIMAT0022491,SRF,mir_regulates_mrna,
MIMAT0027356,SRF,mir_regulates_mrna,
MIMAT0027363,SRF,mir_regulates_mrna,
MIMAT0027391,SRF,mir_regulates_mrna,
MIMAT0027395,SRF,mir_regulates_mrna,
MIMAT0027463,SRF,mir_regulates_mrna,
MIMAT0027488,SRF,mir_regulates_mrna,
MIMAT0027505,SRF,mir_regulates_mrna,
MIMAT0027626,SRF,mir_regulates_mrna,
MIMAT0029310,SRF,mir_regulates_mrna,
MIMAT0004689,TAB2,mir_regulates_mrna,
MIMAT0027369,TAB2,mir_regulates_mrna,
MIMAT0030986,TAB2,mir_regulates_mrna,
MIMAT0019762,TAB2,mir_regulates_mrna,
MIMAT0000066,MAP2K7,mir_regulates_mrna,
MIMAT0005871,MAP2K7,mir_regulates_mrna,
MIMAT0016851,MAP2K7,mir_regulates_mrna,
MIMAT0018072,MAP2K7,mir_regulates_mrna,
MIMAT0018945,MAP2K7,mir_regulates_mrna,
MIMAT0018980,MAP2K7,mir_regulates_mrna,
MIMAT0027408,MAP2K7,mir_regulates_mrna,
MIMAT0027416,MAP2K7,mir_regulates_mrna,
MIMAT0027448,MAP2K7,mir_regulates_mrna,
MIMAT0027562,MAP2K7,mir_regulates_mrna,
MIMAT0027612,MAP2K7,mir_regulates_mrna,
MIMAT0027640,MAP2K7,mir_regulates_mrna,
MIMAT0027666,MAP2K7,mir_regulates_mrna,
MIMAT0031012,MAP2K7,mir_regulates_mrna,
MIMAT0000765,RASA2,mir_regulates_mrna,
MIMAT0004945,PRKACA,mir_regulates_mrna,
MIMAT0000417,MAP4K2,mir_regulates_mrna,
MIMAT0000461,MAP4K2,mir_regulates_mrna,
MIMAT0004761,MAP4K2,mir_regulates_mrna,
MIMAT0004767,MAP4K2,mir_regulates_mrna,
MIMAT0002874,MAP4K2,mir_regulates_mrna,
MIMAT0026612,MAP4K2,mir_regulates_mrna,
MIMAT0003315,MAP4K2,mir_regulates_mrna,
MIMAT0003316,MAP4K2,mir_regulates_mrna,
MIMAT0005891,MAP4K2,mir_regulates_mrna,
MIMAT0018005,MAP4K2,mir_regulates_mrna,
MIMAT0018945,MAP4K2,mir_regulates_mrna,
MIMAT0018985,MAP4K2,mir_regulates_mrna,
MIMAT0019856,MAP4K2,mir_regulates_mrna,
MIMAT0022491,MAP4K2,mir_regulates_mrna,
MIMAT0024615,MAP4K2,mir_regulates_mrna,
MIMAT0027421,MAP4K2,mir_regulates_mrna,
MIMAT0027588,MAP4K2,mir_regulates_mrna,
MIMAT0015069,MAP4K2,mir_regulates_mrna,
MIMAT0004612,MAPK14,mir_regulates_mrna,
MIMAT0026740,MAPK14,mir_regulates_mrna,
MIMAT0005788,MAPK14,mir_regulates_mrna,
MIMAT0013518,MAPK14,mir_regulates_mrna,
MIMAT0016917,MAPK14,mir_regulates_mrna,
MIMAT0019063,MAPK14,mir_regulates_mrna,
MIMAT0019772,MAPK14,mir_regulates_mrna,
MIMAT0022256,MAPK14,mir_regulates_mrna,
MIMAT0025458,MAPK14,mir_regulates_mrna,
MIMAT0027419,MAPK14,mir_regulates_mrna,
MIMAT0028111,MAPK14,mir_regulates_mrna,
MIMAT0000080,MAPK14,mir_regulates_mrna,
MIMAT0000266,MAPK14,mir_regulates_mrna,
MIMAT0026476,MAPK14,mir_regulates_mrna,
MIMAT0004602,MAPK14,mir_regulates_mrna,
MIMAT0005921,MAPK14,mir_regulates_mrna,
MIMAT0030982,MAPK14,mir_regulates_mrna,
MIMAT0000271,MAPK14,mir_regulates_mrna,
MIMAT0027558,RAC3,mir_regulates_mrna,
MIMAT0027630,RAC3,mir_regulates_mrna,
MIMAT0028110,RAC3,mir_regulates_mrna,
MIMAT0000074,MAP2K3,mir_regulates_mrna,
MIMAT0000422,MAP2K3,mir_regulates_mrna,
MIMAT0010364,MAP2K3,mir_regulates_mrna,
MIMAT0016900,MAP2K3,mir_regulates_mrna,
MIMAT0017999,MAP2K3,mir_regulates_mrna,
MIMAT0019015,MAP2K3,mir_regulates_mrna,
MIMAT0027438,MAP2K3,mir_regulates_mrna,
MIMAT0027620,MAP2K3,mir_regulates_mrna,
MIMAT0013802,MAP2K3,mir_regulates_mrna,
MIMAT0019878,MAP2K3,mir_regulates_mrna,
MIMAT0031012,MAP2K3,mir_regulates_mrna,
MIMAT0000075,MAP2K3,mir_regulates_mrna,
MIMAT0004694,MAPK10,mir_regulates_mrna,
MIMAT0031074,MAPK10,mir_regulates_mrna,
MIMAT0017997,MAPK10,mir_regulates_mrna,
MIMAT0018070,MAPK10,mir_regulates_mrna,
MIMAT0018977,MAPK10,mir_regulates_mrna,
MIMAT0027375,MAPK10,mir_regulates_mrna,
MIMAT0027394,MAPK10,mir_regulates_mrna,
MIMAT0027524,MAPK10,mir_regulates_mrna,
MIMAT0027538,MAPK10,mir_regulates_mrna,
MIMAT0000278,MAPK10,mir_regulates_mrna,
MIMAT0003276,MAPK10,mir_regulates_mrna,
MIMAT0004795,MAPK10,mir_regulates_mrna,
MIMAT0019715,MAPK10,mir_regulates_mrna,
MIMAT0021023,MAPK10,mir_regulates_mrna,
MIMAT0027610,MAPK10,mir_regulates_mrna,
MIMAT0004548,DUSP9,mir_regulates_mrna,
MIMAT0004605,DUSP9,mir_regulates_mrna,
MIMAT0019008,DUSP9,mir_regulates_mrna,
MIMAT0019868,DUSP9,mir_regulates_mrna,
MIMAT0030021,DUSP9,mir_regulates_mrna,
MIMAT0000072,RPS6KA5,mir_regulates_mrna,
MIMAT0000080,RPS6KA5,mir_regulates_mrna,
MIMAT0000084,RPS6KA5,mir_regulates_mrna,
MIMAT0000099,RPS6KA5,mir_regulates_mrna,
MIMAT0000242,RPS6KA5,mir_regulates_mrna,
MIMAT0000421,RPS6KA5,mir_regulates_mrna,
MIMAT0000424,RPS6KA5,mir_regulates_mrna,
MIMAT0004595,RPS6KA5,mir_regulates_mrna,
MIMAT0004599,RPS6KA5,mir_regulates_mrna,
MIMAT0000680,RPS6KA5,mir_regulates_mrna,
MIMAT0004703,RPS6KA5,mir_regulates_mrna,
MIMAT0026612,RPS6KA5,mir_regulates_mrna,
MIMAT0003221,RPS6KA5,mir_regulates_mrna,
MIMAT0003885,RPS6KA5,mir_regulates_mrna,
MIMAT0004945,RPS6KA5,mir_regulates_mrna,
MIMAT0018070,RPS6KA5,mir_regulates_mrna,
MIMAT0018072,RPS6KA5,mir_regulates_mrna,
MIMAT0018107,RPS6KA5,mir_regulates_mrna,
MIMAT0019232,RPS6KA5,mir_regulates_mrna,
MIMAT0018945,RPS6KA5,mir_regulates_mrna,
MIMAT0018953,RPS6KA5,mir_regulates_mrna,
MIMAT0019233,RPS6KA5,mir_regulates_mrna,
MIMAT0019047,RPS6KA5,mir_regulates_mrna,
MIMAT0019735,RPS6KA5,mir_regulates_mrna,
MIMAT0019850,RPS6KA5,mir_regulates_mrna,
MIMAT0019861,RPS6KA5,mir_regulates_mrna,
MIMAT0019971,RPS6KA5,mir_regulates_mrna,
MIMAT0021080,RPS6KA5,mir_regulates_mrna,
MIMAT0022283,RPS6KA5,mir_regulates_mrna,
MIMAT0022288,RPS6KA5,mir_regulates_mrna,
MIMAT0024613,RPS6KA5,mir_regulates_mrna,
MIMAT0024614,RPS6KA5,mir_regulates_mrna,
MIMAT0024617,RPS6KA5,mir_regulates_mrna,
MIMAT0025451,RPS6KA5,mir_regulates_mrna,
MIMAT0025458,RPS6KA5,mir_regulates_mrna,
MIMAT0027544,RPS6KA5,mir_regulates_mrna,
MIMAT0027568,RPS6KA5,mir_regulates_mrna,
MIMAT0028230,RPS6KA5,mir_regulates_mrna,
MIMAT0031004,RPS6KA5,mir_regulates_mrna,
MIMAT0035542,RPS6KA5,mir_regulates_mrna,
MIMAT0000093,RPS6KA5,mir_regulates_mrna,
