Entrez ID,Gene Symbol,Oncogene Score,LogFC,p-value,Adj p-value,Pathway Matrix Organization,Pathway Degradation Matrix,Pathway Collagen Formation
128240,APOA1BP,0,0.995828,7.03904e-07,3.58893e-06,0,0,0
57325,CSRP2BP,0,0.107685,0.499641,0.577493,0,0,0
162989,DEDD2,0.0018479,0.0282518,0.792153,0.835559,0,0,0
58489,ABHD17C,0.00502031,3.03854,3.95144e-09,4.01067e-08,0,0,0
221927,BRAT1,0.00470352,-0.0651537,0.644626,0.708665,0,0,0
84955,NUDCD1,0.0520594,-0.552851,0.000157097,0.000452301,0,0,0
254048,UBN2,0,0.0751945,0.673909,0.734395,0,0,0
154810,AMOTL1,0.0726876,-1.50592,1.28538e-06,6.07045e-06,0,0,0
56850,GRIPAP1,0,0.0935461,0.518952,0.595409,0,0,0
115098,CCDC124,0,-0.124399,0.225168,0.297527,0,0,0
117143,TADA1,0.019444,1.53234,4.79807e-10,6.82969e-09,0,0,0
25845,LINC00263,0,1.31084,8.96419e-06,3.41837e-05,0,0,0
85013,TMEM128,0,1.07844,5.62124e-07,2.94092e-06,0,0,0
122786,FRMD6,0.0183504,1.44842,0.000100793,0.000305212,0,0,0
219988,PATL1,0,1.16271,5.29402e-06,2.13806e-05,0,0,0
144363,LYRM5,0,-0.0645312,0.626318,0.692607,0,0,0
129401,NUP35,0,1.06672,2.09433e-06,9.37112e-06,0,0,0
7918,GPANK1,0,-0.629551,4.62532e-07,2.47263e-06,0,0,0
116064,LRRC58,0.0018155,0.74289,3.55794e-06,1.49819e-05,0,0,0
127687,C1orf122,0.00379266,0.23321,0.201462,0.270365,0,0,0
112936,VPS26B,0,0.665429,7.90903e-05,0.000245239,0,0,0
95681,CEP41,0,-0.0204103,0.902229,0.924663,0,0,0
129787,TMEM18,0.269396,-0.461115,0.00342778,0.00726857,0,0,0
140735,DYNLL2,0.0783211,-0.48216,0.00110306,0.00260124,0,0,0
11101,ATE1,0.080687,0.363081,0.0488654,0.0781012,0,0,0
57186,RALGAPA2,0.0257244,0.593254,0.118537,0.170124,0,0,0
58506,SCAF1,0.00368307,-0.198809,0.0330124,0.0550401,0,0,0
84295,PHF6,0.513012,0.233926,0.0238114,0.041092,0,0,0
81704,DOCK8,0.0052161,1.05116,0.00438288,0.00902601,0,0,0
207063,DHRSX,0,0.806194,0.00172575,0.0038811,0,0,0
64773,PCED1A,0,-0.556101,0.00213825,0.00471556,0,0,0
57614,KIAA1468,0,0.711534,0.00036218,0.000950749,0,0,0
220323,OAF,0,-0.698264,0.00693513,0.0136231,0,0,0
90507,SCRN2,0.0814476,-0.883056,1.55129e-06,7.19013e-06,0,0,0
161424,NOP9,0,-0.664592,3.26722e-06,1.38892e-05,0,0,0
220906,RPL7L1,0.0160562,-0.210463,0.0391118,0.0640683,0,0,0
6542,SLC7A2,0.0182891,1.68529,0.0160272,0.028838,0,0,0
54989,ZNF770,0.0018479,0.435338,0.00088079,0.00212321,0,0,0
25902,LOC100996643,0,0.569899,0.237411,0.310978,0,0,0
51434,ANAPC7,0.0645973,1.50699,2.16993e-07,1.26772e-06,0,0,0
84865,CCDC142,0,0.288631,0.148354,0.206925,0,0,0
118429,ANTXR2,0.0192591,-1.25912,2.69175e-06,1.16804e-05,0,0,0
116983,ACAP3,0,-0.258448,0.213069,0.283826,0,0,0
126308,MOB3A,0,0.412529,0.0146246,0.0265393,0,0,0
26147,PHF19,0.0189385,-0.269055,0.240658,0.314825,0,0,0
114926,SMIM19,0,0.758702,0.000424303,0.00109542,0,0,0
113452,TMEM54,0.00258706,0.550046,0.0131562,0.024152,0,0,0
122553,TRAPPC6B,0,0.788923,6.2266e-05,0.000197067,0,0,0
84240,ZCCHC9,0,0.831992,3.23219e-05,0.000108759,0,0,0
49854,ZBTB21,0,0.689303,0.0262895,0.0448918,0,0,0
4133,MAP2,0.0170804,-2.67388,3.07225e-09,3.24572e-08,0,0,0
200916,RPL22L1,0.0036958,0.237956,0.227889,0.300499,0,0,0
29904,EEF2K,0.106545,0.645734,0.0192574,0.0339709,0,0,0
641638,SNHG6,0.0498599,-0.491558,0.00345636,0.00732153,0,0,0
57619,SHROOM3,0.00934379,1.64962,1.90226e-08,1.53085e-07,0,0,0
203547,VMA21,0.0340013,0.576371,5.60942e-05,0.000179088,0,0,0
64651,CSRNP1,0.0452834,0.757248,0.049919,0.0795598,0,0,0
255967,PAN3,0.00609807,-0.127762,0.286447,0.363932,0,0,0
100505573,AL832909,0,0.714937,0.0078353,0.0151982,0,0,0
85014,TMEM141,0,0.617464,0.000188876,0.000532057,0,0,0
254428,SLC41A1,0.0055437,-0.721412,0.00435147,0.00897171,0,0,0
27031,ACAD11,0,-0.176097,0.346331,0.426835,0,0,0
201965,RWDD4,0.00443496,0.157163,0.273762,0.350803,0,0,0
116254,GINM1,0.00321946,1.1752,1.07067e-07,6.87357e-07,0,0,0
440145,MZT1,0,0.473062,0.0147211,0.0266872,0,0,0
130814,PQLC3,0,2.17908,2.08501e-07,1.22617e-06,0,0,0
54534,MRPL50,0.0042428,1.94464,1.60063e-12,5.91193e-11,0,0,0
85450,ITPRIP,0,0.00468787,0.984644,0.987839,0,0,0
92715,DPH7,0,-0.138581,0.0784883,0.118823,0,0,0
92305,TMEM129,0.00406538,-0.451606,0.00119895,0.00279999,0,0,0
57630,SH3RF1,0.0144136,1.15876,2.3205e-07,1.34464e-06,0,0,0
26260,FBXO25,0,-0.176412,0.322035,0.402119,0,0,0
11270,NRM,0,-0.0836002,0.662441,0.724831,0,0,0
84967,LSM10,0.00221748,1.84774,2.92671e-08,2.20784e-07,0,0,0
89953,KLC4,0,-0.429644,0.000297651,0.000799508,0,0,0
57210,SLC45A4,0,-0.0999905,0.355581,0.43642,0,0,0
286144,TRIQK,0,2.53217,2.20264e-11,5.22898e-10,0,0,0
152007,GLIPR2,0,-1.09082,7.44863e-05,0.000232025,0,0,0
90313,TP53I13,0,-0.9872,1.44669e-07,8.89406e-07,0,0,0
124808,CCDC43,0,0.0397291,0.803872,0.844743,0,0,0
115426,UHRF2,0.00982319,0.639097,2.7642e-05,9.43064e-05,0,0,0
113174,SAAL1,0.0036958,0.2428,0.242592,0.316861,0,0,0
126917,IFFO2,0.0380377,-1.76532,1.50994e-07,9.21514e-07,0,0,0
283377,SPRYD4,0,0.072526,0.37093,0.452447,0,0,0
201176,ARHGAP27,0.00147832,-0.653358,3.49283e-06,1.47427e-05,0,0,0
122060,SLAIN1,0.0122975,-0.171828,0.24074,0.314904,0,0,0
85365,ALG2,0.0765533,1.3704,6.04917e-10,8.22363e-09,0,0,0
55824,PAG1,0.111445,0.16529,0.34927,0.429825,0,0,0
85457,CIPC,0,1.68361,1.7564e-09,2.01797e-08,0,0,0
92017,LOC101929304,0,0.246751,0.102757,0.150117,0,0,0
121642,ALKBH2,0.0121027,-0.00229107,0.991924,0.993866,0,0,0
57685,CACHD1,0.0298718,-2.35909,2.50165e-06,1.09524e-05,0,0,0
57659,ZBTB4,0.0872749,-1.25502,9.907e-11,1.79691e-09,0,0,0
80820,EEPD1,0.044551,-0.752414,8.16637e-05,0.000252447,0,0,0
339122,ISY1-RAB43,0,-0.00344288,0.977928,0.983252,0,0,0
147991,DPY19L3,0.00443496,1.25591,5.58399e-10,7.70473e-09,0,0,0
100506710,EBLN3,0,2.69764,1.17404e-10,2.06875e-09,0,0,0
388753,COA6,0.0756852,1.19549,1.59454e-10,2.67701e-09,0,0,0
150275,CCDC117,0.0422872,1.8733,3.15431e-10,4.75655e-09,0,0,0
140901,STK35,0,1.09796,7.6619e-07,3.8663e-06,0,0,0
90378,SAMD1,0,1.41685,2.83328e-08,2.1522e-07,0,0,0
7325,UBE2E2,0.00530753,-0.448462,0.0990282,0.145428,0,0,0
29128,UHRF1,0.1114,2.15088,6.40351e-07,3.29085e-06,0,0,0
152217,NCBP2-AS2,0,0.0636861,0.673762,0.734395,0,0,0
339745,SPOPL,0,2.2334,2.25529e-12,7.74642e-11,0,0,0
3454,IFNAR1,0.0928811,0.587704,0.0128705,0.0237102,0,0,0
1303,COL12A1,0.0367934,4.01063,9.87876e-13,4.00216e-11,1,1,1
151354,FAM84A,0,1.09338,0.0179142,0.0318584,0,0,0
134145,FAM173B,0,0.341885,0.176425,0.240326,0,0,0
124976,SPNS2,0.0563496,-0.639838,4.86882e-05,0.000157316,0,0,0
171568,POLR3H,0,-0.632547,0.000125359,0.000370528,0,0,0
122830,NAA30,0,0.250856,0.156274,0.21657,0,0,0
222229,LRWD1,0,0.200178,0.154659,0.214561,0,0,0
115908,CTHRC1,0.120188,4.93034,1.99935e-15,2.68214e-13,0,0,0
348235,SKA2,0.100726,0.688245,0.00393493,0.00821413,0,0,0
81610,FAM83D,0.109667,0.841457,0.0177475,0.0316252,0,0,0
84892,POMGNT2,0.00147832,-0.265923,0.0946662,0.139744,0,0,0
114915,EPB41L4A-AS1,0.0189651,-0.993658,9.39013e-06,3.56835e-05,0,0,0
285958,LOC101928927,0,-0.139663,0.429753,0.50947,0,0,0
113263,GLCCI1,0,1.38217,3.82156e-05,0.000126437,0,0,0
80709,AKNA,0,0.643292,0.0626103,0.0974091,0,0,0
84933,C8orf76,0.0280675,0.650704,0.00144033,0.00329869,0,0,0
57666,FBRSL1,0.00168907,-0.149892,0.317248,0.396944,0,0,0
151188,ARL6IP6,0,0.903994,1.59438e-07,9.66825e-07,0,0,0
55588,MED29,0,1.50959,2.67901e-09,2.87948e-08,0,0,0
25929,GEMIN5,0.00147832,0.516761,0.000230729,0.000636107,0,0,0
114790,STK11IP,0.00486613,0.389193,0.0943576,0.139361,0,0,0
57521,RPTOR,0.0872182,-0.342813,0.00320255,0.00682763,0,0,0
140707,BRI3BP,0.0831473,2.29256,9.69058e-17,2.1873e-14,0,0,0
80856,KIAA1715,0,0.922364,0.000443518,0.00114089,0,0,0
128308,MRPL55,0.0171855,-0.175601,0.214742,0.285599,0,0,0
171024,SYNPO2,0.0702154,-2.54491,3.33449e-07,1.84428e-06,0,0,0
154467,CCDC167,0.0768812,0.557563,0.00125904,0.00292399,0,0,0
379025,FLJ31306,0,1.24417,1.00348e-07,6.50681e-07,0,0,0
57475,PLEKHH1,0,-1.32783,0.000521282,0.00132247,0,0,0
57182,ANKRD50,0.00841659,2.25123,4.34758e-13,2.10999e-11,0,0,0
57542,KLHL42,0.0577839,0.608174,0.000209253,0.000582875,0,0,0
2889,RAPGEF1,0.0812608,-0.410323,0.0255851,0.0438022,0,0,0
29801,ZDHHC8,0,-0.207608,0.246819,0.321583,0,0,0
93058,COQ10A,0,-0.254648,0.339013,0.419306,0,0,0
84946,LTV1,0.070885,0.0766975,0.560945,0.63362,0,0,0
283951,C16orf91,0,0.319635,0.0178298,0.0317401,0,0,0
130557,ZNF513,0,0.628569,0.000254338,0.000695115,0,0,0
200942,KLHDC8B,0.0213466,-0.941811,7.04535e-06,2.76143e-05,0,0,0
85378,TUBGCP6,0.00478401,0.317076,0.180893,0.245635,0,0,0
100861532,RNA45S5,0,-0.109838,0.774511,0.821028,0,0,0
92241,RCSD1,0.0114393,0.00848824,0.980806,0.985309,0,0,0
57511,COG6,0,1.21242,2.15852e-06,9.60694e-06,0,0,0
89970,RSPRY1,0,-0.0645771,0.663686,0.725971,0,0,0
84987,COX14,0,-0.466364,0.0075878,0.0147584,0,0,0
340348,TSPAN33,0.00147832,-1.04587,3.38334e-05,0.000113416,0,0,0
5939,RBMS2,0.0947133,0.275783,0.38625,0.466928,0,0,0
89958,SAPCD2,0.0132539,-0.241464,0.20722,0.276864,0,0,0
10999,SLC27A4,0.0763515,0.357488,0.04583,0.0736803,0,0,0
140739,UBE2F,0,1.09237,2.99461e-08,2.25565e-07,0,0,0
221035,REEP3,0.214252,0.418569,0.0240419,0.0414245,0,0,0
284702,HNRNPU-AS1,0,0.629239,0.0159959,0.0287853,0,0,0
88745,RRP36,0.0036958,0.383356,0.014676,0.0266223,0,0,0
116988,AGAP3,0.00398971,-1.08864,2.43848e-09,2.66527e-08,0,0,0
128077,LIX1L,0.022968,-0.624928,0.00321424,0.00684946,0,0,0
91689,SMDT1,0.0111074,-0.907564,1.58634e-05,5.72385e-05,0,0,0
116541,MRPL54,0.00422964,-0.443584,0.00459542,0.00940784,0,0,0
221895,JAZF1,0.453601,0.16079,0.5112,0.588414,0,0,0
116447,TOP1MT,0.0986798,-1.31274,5.15103e-06,2.08505e-05,0,0,0
124936,CYB5D2,0.0763897,0.831624,0.0152893,0.0276362,0,0,0
124512,METTL23,0,0.401363,0.00455991,0.00934995,0,0,0
54893,MTMR10,0,-0.467031,0.0353667,0.0585192,0,0,0
619208,FAM229B,0,0.0138888,0.961501,0.970648,0,0,0
84952,CGNL1,0.0265175,-0.908224,0.0868153,0.129703,0,0,0
84897,TBRG1,0.0207311,1.82413,1.71893e-09,1.98403e-08,0,0,0
259282,BOD1L1,0.329531,1.05458,3.36194e-08,2.50036e-07,0,0,0
128218,TMEM125,0,0.30295,0.306193,0.385097,0,0,0
125988,C19orf70,0,-0.325638,0.0374494,0.0616283,0,0,0
8812,CCNK,0.0115498,0.786144,1.11644e-09,1.36507e-08,0,0,0
25943,C20orf194,0,-0.0962579,0.40842,0.48829,0,0,0
326625,MMAB,0.00792543,-0.937344,1.15809e-06,5.53919e-06,0,0,0
221955,DAGLB,0,1.35165,5.85793e-08,4.07733e-07,0,0,0
554282,FAM72A,0.0188206,-1.59267,0.000347516,0.000916313,0,0,0
83695,RHNO1,0.02469,0.423668,0.00587579,0.0117417,0,0,0
26122,EPC2,0,-0.369261,0.00214826,0.00473543,0,0,0
7008,TEF,0.0791437,-1.00834,0.000157619,0.000453714,0,0,0
113802,HENMT1,0.0086824,0.523856,0.0657517,0.101696,0,0,0
84936,ZFYVE19,0,-0.0473851,0.772065,0.819494,0,0,0
57552,NCEH1,0.0171647,2.11813,4.49616e-09,4.46627e-08,0,0,0
155061,ZNF746,0.0321534,1.46269,3.57171e-07,1.96024e-06,0,0,0
113402,SFT2D1,0,0.955033,6.79248e-09,6.33371e-08,0,0,0
64841,GNPNAT1,0.100645,0.638816,8.59941e-05,0.000264169,0,0,0
57669,EPB41L5,0.0449019,1.35974,8.6549e-06,3.31191e-05,0,0,0
388796,SNHG17,0.039905,0.133307,0.525843,0.601567,0,0,0
115286,SLC25A26,0.00508863,-0.792364,1.86324e-07,1.10905e-06,0,0,0
157638,FAM84B,0,1.48116,3.65022e-09,3.75207e-08,0,0,0
84154,RPF2,0.0018479,-0.412399,0.00622017,0.0123725,0,0,0
114990,VASN,0.0195256,-1.13625,1.55882e-06,7.21561e-06,0,0,0
91107,TRIM47,0.0867827,0.232026,0.411492,0.491344,0,0,0
126003,TRAPPC5,0,0.20011,0.204656,0.273953,0,0,0
261729,STEAP2,0.0408969,0.901843,0.035908,0.0593251,0,0,0
219743,TYSND1,0,-0.0310923,0.873523,0.901785,0,0,0
84912,SLC35B4,0.00339153,0.250367,0.294028,0.372214,0,0,0
89849,ATG16L2,0.00897011,0.714535,0.00159558,0.00362031,0,0,0
64412,GZF1,0,1.35395,2.45989e-06,1.07796e-05,0,0,0
80018,NAA25,0.0853826,2.27373,2.5168e-08,1.94929e-07,0,0,0
121536,AEBP2,0.0489488,-0.0540452,0.650644,0.713625,0,0,0
92667,MGME1,0.00604674,0.468197,0.0144653,0.0262905,0,0,0
286262,TPRN,0.00295664,0.61625,0.000381449,0.000995229,0,0,0
84058,WDR54,0.0110874,0.833891,0.00690497,0.0135713,0,0,0
399844,LINC01000,0,1.55016,1.18177e-05,4.39571e-05,0,0,0
23233,EXOC6B,0.00439994,0.296712,0.104369,0.15214,0,0,0
114971,PTPMT1,0.0217744,0.676243,0.00817639,0.015793,0,0,0
128869,PIGU,0.0189481,0.69916,0.00395102,0.00823836,0,0,0
729438,GATSL2,0,-0.246789,0.162111,0.223504,0,0,0
285148,IAH1,0,1.15796,2.3272e-05,8.07928e-05,0,0,0
285971,LOC728743,0,-0.448982,0.000275481,0.000745734,0,0,0
255743,NPNT,0.0569847,3.82713,3.09944e-12,1.01087e-10,0,0,0
94241,TP53INP1,0.103015,1.69105,3.94241e-12,1.22941e-10,0,0,0
79834,PEAK1,0.107515,-0.157103,0.499978,0.577788,0,0,0
203228,C9orf72,0.0018479,0.231106,0.35262,0.433309,0,0,0
148413,LOC148413,0,-0.214404,0.100926,0.147726,0,0,0
57600,FNIP2,0.00221748,0.500885,0.0364405,0.0601072,0,0,0
57674,RNF213,0.286416,1.58453,1.69391e-06,7.76474e-06,0,0,0
28512,NKIRAS1,0.00147832,-0.233192,0.265144,0.341679,0,0,0
339230,CCDC137,0,-0.21151,0.213553,0.284364,0,0,0
163126,EID2,0,0.858672,0.000204633,0.000571799,0,0,0
317649,EIF4E3,0.0157466,-1.02933,1.89317e-05,6.70841e-05,0,0,0
57486,NLN,0.0188102,-0.897808,7.58722e-06,2.94702e-05,0,0,0
11228,RASSF8,0.0054205,1.06548,0.00195051,0.00432973,0,0,0
84334,APOPT1,0,-0.0170178,0.909022,0.930284,0,0,0
340371,MIR6845,0,-0.450278,0.0214035,0.0373216,0,0,0
142891,SAMD8,0.00443496,0.322205,0.190998,0.258027,0,0,0
100507217,LOC100507217,0,0.583996,0.000229249,0.000632502,0,0,0
90007,MIDN,0.0334188,-0.0593934,0.856137,0.887706,0,0,0
284207,METRNL,0.00785111,0.496041,0.0670703,0.103499,0,0,0
80821,DDHD1,0,0.149492,0.433061,0.512626,0,0,0
284184,C17orf89,0,-0.436251,0.00373336,0.00783593,0,0,0
166336,PRICKLE2,0.00672966,-1.02612,0.00589897,0.0117847,0,0,0
84964,ALKBH6,0,0.374186,0.0614516,0.0957338,0,0,0
169200,TMEM64,0.00886992,-1.72961,8.70055e-05,0.000266929,0,0,0
54510,PCDH18,0.0140563,-1.05728,0.0110273,0.0206599,0,0,0
91408,BTF3L4,0,0.822368,2.50644e-05,8.61949e-05,0,0,0
57494,RIMKLB,0.0116418,-0.150672,0.224551,0.296813,0,0,0
91748,ELMSAN1,0,0.859255,1.31511e-05,4.83792e-05,0,0,0
283987,HID1,0.050694,0.0838337,0.761893,0.810876,0,0,0
53981,CPSF2,0.00422964,-1.50068,1.89687e-11,4.61534e-10,0,0,0
90407,TMEM41A,0.0362188,0.36602,0.00509482,0.0103232,0,0,0
375260,WASH1,0,-0.950727,1.27807e-08,1.08512e-07,0,0,0
164832,LONRF2,0.00193397,2.59468,6.11622e-07,3.16149e-06,0,0,0
92597,MOB1B,0.00866974,0.769879,1.84022e-06,8.32844e-06,0,0,0
55917,CTTNBP2NL,0,0.67682,0.000207133,0.000577422,0,0,0
51088,KLHL5,0.00147832,1.28267,0.000319448,0.00085194,0,0,0
55605,KIF21A,0.0451341,0.351932,0.126785,0.180342,0,0,0
81928,CABLES2,0,0.76609,0.000616067,0.00153504,0,0,0
100131801,PET100,0,0.0172332,0.886023,0.911939,0,0,0
122961,ISCA2,0,1.93021,7.91664e-09,7.18408e-08,0,0,0
56160,NDNL2,0,0.908132,2.98112e-05,0.000101077,0,0,0
79085,SLC25A23,0.0036958,-1.02953,8.07394e-06,3.11395e-05,0,0,0
151903,CCDC12,0,-0.297625,0.00594575,0.0118765,0,0,0
222166,MTURN,0.014432,-1.28285,0.0019026,0.00423661,0,0,0
115209,OMA1,0.0790625,0.986517,1.68765e-06,7.74142e-06,0,0,0
1600,DAB1,0.0182774,1.40714,1.20919e-08,1.04147e-07,0,0,0
150684,COMMD1,0.00650871,0.23725,0.100307,0.146896,0,0,0
84925,DIRC2,0,1.06583,1.86506e-06,8.41674e-06,0,0,0
375757,SWI5,0.00422964,-0.164285,0.476449,0.554837,0,0,0
54538,ROBO4,0.0577974,-2.69835,2.41247e-14,1.98297e-12,0,0,0
57216,VANGL2,0.106955,0.243805,0.588622,0.659005,0,0,0
55610,CCDC132,0,1.81949,3.81972e-05,0.000126405,0,0,0
222236,NAPEPLD,0,1.26235,2.56108e-06,1.11679e-05,0,0,0
26086,GPSM1,0.0262196,-0.963558,3.72058e-05,0.000123527,0,0,0
10818,FRS2,0.0204003,-0.122349,0.646333,0.710158,0,0,0
5599,MAPK8,0.114065,0.767695,0.000205048,0.000572733,0,0,0
140606,SELM,0,0.00380812,0.98636,0.989421,0,0,0
27106,ARRDC2,0.0084798,-0.617705,0.000191716,0.000539629,0,0,0
57514,ARHGAP31,0.0886806,-1.02833,5.08968e-05,0.000163486,0,0,0
84752,B3GNT9,0,0.374143,0.0459188,0.0737897,0,0,0
84134,TOMM40L,0,-0.138882,0.470252,0.548653,0,0,0
91869,RFT1,0.0110874,0.514194,0.000225873,0.000624157,0,0,0
144165,PRICKLE1,0.037103,1.53355,2.38588e-07,1.37691e-06,0,0,0
92747,BPIFB1,0.0617276,1.5523,0.0126775,0.0233937,0,0,0
286257,C9orf142,0,0.108908,0.585059,0.655908,0,0,0
197258,FUK,0,-0.623049,0.00235622,0.00516104,0,0,0
219854,TMEM218,0,0.616373,0.0149741,0.0271112,0,0,0
132160,PPM1M,0,-0.418636,0.102785,0.150139,0,0,0
114785,MBD6,0,1.51069,8.33248e-08,5.5085e-07,0,0,0
153830,RNF145,0.0341664,-0.524526,0.0345466,0.0572823,0,0,0
113000,RPUSD1,0,-0.100998,0.351467,0.432117,0,0,0
114984,FLYWCH2,0,-0.181752,0.342457,0.422683,0,0,0
85464,SSH2,0,-0.0895724,0.612152,0.680062,0,0,0
84328,LZIC,0,0.191491,0.0556453,0.0877092,0,0,0
57586,SYT13,0.0825813,1.89806,0.0607197,0.0947267,0,0,0
84885,ZDHHC12,0,0.402892,0.0326999,0.0546215,0,0,0
93621,MRFAP1,0,0.169855,0.0872743,0.130307,0,0,0
196513,DCP1B,0.0036958,-0.00498708,0.975046,0.980979,0,0,0
342371,ATXN1L,0.00295664,-0.471039,0.00397573,0.00828107,0,0,0
5581,PRKCE,0.0614494,0.333111,0.391676,0.472003,0,0,0
7745,ZKSCAN8,0.0110874,2.0616,4.82548e-08,3.42236e-07,0,0,0
124245,ZC3H18,0.014044,-0.0209586,0.910561,0.931537,0,0,0
375743,PTAR1,0,-0.222854,0.114359,0.164848,0,0,0
25946,ZNF385A,0,0.194949,0.345101,0.425577,0,0,0
80818,ZNF436,0.0941925,0.862634,7.15477e-06,2.79815e-05,0,0,0
92610,TIFA,0.00234556,1.2028,0.00136212,0.00313725,0,0,0
79172,CENPO,0.00841109,-0.197744,0.205032,0.27438,0,0,0
115294,PCMTD1,0,0.0286119,0.8479,0.880726,0,0,0
123016,TTC8,0.00147832,2.07067,2.96919e-12,9.84194e-11,0,0,0
147015,DHRS13,0.00147832,-0.598902,0.0520316,0.0825585,0,0,0
57480,PLEKHG1,0,0.118017,0.594688,0.664242,0,0,0
146198,ZFP90,0,-0.584657,0.000830175,0.0020104,0,0,0
100288152,LOC100288152,0,-0.422225,0.202279,0.271256,0,0,0
93627,TBCK,0,0.564558,0.0023996,0.00524556,0,0,0
221120,ALKBH3,0.0899955,-0.416172,0.0811338,0.122268,0,0,0
148362,BROX,0.0036958,1.26586,3.86714e-06,1.615e-05,0,0,0
286077,FAM83H,0.0990013,0.488151,0.0315759,0.0529118,0,0,0
149175,MANEAL,0.00249961,1.10024,0.00289849,0.00622794,0,0,0
83874,TBC1D10A,0.0036958,0.59697,0.000160804,0.000461853,0,0,0
54887,UHRF1BP1,0,1.40696,3.09958e-06,1.324e-05,0,0,0
91050,CCDC149,0,-0.400357,0.149696,0.208571,0,0,0
220213,OTUD1,0.0804267,0.411324,0.0149713,0.0271096,0,0,0
10743,RAI1,0.0114364,0.583449,0.000209381,0.000583117,0,0,0
80144,FRAS1,0.0240668,0.568467,0.408677,0.488517,0,0,0
100859930,HEIH,0.0856976,-0.754643,1.25302e-07,7.89103e-07,0,0,0
5284,PIGR,0.122418,-7.8782,2.24614e-10,3.57646e-09,0,0,0
128439,SNHG11,0.0676031,0.802776,0.000156324,0.00045035,0,0,0
145567,TTC7B,0.0036958,-1.14096,0.006017,0.0120087,0,0,0
246175,CNOT6L,0.00943311,0.741544,8.75684e-06,3.34647e-05,0,0,0
57700,FAM160B1,0,-0.35789,0.0269041,0.0458066,0,0,0
285636,C5orf51,0,0.975862,2.09605e-06,9.37587e-06,0,0,0
55676,SLC30A6,0.0422964,1.23737,7.58493e-08,5.09003e-07,0,0,0
221504,ZBTB9,0,0.202179,0.0203752,0.0356729,0,0,0
27148,STK36,0.0553179,1.06227,7.21814e-06,2.82061e-05,0,0,0
130617,ZFAND2B,0.00443496,-0.772345,3.26419e-08,2.4353e-07,0,0,0
81846,SBF2,0.0797936,-0.089897,0.68549,0.744663,0,0,0
2140,EYA3,0.0892903,0.455835,0.00712131,0.013958,0,0,0
84132,USP42,0.0232835,0.0143183,0.883753,0.909991,0,0,0
122809,SOCS4,0.00593328,1.22935,4.32525e-10,6.25687e-09,0,0,0
134430,WDR36,0,0.0537341,0.763428,0.811963,0,0,0
51175,TUBE1,0,0.769539,0.00322333,0.0068678,0,0,0
114793,FMNL2,0.0942765,1.35595,0.00170105,0.00383403,0,0,0
29767,TMOD2,0.00851893,-1.20583,2.05905e-05,7.22419e-05,0,0,0
283489,CHAMP1,0.00612574,1.493,1.54427e-06,7.16226e-06,0,0,0
112752,IFT43,0,0.678467,5.94464e-05,0.000188731,0,0,0
139596,UPRT,0.00981007,0.872471,0.000205821,0.000574327,0,0,0
57176,VARS2,0.00450682,-0.437915,0.013969,0.0254993,0,0,0
84444,DOT1L,0.132817,-0.329012,0.168028,0.230411,0,0,0
338692,ANKRD13D,0,0.104041,0.320735,0.400637,0,0,0
7975,MAFK,0.0714159,-0.39762,0.00967337,0.0183628,0,0,0
353116,RILPL1,0,0.058367,0.743544,0.794858,0,0,0
57688,ZSWIM6,0,1.48956,2.67347e-07,1.51703e-06,0,0,0
4731,NDUFV3,0.350203,-0.259084,0.0356184,0.0588878,0,0,0
84678,KDM2B,0.0929439,0.452796,0.00418747,0.00867382,0,0,0
148867,SLC30A7,0,0.675889,9.86221e-07,4.81761e-06,0,0,0
257106,ARHGAP30,0.0036958,1.15451,0.00338353,0.0071801,0,0,0
120224,TMEM45B,0.411435,1.59229,0.00158648,0.00360206,0,0,0
10220,GDF11,0.0525869,-0.336794,0.00130243,0.00301393,0,0,0
388789,LINC00493,0,0.0566739,0.720813,0.775231,0,0,0
84693,MCEE,0,1.58752,6.64105e-08,4.54236e-07,0,0,0
129303,TMEM150A,0.00147832,-0.00135658,0.992879,0.994628,0,0,0
93624,TADA2B,0.153376,1.05294,1.36063e-07,8.46006e-07,0,0,0
122704,MRPL52,0.075517,-0.485158,0.00226861,0.00498218,0,0,0
128061,C1orf131,0,2.07227,4.88004e-11,1.00136e-09,0,0,0
391356,PTRHD1,0,-0.0975781,0.512433,0.589499,0,0,0
161198,CLEC14A,0.00700929,-0.802017,6.5671e-06,2.59328e-05,0,0,0
284252,KCTD1,0.443817,-0.450654,0.120618,0.172659,0,0,0
401548,SNX30,0,1.36173,1.58967e-08,1.31349e-07,0,0,0
201255,LRRC45,0,-0.076123,0.562892,0.635364,0,0,0
57587,KIAA1430,0,0.0435407,0.663579,0.725909,0,0,0
10009,ZBTB33,0.102714,-0.841317,1.84253e-07,1.09811e-06,0,0,0
196394,AMN1,0,1.42551,0.000110968,0.000331924,0,0,0
54536,EXOC6,0.0073608,1.1574,1.42684e-06,6.67861e-06,0,0,0
223082,ZNRF2,0.0316694,1.54441,5.46867e-09,5.2402e-08,0,0,0
64420,SUSD1,0,0.410773,0.0309713,0.0519538,0,0,0
79832,QSER1,0,-0.00790113,0.950027,0.961959,0,0,0
122953,JDP2,0.0114596,0.511774,0.00649718,0.0128677,0,0,0
54332,GDAP1,0,1.04378,0.0424837,0.0688767,0,0,0
