#node1,node2,node1_string_id,node2_string_id,source,combined_score
SHC2,SOS2,9606.ENSP00000264554,9606.ENSP00000216373,estrogen-signaling-pathway-string,0.921
SHC2,SHC3,9606.ENSP00000264554,9606.ENSP00000364995,estrogen-signaling-pathway-string,0.506
SHC2,SOS1,9606.ENSP00000264554,9606.ENSP00000384675,estrogen-signaling-pathway-string,0.923
SHC2,SRC,9606.ENSP00000264554,9606.ENSP00000362680,estrogen-signaling-pathway-string,0.961
SHC3,SOS2,9606.ENSP00000364995,9606.ENSP00000216373,estrogen-signaling-pathway-string,0.931
SHC3,SHC4,9606.ENSP00000364995,9606.ENSP00000329668,estrogen-signaling-pathway-string,0.526
SHC3,SRC,9606.ENSP00000364995,9606.ENSP00000362680,estrogen-signaling-pathway-string,0.963
SHC3,SOS1,9606.ENSP00000364995,9606.ENSP00000384675,estrogen-signaling-pathway-string,0.959
SHC4,SOS2,9606.ENSP00000329668,9606.ENSP00000216373,estrogen-signaling-pathway-string,0.915
SHC4,SOS1,9606.ENSP00000329668,9606.ENSP00000384675,estrogen-signaling-pathway-string,0.921
SHC4,SRC,9606.ENSP00000329668,9606.ENSP00000362680,estrogen-signaling-pathway-string,0.929
SOS1,SOS2,9606.ENSP00000384675,9606.ENSP00000216373,estrogen-signaling-pathway-string,0.966
SOS1,SRC,9606.ENSP00000384675,9606.ENSP00000362680,estrogen-signaling-pathway-string,0.962
SOS1,TGFA,9606.ENSP00000384675,9606.ENSP00000404131,estrogen-signaling-pathway-string,0.554
SOS2,SRC,9606.ENSP00000216373,9606.ENSP00000362680,estrogen-signaling-pathway-string,0.786
SP1,SRC,9606.ENSP00000329357,9606.ENSP00000362680,estrogen-signaling-pathway-string,0.947
SRC,TGFA,9606.ENSP00000362680,9606.ENSP00000404131,estrogen-signaling-pathway-string,0.731
ABAT,SGPL1,9606.ENSP00000379845,9606.ENSP00000362298,string_interactions_short,0.581
ABCA1,SPTLC2,9606.ENSP00000363868,9606.ENSP00000216484,string_interactions_short,0.587
ABCA1,AGO2,9606.ENSP00000363868,9606.ENSP00000220592,string_interactions_short,0.637
ABCA1,CANX,9606.ENSP00000363868,9606.ENSP00000247461,string_interactions_short,0.454
ABCA1,SQLE,9606.ENSP00000363868,9606.ENSP00000265896,string_interactions_short,0.524
ABCA1,DMD,9606.ENSP00000363868,9606.ENSP00000354923,string_interactions_short,0.567
ABCA1,TBL1XR1,9606.ENSP00000363868,9606.ENSP00000405574,string_interactions_short,0.447
ABCA1,ATP8B1,9606.ENSP00000363868,9606.ENSP00000497896,string_interactions_short,0.545
ABCA1,RHOA,9606.ENSP00000363868,9606.ENSP00000400175,string_interactions_short,0.546
ABCA1,ESR1,9606.ENSP00000363868,9606.ENSP00000405330,string_interactions_short,0.613
ABHD17C,LYPLA1,9606.ENSP00000258884,9606.ENSP00000320043,string_interactions_short,0.69
ABHD2,LYPLA1,9606.ENSP00000268129,9606.ENSP00000320043,string_interactions_short,0.422
ACACB,THRSP,9606.ENSP00000341044,9606.ENSP00000281030,string_interactions_short,0.67
ACACB,GLUL,9606.ENSP00000341044,9606.ENSP00000307900,string_interactions_short,0.41
ACACB,RGS1,9606.ENSP00000341044,9606.ENSP00000356429,string_interactions_short,0.422
ACACB,MCCC2,9606.ENSP00000341044,9606.ENSP00000343657,string_interactions_short,0.766
ACACB,ALDH18A1,9606.ENSP00000341044,9606.ENSP00000360268,string_interactions_short,0.785
ACACB,ACLY,9606.ENSP00000341044,9606.ENSP00000466259,string_interactions_short,0.97
ACLY,PCK1,9606.ENSP00000466259,9606.ENSP00000319814,string_interactions_short,0.959
ACLY,MLXIPL,9606.ENSP00000466259,9606.ENSP00000320886,string_interactions_short,0.911
ACLY,SDHC,9606.ENSP00000466259,9606.ENSP00000356953,string_interactions_short,0.95
ACLY,HSP90AB1,9606.ENSP00000466259,9606.ENSP00000360609,string_interactions_short,0.42
ACTR2,GPRC5A,9606.ENSP00000367220,9606.ENSP00000014914,string_interactions_short,0.422
ACTR2,MAPK1,9606.ENSP00000367220,9606.ENSP00000215832,string_interactions_short,0.693
ACTR2,YWHAH,9606.ENSP00000367220,9606.ENSP00000248975,string_interactions_short,0.605
ACTR2,DSG2,9606.ENSP00000367220,9606.ENSP00000261590,string_interactions_short,0.44
ACTR2,PIK3C2A,9606.ENSP00000367220,9606.ENSP00000265970,string_interactions_short,0.51
ACTR2,ATP6V1A,9606.ENSP00000367220,9606.ENSP00000273398,string_interactions_short,0.405
ACTR2,CYBRD1,9606.ENSP00000367220,9606.ENSP00000319141,string_interactions_short,0.432
ACTR2,HIP1,9606.ENSP00000367220,9606.ENSP00000336747,string_interactions_short,0.415
ACTR2,EZR,9606.ENSP00000367220,9606.ENSP00000338934,string_interactions_short,0.426
ACTR2,GMFB,9606.ENSP00000367220,9606.ENSP00000350757,string_interactions_short,0.571
ACTR2,TAGLN2,9606.ENSP00000367220,9606.ENSP00000357076,string_interactions_short,0.51
ACTR2,MYO6,9606.ENSP00000367220,9606.ENSP00000358994,string_interactions_short,0.514
ACTR2,MAPRE1,9606.ENSP00000367220,9606.ENSP00000364721,string_interactions_short,0.459
ACTR2,DCTN4,9606.ENSP00000367220,9606.ENSP00000414906,string_interactions_short,0.404
ACTR2,SEPTIN2,9606.ENSP00000367220,9606.ENSP00000479861,string_interactions_short,0.411
ACTR2,DAAM1,9606.ENSP00000367220,9606.ENSP00000378557,string_interactions_short,0.443
ACTR2,TPM4,9606.ENSP00000367220,9606.ENSP00000494125,string_interactions_short,0.506
ACTR2,YWHAZ,9606.ENSP00000367220,9606.ENSP00000379287,string_interactions_short,0.53
ACTR2,ITGB1,9606.ENSP00000367220,9606.ENSP00000379350,string_interactions_short,0.559
ACTR2,TWF1,9606.ENSP00000367220,9606.ENSP00000449428,string_interactions_short,0.593
ACTR2,RHOA,9606.ENSP00000367220,9606.ENSP00000400175,string_interactions_short,0.647
ACTR2,ARPC4-TTLL3,9606.ENSP00000367220,9606.ENSP00000380427,string_interactions_short,0.777
ACTR2,CFL1,9606.ENSP00000367220,9606.ENSP00000432660,string_interactions_short,0.963
ADAM12,FBN1,9606.ENSP00000357668,9606.ENSP00000325527,string_interactions_short,0.445
ADAMTS2,COMP,9606.ENSP00000251582,9606.ENSP00000222271,string_interactions_short,0.436
ADAMTS2,COL1A1,9606.ENSP00000251582,9606.ENSP00000225964,string_interactions_short,0.936
ADAMTS2,MMP3,9606.ENSP00000251582,9606.ENSP00000299855,string_interactions_short,0.445
ADAMTS2,COL12A1,9606.ENSP00000251582,9606.ENSP00000325146,string_interactions_short,0.523
ADAMTS2,COL6A1,9606.ENSP00000251582,9606.ENSP00000355180,string_interactions_short,0.542
ADAMTS2,LOXL1,9606.ENSP00000251582,9606.ENSP00000261921,string_interactions_short,0.568
ADAMTS2,FN1,9606.ENSP00000251582,9606.ENSP00000346839,string_interactions_short,0.59
ADAMTS2,COL8A1,9606.ENSP00000251582,9606.ENSP00000261037,string_interactions_short,0.595
ADAMTS2,COL10A1,9606.ENSP00000251582,9606.ENSP00000327368,string_interactions_short,0.616
ADAMTS2,COL11A1,9606.ENSP00000251582,9606.ENSP00000359114,string_interactions_short,0.697
ADAMTS2,FBN1,9606.ENSP00000251582,9606.ENSP00000325527,string_interactions_short,0.736
ADAMTS2,COL5A2,9606.ENSP00000251582,9606.ENSP00000364000,string_interactions_short,0.797
ADAMTS2,COL5A1,9606.ENSP00000251582,9606.ENSP00000360882,string_interactions_short,0.826
ADAMTS2,COL1A2,9606.ENSP00000251582,9606.ENSP00000297268,string_interactions_short,0.946
ADAMTS5,COL1A1,9606.ENSP00000284987,9606.ENSP00000225964,string_interactions_short,0.55
ADAMTS5,TIMP3,9606.ENSP00000284987,9606.ENSP00000266085,string_interactions_short,0.888
ADAMTS5,COL11A1,9606.ENSP00000284987,9606.ENSP00000359114,string_interactions_short,0.414
ADAMTS5,FN1,9606.ENSP00000284987,9606.ENSP00000346839,string_interactions_short,0.442
ADAMTS5,COL10A1,9606.ENSP00000284987,9606.ENSP00000327368,string_interactions_short,0.662
ADAMTS5,MMP3,9606.ENSP00000284987,9606.ENSP00000299855,string_interactions_short,0.89
ADH1B,GSTM5,9606.ENSP00000306606,9606.ENSP00000256593,string_interactions_short,0.75
ADH1B,MAOA,9606.ENSP00000306606,9606.ENSP00000340684,string_interactions_short,0.946
ADH1B,ADH1C,9606.ENSP00000306606,9606.ENSP00000426083,string_interactions_short,0.986
ADH1C,GSTM5,9606.ENSP00000426083,9606.ENSP00000256593,string_interactions_short,0.738
ADH1C,MAOA,9606.ENSP00000426083,9606.ENSP00000340684,string_interactions_short,0.936
ADIPOQ,FABP4,9606.ENSP00000389814,9606.ENSP00000256104,string_interactions_short,0.942
ADIPOQ,MLXIPL,9606.ENSP00000389814,9606.ENSP00000320886,string_interactions_short,0.709
ADIPOQ,EBF1,9606.ENSP00000389814,9606.ENSP00000322898,string_interactions_short,0.61
ADIPOQ,MED23,9606.ENSP00000389814,9606.ENSP00000357047,string_interactions_short,0.507
ADM,GNB1,9606.ENSP00000436607,9606.ENSP00000367872,string_interactions_short,0.801
AGO2,FKBP4,9606.ENSP00000220592,9606.ENSP00000001008,string_interactions_short,0.525
AGO2,MAPK1,9606.ENSP00000220592,9606.ENSP00000215832,string_interactions_short,0.468
AGO2,SRSF1,9606.ENSP00000220592,9606.ENSP00000258962,string_interactions_short,0.419
AGO2,TOP2A,9606.ENSP00000220592,9606.ENSP00000411532,string_interactions_short,0.422
AGO2,DHX15,9606.ENSP00000220592,9606.ENSP00000336741,string_interactions_short,0.441
AGO2,HNRNPF,9606.ENSP00000220592,9606.ENSP00000400433,string_interactions_short,0.448
AGO2,TAB2,9606.ENSP00000220592,9606.ENSP00000356426,string_interactions_short,0.45
AGO2,YWHAZ,9606.ENSP00000220592,9606.ENSP00000379287,string_interactions_short,0.461
AGO2,TENT2,9606.ENSP00000220592,9606.ENSP00000397563,string_interactions_short,0.463
AGO2,MCL1,9606.ENSP00000220592,9606.ENSP00000358022,string_interactions_short,0.465
AGO2,RBM47,9606.ENSP00000220592,9606.ENSP00000295971,string_interactions_short,0.492
AGO2,FOS,9606.ENSP00000220592,9606.ENSP00000306245,string_interactions_short,0.497
AGO2,GREB1,9606.ENSP00000220592,9606.ENSP00000370896,string_interactions_short,0.499
AGO2,COL1A1,9606.ENSP00000220592,9606.ENSP00000225964,string_interactions_short,0.516
AGO2,PRKAR1A,9606.ENSP00000220592,9606.ENSP00000376475,string_interactions_short,0.518
AGO2,XRN2,9606.ENSP00000220592,9606.ENSP00000366396,string_interactions_short,0.54
AGO2,MBNL1,9606.ENSP00000220592,9606.ENSP00000282486,string_interactions_short,0.549
AGO2,H2BC4,9606.ENSP00000220592,9606.ENSP00000321744,string_interactions_short,0.566
AGO2,H2BC5,9606.ENSP00000220592,9606.ENSP00000289316,string_interactions_short,0.566
AGO2,H2BC9,9606.ENSP00000220592,9606.ENSP00000479169,string_interactions_short,0.568
AGO2,H2BS1,9606.ENSP00000220592,9606.ENSP00000481622,string_interactions_short,0.568
AGO2,H2BC11,9606.ENSP00000220592,9606.ENSP00000476136,string_interactions_short,0.57
AGO2,MAP3K7,9606.ENSP00000220592,9606.ENSP00000358335,string_interactions_short,0.571
AGO2,FKBP5,9606.ENSP00000220592,9606.ENSP00000444810,string_interactions_short,0.573
AGO2,H2AC18,9606.ENSP00000220592,9606.ENSP00000358155,string_interactions_short,0.578
AGO2,NOTCH2,9606.ENSP00000220592,9606.ENSP00000256646,string_interactions_short,0.6
AGO2,H2BC21,9606.ENSP00000220592,9606.ENSP00000358151,string_interactions_short,0.605
AGO2,ESR1,9606.ENSP00000220592,9606.ENSP00000405330,string_interactions_short,0.67
AGO2,P4HB,9606.ENSP00000220592,9606.ENSP00000327801,string_interactions_short,0.693
AGO2,HNRNPC,9606.ENSP00000220592,9606.ENSP00000451291,string_interactions_short,0.727
AGO2,PATL1,9606.ENSP00000220592,9606.ENSP00000300146,string_interactions_short,0.728
AGO2,TSN,9606.ENSP00000220592,9606.ENSP00000374332,string_interactions_short,0.952
AGO2,HSP90AB1,9606.ENSP00000220592,9606.ENSP00000360609,string_interactions_short,0.992
AGO2,DICER1,9606.ENSP00000220592,9606.ENSP00000437256,string_interactions_short,0.999
AGR2,CANX,9606.ENSP00000391490,9606.ENSP00000247461,string_interactions_short,0.569
AGR2,FOXA1,9606.ENSP00000391490,9606.ENSP00000250448,string_interactions_short,0.85
AGR2,YWHAE,9606.ENSP00000391490,9606.ENSP00000264335,string_interactions_short,0.51
AGR2,S100P,9606.ENSP00000391490,9606.ENSP00000296370,string_interactions_short,0.613
AGR2,P4HB,9606.ENSP00000391490,9606.ENSP00000327801,string_interactions_short,0.683
AGR2,MCCC2,9606.ENSP00000391490,9606.ENSP00000343657,string_interactions_short,0.538
AGR2,TAGLN2,9606.ENSP00000391490,9606.ENSP00000357076,string_interactions_short,0.536
AGR2,HSP90AB1,9606.ENSP00000391490,9606.ENSP00000360609,string_interactions_short,0.544
AGR2,PGK1,9606.ENSP00000391490,9606.ENSP00000362413,string_interactions_short,0.547
AGR2,AKR1C3,9606.ENSP00000391490,9606.ENSP00000369927,string_interactions_short,0.525
AGR2,YWHAZ,9606.ENSP00000391490,9606.ENSP00000379287,string_interactions_short,0.523
AGR2,RAB1A,9606.ENSP00000391490,9606.ENSP00000387286,string_interactions_short,0.525
AGR2,RAB5C,9606.ENSP00000391490,9606.ENSP00000447053,string_interactions_short,0.54
AGR2,ENO1,9606.ENSP00000391490,9606.ENSP00000495530,string_interactions_short,0.574
AGTRAP,EDNRB,9606.ENSP00000319713,9606.ENSP00000366416,string_interactions_short,0.458
AGTRAP,ESRP1,9606.ENSP00000319713,9606.ENSP00000405738,string_interactions_short,0.595
AKR1C3,SIAH2,9606.ENSP00000369927,9606.ENSP00000322457,string_interactions_short,0.673
ALDH18A1,GLUL,9606.ENSP00000360268,9606.ENSP00000307900,string_interactions_short,0.927
ALDH18A1,HSPD1,9606.ENSP00000360268,9606.ENSP00000340019,string_interactions_short,0.53
ALDH18A1,MCCC2,9606.ENSP00000360268,9606.ENSP00000343657,string_interactions_short,0.478
ALDH18A1,PRKAR1A,9606.ENSP00000360268,9606.ENSP00000376475,string_interactions_short,0.431
ALDH18A1,CKS2,9606.ENSP00000360268,9606.ENSP00000364976,string_interactions_short,0.585
ALDOC,PGK1,9606.ENSP00000378731,9606.ENSP00000362413,string_interactions_short,0.835
ALDOC,ENO1,9606.ENSP00000378731,9606.ENSP00000495530,string_interactions_short,0.951
ALDOC,FBP1,9606.ENSP00000378731,9606.ENSP00000408025,string_interactions_short,0.974
ALYREF,FYTTD1,9606.ENSP00000421592,9606.ENSP00000241502,string_interactions_short,0.93
ALYREF,FUS,9606.ENSP00000421592,9606.ENSP00000254108,string_interactions_short,0.453
ALYREF,SRSF1,9606.ENSP00000421592,9606.ENSP00000258962,string_interactions_short,0.984
ALYREF,MBNL1,9606.ENSP00000421592,9606.ENSP00000282486,string_interactions_short,0.578
ALYREF,DHX15,9606.ENSP00000421592,9606.ENSP00000336741,string_interactions_short,0.467
ALYREF,PRPF4B,9606.ENSP00000421592,9606.ENSP00000337194,string_interactions_short,0.839
ALYREF,CDC5L,9606.ENSP00000421592,9606.ENSP00000360532,string_interactions_short,0.787
ALYREF,SRSF3,9606.ENSP00000421592,9606.ENSP00000362820,string_interactions_short,0.95
ALYREF,PRPF4,9606.ENSP00000421592,9606.ENSP00000363313,string_interactions_short,0.666
ALYREF,XRN2,9606.ENSP00000421592,9606.ENSP00000366396,string_interactions_short,0.457
ALYREF,HNRNPF,9606.ENSP00000421592,9606.ENSP00000400433,string_interactions_short,0.835
ALYREF,SRSF10,9606.ENSP00000421592,9606.ENSP00000420195,string_interactions_short,0.539
ALYREF,HNRNPC,9606.ENSP00000421592,9606.ENSP00000451291,string_interactions_short,0.895
ANGPTL4,TGFB1,9606.ENSP00000301455,9606.ENSP00000221930,string_interactions_short,0.629
ANGPTL4,LIPE,9606.ENSP00000301455,9606.ENSP00000244289,string_interactions_short,0.463
ANGPTL4,FABP4,9606.ENSP00000301455,9606.ENSP00000256104,string_interactions_short,0.737
ANGPTL4,THBS1,9606.ENSP00000301455,9606.ENSP00000260356,string_interactions_short,0.405
ANGPTL4,LMF1,9606.ENSP00000301455,9606.ENSP00000262301,string_interactions_short,0.549
ANGPTL4,TBL1XR1,9606.ENSP00000301455,9606.ENSP00000405574,string_interactions_short,0.41
ANGPTL4,MED23,9606.ENSP00000301455,9606.ENSP00000357047,string_interactions_short,0.499
ANGPTL4,ITGB1,9606.ENSP00000301455,9606.ENSP00000379350,string_interactions_short,0.848
ANGPTL4,GPIHBP1,9606.ENSP00000301455,9606.ENSP00000480053,string_interactions_short,0.926
ANGPTL4,LPL,9606.ENSP00000301455,9606.ENSP00000497642,string_interactions_short,0.994
ANP32E,FYTTD1,9606.ENSP00000463154,9606.ENSP00000241502,string_interactions_short,0.437
ANP32E,PRKDC,9606.ENSP00000463154,9606.ENSP00000313420,string_interactions_short,0.403
ANP32E,H2BC21,9606.ENSP00000463154,9606.ENSP00000358151,string_interactions_short,0.66
ANP32E,MORF4L2,9606.ENSP00000463154,9606.ENSP00000394417,string_interactions_short,0.403
ANP32E,H2BC11,9606.ENSP00000463154,9606.ENSP00000476136,string_interactions_short,0.947
AOC3,MAOA,9606.ENSP00000312326,9606.ENSP00000340684,string_interactions_short,0.959
AP2B1,M6PR,9606.ENSP00000483185,9606.ENSP00000000412,string_interactions_short,0.522
AP2B1,CD74,9606.ENSP00000483185,9606.ENSP00000009530,string_interactions_short,0.524
AP2B1,VAMP3,9606.ENSP00000483185,9606.ENSP00000054666,string_interactions_short,0.555
AP2B1,MAPK1,9606.ENSP00000483185,9606.ENSP00000215832,string_interactions_short,0.635
AP2B1,VAMP7,9606.ENSP00000483185,9606.ENSP00000262640,string_interactions_short,0.585
AP2B1,SCARB2,9606.ENSP00000483185,9606.ENSP00000264896,string_interactions_short,0.525
AP2B1,SH3GL3,9606.ENSP00000483185,9606.ENSP00000320092,string_interactions_short,0.547
AP2B1,HIP1,9606.ENSP00000483185,9606.ENSP00000336747,string_interactions_short,0.836
AP2B1,EZR,9606.ENSP00000483185,9606.ENSP00000338934,string_interactions_short,0.557
AP2B1,MYO6,9606.ENSP00000483185,9606.ENSP00000358994,string_interactions_short,0.592
AP2B1,PICALM,9606.ENSP00000483185,9606.ENSP00000377015,string_interactions_short,0.908
AP2B1,NCALD,9606.ENSP00000483185,9606.ENSP00000379256,string_interactions_short,0.92
AP2B1,TF,9606.ENSP00000483185,9606.ENSP00000385834,string_interactions_short,0.512
AP2B1,TFAP2A,9606.ENSP00000483185,9606.ENSP00000501092,string_interactions_short,0.67
APPL1,RAB5A,9606.ENSP00000288266,9606.ENSP00000273047,string_interactions_short,0.999
APPL1,TRAPPC11,9606.ENSP00000288266,9606.ENSP00000335371,string_interactions_short,0.441
APPL1,RAB5C,9606.ENSP00000288266,9606.ENSP00000447053,string_interactions_short,0.462
APPL1,APPL2,9606.ENSP00000288266,9606.ENSP00000446917,string_interactions_short,0.989
APPL2,RAB5A,9606.ENSP00000446917,9606.ENSP00000273047,string_interactions_short,0.788
APPL2,RAB5C,9606.ENSP00000446917,9606.ENSP00000447053,string_interactions_short,0.68
AR,FKBP4,9606.ENSP00000363822,9606.ENSP00000001008,string_interactions_short,0.928
AR,RANBP9,9606.ENSP00000363822,9606.ENSP00000011619,string_interactions_short,0.588
AR,KRT14,9606.ENSP00000363822,9606.ENSP00000167586,string_interactions_short,0.488
AR,MAPK1,9606.ENSP00000363822,9606.ENSP00000215832,string_interactions_short,0.527
AR,FOXA1,9606.ENSP00000363822,9606.ENSP00000250448,string_interactions_short,0.996
AR,KRT5,9606.ENSP00000363822,9606.ENSP00000252242,string_interactions_short,0.631
AR,FUS,9606.ENSP00000363822,9606.ENSP00000254108,string_interactions_short,0.681
AR,DNAJB1,9606.ENSP00000363822,9606.ENSP00000254322,string_interactions_short,0.735
AR,SMARCC1,9606.ENSP00000363822,9606.ENSP00000254480,string_interactions_short,0.569
AR,LYVE1,9606.ENSP00000363822,9606.ENSP00000256178,string_interactions_short,0.621
AR,H2BC5,9606.ENSP00000363822,9606.ENSP00000289316,string_interactions_short,0.543
AR,REL,9606.ENSP00000363822,9606.ENSP00000295025,string_interactions_short,0.445
AR,HSPB2,9606.ENSP00000363822,9606.ENSP00000302476,string_interactions_short,0.738
AR,FOS,9606.ENSP00000363822,9606.ENSP00000306245,string_interactions_short,0.542
AR,ELF5,9606.ENSP00000363822,9606.ENSP00000311010,string_interactions_short,0.497
AR,PRKDC,9606.ENSP00000363822,9606.ENSP00000313420,string_interactions_short,0.672
AR,H2BC4,9606.ENSP00000363822,9606.ENSP00000321744,string_interactions_short,0.549
AR,SIAH2,9606.ENSP00000363822,9606.ENSP00000322457,string_interactions_short,0.726
AR,PGR,9606.ENSP00000363822,9606.ENSP00000325120,string_interactions_short,0.766
AR,NRIP1,9606.ENSP00000363822,9606.ENSP00000327213,string_interactions_short,0.563
AR,TGIF1,9606.ENSP00000363822,9606.ENSP00000327959,string_interactions_short,0.608
AR,TAB2,9606.ENSP00000363822,9606.ENSP00000356426,string_interactions_short,0.414
AR,H2BC21,9606.ENSP00000363822,9606.ENSP00000358151,string_interactions_short,0.643
AR,H2AC18,9606.ENSP00000363822,9606.ENSP00000358155,string_interactions_short,0.66
AR,VAV3,9606.ENSP00000363822,9606.ENSP00000359073,string_interactions_short,0.4
AR,RUNX2,9606.ENSP00000363822,9606.ENSP00000360493,string_interactions_short,0.881
AR,HSP90AB1,9606.ENSP00000363822,9606.ENSP00000360609,string_interactions_short,0.999
AR,PGK1,9606.ENSP00000363822,9606.ENSP00000362413,string_interactions_short,0.621
AR,DCTN4,9606.ENSP00000363822,9606.ENSP00000414906,string_interactions_short,0.4
AR,TPD52,9606.ENSP00000363822,9606.ENSP00000429309,string_interactions_short,0.451
AR,BMPR1B,9606.ENSP00000363822,9606.ENSP00000401907,string_interactions_short,0.486
AR,H2BS1,9606.ENSP00000363822,9606.ENSP00000481622,string_interactions_short,0.537
AR,H2BC9,9606.ENSP00000363822,9606.ENSP00000479169,string_interactions_short,0.538
AR,H2BC11,9606.ENSP00000363822,9606.ENSP00000476136,string_interactions_short,0.538
AR,FKBP5,9606.ENSP00000363822,9606.ENSP00000444810,string_interactions_short,0.905
ARF4,ARFGEF1,9606.ENSP00000306010,9606.ENSP00000262215,string_interactions_short,0.415
ARF4,TMED2,9606.ENSP00000306010,9606.ENSP00000262225,string_interactions_short,0.727
ARF4,RAB5A,9606.ENSP00000306010,9606.ENSP00000273047,string_interactions_short,0.476
ARF4,RASA1,9606.ENSP00000306010,9606.ENSP00000274376,string_interactions_short,0.607
ARF4,ARFGEF2,9606.ENSP00000306010,9606.ENSP00000360985,string_interactions_short,0.463
ARF4,MORF4L2,9606.ENSP00000306010,9606.ENSP00000394417,string_interactions_short,0.485
ARF4,KIF26B,9606.ENSP00000306010,9606.ENSP00000385545,string_interactions_short,0.533
ARF4,DCTN4,9606.ENSP00000306010,9606.ENSP00000414906,string_interactions_short,0.57
ARF4,KDELR1,9606.ENSP00000306010,9606.ENSP00000329471,string_interactions_short,0.626
ARF4,KDELR3,9606.ENSP00000306010,9606.ENSP00000386918,string_interactions_short,0.708
ARF4,RAB1A,9606.ENSP00000306010,9606.ENSP00000387286,string_interactions_short,0.76
ARFGEF1,RHOA,9606.ENSP00000262215,9606.ENSP00000400175,string_interactions_short,0.522
ARFGEF1,PRKAR1A,9606.ENSP00000262215,9606.ENSP00000376475,string_interactions_short,0.563
ARFGEF1,ARFGEF2,9606.ENSP00000262215,9606.ENSP00000360985,string_interactions_short,0.83
ARFGEF2,CCT2,9606.ENSP00000360985,9606.ENSP00000299300,string_interactions_short,0.514
ARFGEF2,XRN2,9606.ENSP00000360985,9606.ENSP00000366396,string_interactions_short,0.403
ARFGEF2,PRKAR1A,9606.ENSP00000360985,9606.ENSP00000376475,string_interactions_short,0.561
ARHGAP32,RASA1,9606.ENSP00000310561,9606.ENSP00000274376,string_interactions_short,0.793
ARHGAP32,YWHAZ,9606.ENSP00000310561,9606.ENSP00000379287,string_interactions_short,0.551
ARHGAP32,RHOA,9606.ENSP00000310561,9606.ENSP00000400175,string_interactions_short,0.911
ARHGDIB,TIAM1,9606.ENSP00000228945,9606.ENSP00000286827,string_interactions_short,0.417
ARHGDIB,NTRK2,9606.ENSP00000228945,9606.ENSP00000277120,string_interactions_short,0.464
ARHGDIB,WSB1,9606.ENSP00000228945,9606.ENSP00000262394,string_interactions_short,0.488
ARHGDIB,RHOH,9606.ENSP00000228945,9606.ENSP00000371219,string_interactions_short,0.85
ARHGDIB,RHOA,9606.ENSP00000228945,9606.ENSP00000400175,string_interactions_short,0.995
ARIH1,WSB1,9606.ENSP00000369217,9606.ENSP00000262394,string_interactions_short,0.41
ARIH1,UBE2N,9606.ENSP00000369217,9606.ENSP00000316176,string_interactions_short,0.897
ARIH1,JAK1,9606.ENSP00000369217,9606.ENSP00000499900,string_interactions_short,0.473
ARIH1,UBE2G1,9606.ENSP00000369217,9606.ENSP00000380178,string_interactions_short,0.507
ASAH1,TPP1,9606.ENSP00000371152,9606.ENSP00000299427,string_interactions_short,0.501
ASAH1,SGPL1,9606.ENSP00000371152,9606.ENSP00000362298,string_interactions_short,0.56
ASAH1,UGCG,9606.ENSP00000371152,9606.ENSP00000363397,string_interactions_short,0.971
ASCC1,MSH6,9606.ENSP00000339404,9606.ENSP00000234420,string_interactions_short,0.574
ASCC1,PRKDC,9606.ENSP00000339404,9606.ENSP00000313420,string_interactions_short,0.546
ASPN,OLFM4,9606.ENSP00000364694,9606.ENSP00000219022,string_interactions_short,0.489
ASPN,TGFB1,9606.ENSP00000364694,9606.ENSP00000221930,string_interactions_short,0.917
ASPN,COMP,9606.ENSP00000364694,9606.ENSP00000222271,string_interactions_short,0.573
ASPN,COL1A1,9606.ENSP00000364694,9606.ENSP00000225964,string_interactions_short,0.719
ASPN,COL8A1,9606.ENSP00000364694,9606.ENSP00000261037,string_interactions_short,0.418
ASPN,LOXL1,9606.ENSP00000364694,9606.ENSP00000261921,string_interactions_short,0.401
ASPN,GFM1,9606.ENSP00000364694,9606.ENSP00000264263,string_interactions_short,0.403
ASPN,VCAN,9606.ENSP00000364694,9606.ENSP00000265077,string_interactions_short,0.648
ASPN,COL1A2,9606.ENSP00000364694,9606.ENSP00000297268,string_interactions_short,0.714
ASPN,COL12A1,9606.ENSP00000364694,9606.ENSP00000325146,string_interactions_short,0.468
ASPN,FBN1,9606.ENSP00000364694,9606.ENSP00000325527,string_interactions_short,0.68
ASPN,COL10A1,9606.ENSP00000364694,9606.ENSP00000327368,string_interactions_short,0.621
ASPN,COL6A1,9606.ENSP00000364694,9606.ENSP00000355180,string_interactions_short,0.571
ASPN,COL11A1,9606.ENSP00000364694,9606.ENSP00000359114,string_interactions_short,0.814
ASPN,COL5A1,9606.ENSP00000364694,9606.ENSP00000360882,string_interactions_short,0.588
ASPN,COL5A2,9606.ENSP00000364694,9606.ENSP00000364000,string_interactions_short,0.482
ASPN,ESR1,9606.ENSP00000364694,9606.ENSP00000405330,string_interactions_short,0.41
ASPN,ITGBL1,9606.ENSP00000364694,9606.ENSP00000365351,string_interactions_short,0.471
ASPN,COL8A2,9606.ENSP00000364694,9606.ENSP00000380901,string_interactions_short,0.516
ASPN,POSTN,9606.ENSP00000364694,9606.ENSP00000369071,string_interactions_short,0.83
ATAD2,CKS2,9606.ENSP00000287394,9606.ENSP00000364976,string_interactions_short,0.422
ATAD2,SOX10,9606.ENSP00000287394,9606.ENSP00000380093,string_interactions_short,0.442
