#node1,node2,node1_string_id,node2_string_id,combined_score
HSP90AA1,HSPA1B,9606.ENSP00000335153,9606.ENSP00000364801,0.998
HSP90AA1,SRC,9606.ENSP00000335153,9606.ENSP00000362680,0.999
HSP90AA1,HSPA8,9606.ENSP00000335153,9606.ENSP00000437125,0.999
HSP90AB1,MAPK1,9606.ENSP00000360609,9606.ENSP00000215832,0.813
HSP90AB1,KRAS,9606.ENSP00000360609,9606.ENSP00000256078,0.635
HSP90AB1,MAP2K2,9606.ENSP00000360609,9606.ENSP00000262948,0.504
HSP90AB1,MAPK3,9606.ENSP00000360609,9606.ENSP00000263025,0.818
HSP90AB1,NOS3,9606.ENSP00000360609,9606.ENSP00000297494,0.998
HSP90AB1,HSP90B1,9606.ENSP00000360609,9606.ENSP00000299767,0.953
HSP90AB1,MAP2K1,9606.ENSP00000360609,9606.ENSP00000302486,0.761
HSP90AB1,PRKACA,9606.ENSP00000360609,9606.ENSP00000309591,0.669
HSP90AB1,HSPA6,9606.ENSP00000360609,9606.ENSP00000310219,0.889
HSP90AB1,PGR,9606.ENSP00000360609,9606.ENSP00000325120,0.978
HSP90AB1,PRKCD,9606.ENSP00000360609,9606.ENSP00000331602,0.588
HSP90AB1,KRT19,9606.ENSP00000360609,9606.ENSP00000355124,0.522
HSP90AB1,NRAS,9606.ENSP00000360609,9606.ENSP00000358548,0.608
HSP90AB1,PRKACB,9606.ENSP00000360609,9606.ENSP00000359719,0.698
HSP90AB1,JUN,9606.ENSP00000360609,9606.ENSP00000360266,0.752
HSP90AB1,PRKACG,9606.ENSP00000360609,9606.ENSP00000366488,0.545
HSP90AB1,KRT18,9606.ENSP00000360609,9606.ENSP00000373489,0.574
HSP90AB1,NCOA2,9606.ENSP00000360609,9606.ENSP00000399968,0.591
HSP90AB1,HSPA2,9606.ENSP00000360609,9606.ENSP00000378199,0.899
HSP90AB1,HSPA1L,9606.ENSP00000360609,9606.ENSP00000364805,0.924
HSP90AB1,HSPA1B,9606.ENSP00000360609,9606.ENSP00000364801,0.991
HSP90AB1,RAF1,9606.ENSP00000360609,9606.ENSP00000401888,0.993
HSP90AB1,SRC,9606.ENSP00000360609,9606.ENSP00000362680,0.995
HSP90AB1,HSPA8,9606.ENSP00000360609,9606.ENSP00000437125,0.999
HSP90B1,MAPK3,9606.ENSP00000299767,9606.ENSP00000263025,0.417
HSP90B1,NOS3,9606.ENSP00000299767,9606.ENSP00000297494,0.832
HSP90B1,SRC,9606.ENSP00000299767,9606.ENSP00000362680,0.41
HSP90B1,JUN,9606.ENSP00000299767,9606.ENSP00000360266,0.482
HSP90B1,HSPA2,9606.ENSP00000299767,9606.ENSP00000378199,0.649
HSP90B1,HSPA6,9606.ENSP00000299767,9606.ENSP00000310219,0.695
HSP90B1,HSPA1L,9606.ENSP00000299767,9606.ENSP00000364805,0.79
HSP90B1,HSPA1B,9606.ENSP00000299767,9606.ENSP00000364801,0.798
HSP90B1,HSPA8,9606.ENSP00000299767,9606.ENSP00000437125,0.884
HSPA1B,MAP2K2,9606.ENSP00000364801,9606.ENSP00000262948,0.521
HSPA1B,MAPK3,9606.ENSP00000364801,9606.ENSP00000263025,0.467
HSPA1B,MAP2K1,9606.ENSP00000364801,9606.ENSP00000302486,0.618
HSPA1B,HSPA6,9606.ENSP00000364801,9606.ENSP00000310219,0.959
HSPA1B,PGR,9606.ENSP00000364801,9606.ENSP00000325120,0.698
HSPA1B,JUN,9606.ENSP00000364801,9606.ENSP00000360266,0.588
HSPA1B,RAF1,9606.ENSP00000364801,9606.ENSP00000401888,0.407
HSPA1B,SHC1,9606.ENSP00000364801,9606.ENSP00000401303,0.407
HSPA1B,KRT18,9606.ENSP00000364801,9606.ENSP00000373489,0.508
HSPA1B,HSPA2,9606.ENSP00000364801,9606.ENSP00000378199,0.873
HSPA1B,HSPA1L,9606.ENSP00000364801,9606.ENSP00000364805,0.879
HSPA1B,HSPA8,9606.ENSP00000364801,9606.ENSP00000437125,0.947
HSPA1L,HSPA6,9606.ENSP00000364805,9606.ENSP00000310219,0.817
HSPA1L,PGR,9606.ENSP00000364805,9606.ENSP00000325120,0.556
HSPA1L,HSPA2,9606.ENSP00000364805,9606.ENSP00000378199,0.533
HSPA1L,HSPA8,9606.ENSP00000364805,9606.ENSP00000437125,0.753
HSPA2,HSPA6,9606.ENSP00000378199,9606.ENSP00000310219,0.599
HSPA2,PGR,9606.ENSP00000378199,9606.ENSP00000325120,0.552
HSPA2,HSPA8,9606.ENSP00000378199,9606.ENSP00000437125,0.884
HSPA6,MAPK3,9606.ENSP00000310219,9606.ENSP00000263025,0.404
HSPA6,HSPA8,9606.ENSP00000310219,9606.ENSP00000437125,0.831
HSPA8,MAPK1,9606.ENSP00000437125,9606.ENSP00000215832,0.506
HSPA8,KRT9,9606.ENSP00000437125,9606.ENSP00000246662,0.472
HSPA8,RARA,9606.ENSP00000437125,9606.ENSP00000254066,0.446
HSPA8,MAPK3,9606.ENSP00000437125,9606.ENSP00000263025,0.525
HSPA8,MAP2K1,9606.ENSP00000437125,9606.ENSP00000302486,0.685
HSPA8,PGR,9606.ENSP00000437125,9606.ENSP00000325120,0.631
HSPA8,SP1,9606.ENSP00000437125,9606.ENSP00000329357,0.428
HSPA8,JUN,9606.ENSP00000437125,9606.ENSP00000360266,0.503
HSPA8,SRC,9606.ENSP00000437125,9606.ENSP00000362680,0.451
HSPA8,KRT18,9606.ENSP00000437125,9606.ENSP00000373489,0.528
HSPA8,SHC1,9606.ENSP00000437125,9606.ENSP00000401303,0.559
HSPA8,RAF1,9606.ENSP00000437125,9606.ENSP00000401888,0.776
ITPR1,PLCB2,9606.ENSP00000306253,9606.ENSP00000260402,0.946
ITPR1,SRC,9606.ENSP00000306253,9606.ENSP00000362680,0.413
ITPR1,PRKCD,9606.ENSP00000306253,9606.ENSP00000331602,0.42
ITPR1,SOS1,9606.ENSP00000306253,9606.ENSP00000384675,0.593
ITPR1,ITPR2,9606.ENSP00000306253,9606.ENSP00000370744,0.943
ITPR1,PLCB4,9606.ENSP00000306253,9606.ENSP00000367762,0.947
ITPR1,PLCB1,9606.ENSP00000306253,9606.ENSP00000338185,0.95
ITPR1,ITPR3,9606.ENSP00000306253,9606.ENSP00000363435,0.965
ITPR1,PLCB3,9606.ENSP00000306253,9606.ENSP00000443631,0.968
ITPR1,PRKACG,9606.ENSP00000306253,9606.ENSP00000366488,0.971
ITPR1,PRKACB,9606.ENSP00000306253,9606.ENSP00000359719,0.972
ITPR1,PRKACA,9606.ENSP00000306253,9606.ENSP00000309591,0.974
ITPR2,PLCB2,9606.ENSP00000370744,9606.ENSP00000260402,0.935
ITPR2,PRKACA,9606.ENSP00000370744,9606.ENSP00000309591,0.937
ITPR2,PLCB1,9606.ENSP00000370744,9606.ENSP00000338185,0.938
ITPR2,PRKACB,9606.ENSP00000370744,9606.ENSP00000359719,0.93
ITPR2,ITPR3,9606.ENSP00000370744,9606.ENSP00000363435,0.953
ITPR2,PRKACG,9606.ENSP00000370744,9606.ENSP00000366488,0.927
ITPR2,PLCB4,9606.ENSP00000370744,9606.ENSP00000367762,0.937
ITPR2,SOS1,9606.ENSP00000370744,9606.ENSP00000384675,0.559
ITPR2,PLCB3,9606.ENSP00000370744,9606.ENSP00000443631,0.929
ITPR3,PLCB2,9606.ENSP00000363435,9606.ENSP00000260402,0.966
ITPR3,PRKACA,9606.ENSP00000363435,9606.ENSP00000309591,0.972
ITPR3,PLCB1,9606.ENSP00000363435,9606.ENSP00000338185,0.946
ITPR3,PRKACB,9606.ENSP00000363435,9606.ENSP00000359719,0.968
ITPR3,SRC,9606.ENSP00000363435,9606.ENSP00000362680,0.425
ITPR3,SOS1,9606.ENSP00000363435,9606.ENSP00000384675,0.586
ITPR3,PLCB4,9606.ENSP00000363435,9606.ENSP00000367762,0.939
ITPR3,PLCB3,9606.ENSP00000363435,9606.ENSP00000443631,0.967
ITPR3,PRKACG,9606.ENSP00000363435,9606.ENSP00000366488,0.968
JUN,MAPK1,9606.ENSP00000360266,9606.ENSP00000215832,0.998
JUN,RARA,9606.ENSP00000360266,9606.ENSP00000254066,0.759
JUN,KRAS,9606.ENSP00000360266,9606.ENSP00000256078,0.624
JUN,MAPK3,9606.ENSP00000360266,9606.ENSP00000263025,0.987
JUN,TFF1,9606.ENSP00000360266,9606.ENSP00000291527,0.558
JUN,PRKACA,9606.ENSP00000360266,9606.ENSP00000309591,0.963
JUN,PGR,9606.ENSP00000360266,9606.ENSP00000325120,0.664
JUN,SP1,9606.ENSP00000360266,9606.ENSP00000329357,0.996
JUN,NRAS,9606.ENSP00000360266,9606.ENSP00000358548,0.51
JUN,PRKACB,9606.ENSP00000360266,9606.ENSP00000359719,0.963
JUN,RAF1,9606.ENSP00000360266,9606.ENSP00000401888,0.602
JUN,PIK3R1,9606.ENSP00000360266,9606.ENSP00000428056,0.615
JUN,MMP9,9606.ENSP00000360266,9606.ENSP00000361405,0.866
JUN,NCOA3,9606.ENSP00000360266,9606.ENSP00000361066,0.938
JUN,PRKACG,9606.ENSP00000360266,9606.ENSP00000366488,0.963
JUN,NCOA1,9606.ENSP00000360266,9606.ENSP00000385216,0.965
JUN,SRC,9606.ENSP00000360266,9606.ENSP00000362680,0.974
KCNJ3,PRKACG,9606.ENSP00000295101,9606.ENSP00000366488,0.923
KCNJ3,PRKACA,9606.ENSP00000295101,9606.ENSP00000309591,0.924
KCNJ3,PRKACB,9606.ENSP00000295101,9606.ENSP00000359719,0.924
KCNJ3,KCNJ9,9606.ENSP00000295101,9606.ENSP00000357067,0.99
KCNJ3,KCNJ5,9606.ENSP00000295101,9606.ENSP00000433295,0.997
KCNJ3,KCNJ6,9606.ENSP00000295101,9606.ENSP00000477437,0.998
KCNJ5,PRKACA,9606.ENSP00000433295,9606.ENSP00000309591,0.932
KCNJ5,KCNJ9,9606.ENSP00000433295,9606.ENSP00000357067,0.917
KCNJ5,PRKACB,9606.ENSP00000433295,9606.ENSP00000359719,0.929
KCNJ5,PRKACG,9606.ENSP00000433295,9606.ENSP00000366488,0.925
KCNJ5,KCNJ6,9606.ENSP00000433295,9606.ENSP00000477437,0.924
KCNJ6,PRKACA,9606.ENSP00000477437,9606.ENSP00000309591,0.916
KCNJ6,KCNJ9,9606.ENSP00000477437,9606.ENSP00000357067,0.994
KCNJ6,PRKACB,9606.ENSP00000477437,9606.ENSP00000359719,0.917
KCNJ6,PRKACG,9606.ENSP00000477437,9606.ENSP00000366488,0.916
KCNJ9,PRKACA,9606.ENSP00000357067,9606.ENSP00000309591,0.909
KCNJ9,PRKACG,9606.ENSP00000357067,9606.ENSP00000366488,0.909
KCNJ9,PRKACB,9606.ENSP00000357067,9606.ENSP00000359719,0.913
KRAS,KRT20,9606.ENSP00000256078,9606.ENSP00000167588,0.607
KRAS,MAPK1,9606.ENSP00000256078,9606.ENSP00000215832,0.988
KRAS,SOS2,9606.ENSP00000256078,9606.ENSP00000216373,0.985
KRAS,PIK3R2,9606.ENSP00000256078,9606.ENSP00000222254,0.946
KRAS,RARA,9606.ENSP00000256078,9606.ENSP00000254066,0.419
KRAS,PRKACG,9606.ENSP00000256078,9606.ENSP00000366488,0.42
KRAS,PRKACA,9606.ENSP00000256078,9606.ENSP00000309591,0.435
KRAS,KRT17,9606.ENSP00000256078,9606.ENSP00000308452,0.445
KRAS,PRKACB,9606.ENSP00000256078,9606.ENSP00000359719,0.471
KRAS,SHC3,9606.ENSP00000256078,9606.ENSP00000364995,0.56
KRAS,SHC2,9606.ENSP00000256078,9606.ENSP00000264554,0.587
KRAS,KRT19,9606.ENSP00000256078,9606.ENSP00000355124,0.607
KRAS,PRKCD,9606.ENSP00000256078,9606.ENSP00000331602,0.663
KRAS,PGR,9606.ENSP00000256078,9606.ENSP00000325120,0.697
KRAS,SHC1,9606.ENSP00000256078,9606.ENSP00000401303,0.758
KRAS,TGFA,9606.ENSP00000256078,9606.ENSP00000404131,0.762
KRAS,NRAS,9606.ENSP00000256078,9606.ENSP00000358548,0.944
KRAS,PIK3R3,9606.ENSP00000256078,9606.ENSP00000262741,0.952
KRAS,PIK3R1,9606.ENSP00000256078,9606.ENSP00000428056,0.963
KRAS,MAP2K2,9606.ENSP00000256078,9606.ENSP00000262948,0.966
KRAS,PIK3CB,9606.ENSP00000256078,9606.ENSP00000501150,0.973
KRAS,PIK3CD,9606.ENSP00000256078,9606.ENSP00000366563,0.974
KRAS,MAPK3,9606.ENSP00000256078,9606.ENSP00000263025,0.982
KRAS,SRC,9606.ENSP00000256078,9606.ENSP00000362680,0.99
KRAS,MAP2K1,9606.ENSP00000256078,9606.ENSP00000302486,0.995
KRAS,PIK3CA,9606.ENSP00000256078,9606.ENSP00000263967,0.998
KRAS,SOS1,9606.ENSP00000256078,9606.ENSP00000384675,0.999
KRAS,RAF1,9606.ENSP00000256078,9606.ENSP00000401888,0.999
KRT10,KRT33A,9606.ENSP00000269576,9606.ENSP00000007735,0.439
KRT10,KRT14,9606.ENSP00000269576,9606.ENSP00000167586,0.493
KRT10,KRT20,9606.ENSP00000269576,9606.ENSP00000167588,0.425
KRT10,KRT23,9606.ENSP00000269576,9606.ENSP00000209718,0.444
KRT10,KRT37,9606.ENSP00000269576,9606.ENSP00000225550,0.415
KRT10,KRT32,9606.ENSP00000269576,9606.ENSP00000225899,0.444
KRT10,KRT13,9606.ENSP00000269576,9606.ENSP00000246635,0.43
KRT10,KRT38,9606.ENSP00000269576,9606.ENSP00000246646,0.406
KRT10,KRT9,9606.ENSP00000269576,9606.ENSP00000246662,0.575
KRT10,KRT12,9606.ENSP00000269576,9606.ENSP00000251643,0.433
KRT10,KRT31,9606.ENSP00000269576,9606.ENSP00000251645,0.424
KRT10,KRT33B,9606.ENSP00000269576,9606.ENSP00000251646,0.414
KRT10,KRT24,9606.ENSP00000269576,9606.ENSP00000264651,0.426
KRT10,KRT39,9606.ENSP00000269576,9606.ENSP00000347823,0.402
KRT10,KRT35,9606.ENSP00000269576,9606.ENSP00000377558,0.408
KRT10,KRT40,9606.ENSP00000269576,9606.ENSP00000366984,0.411
KRT10,KRT34,9606.ENSP00000269576,9606.ENSP00000377570,0.418
KRT10,KRT19,9606.ENSP00000269576,9606.ENSP00000355124,0.423
KRT10,KRT15,9606.ENSP00000269576,9606.ENSP00000377546,0.434
KRT10,KRT25,9606.ENSP00000269576,9606.ENSP00000310573,0.436
KRT10,KRT28,9606.ENSP00000269576,9606.ENSP00000305263,0.436
KRT10,KRT26,9606.ENSP00000269576,9606.ENSP00000334798,0.438
KRT10,KRT36,9606.ENSP00000269576,9606.ENSP00000329165,0.439
KRT10,KRT18,9606.ENSP00000269576,9606.ENSP00000373489,0.445
KRT10,KRT27,9606.ENSP00000269576,9606.ENSP00000301656,0.449
KRT10,KRT17,9606.ENSP00000269576,9606.ENSP00000308452,0.483
KRT10,KRT16,9606.ENSP00000269576,9606.ENSP00000301653,0.788
KRT12,KRT33A,9606.ENSP00000251643,9606.ENSP00000007735,0.444
KRT12,KRT14,9606.ENSP00000251643,9606.ENSP00000167586,0.42
KRT12,KRT20,9606.ENSP00000251643,9606.ENSP00000167588,0.573
KRT12,KRT23,9606.ENSP00000251643,9606.ENSP00000209718,0.423
KRT12,KRT37,9606.ENSP00000251643,9606.ENSP00000225550,0.409
KRT12,KRT32,9606.ENSP00000251643,9606.ENSP00000225899,0.408
KRT12,KRT13,9606.ENSP00000251643,9606.ENSP00000246635,0.422
KRT12,KRT38,9606.ENSP00000251643,9606.ENSP00000246646,0.409
KRT12,KRT9,9606.ENSP00000251643,9606.ENSP00000246662,0.453
KRT12,KRT26,9606.ENSP00000251643,9606.ENSP00000334798,0.405
KRT12,KRT16,9606.ENSP00000251643,9606.ENSP00000301653,0.406
KRT12,KRT17,9606.ENSP00000251643,9606.ENSP00000308452,0.407
KRT12,KRT35,9606.ENSP00000251643,9606.ENSP00000377558,0.408
KRT12,KRT39,9606.ENSP00000251643,9606.ENSP00000347823,0.41
KRT12,KRT18,9606.ENSP00000251643,9606.ENSP00000373489,0.41
KRT12,KRT25,9606.ENSP00000251643,9606.ENSP00000310573,0.413
KRT12,KRT28,9606.ENSP00000251643,9606.ENSP00000305263,0.413
KRT12,KRT24,9606.ENSP00000251643,9606.ENSP00000264651,0.423
KRT12,KRT19,9606.ENSP00000251643,9606.ENSP00000355124,0.423
KRT12,KRT31,9606.ENSP00000251643,9606.ENSP00000251645,0.426
KRT12,KRT15,9606.ENSP00000251643,9606.ENSP00000377546,0.426
KRT12,KRT33B,9606.ENSP00000251643,9606.ENSP00000251646,0.433
KRT12,KRT36,9606.ENSP00000251643,9606.ENSP00000329165,0.435
KRT12,KRT40,9606.ENSP00000251643,9606.ENSP00000366984,0.44
KRT12,KRT34,9606.ENSP00000251643,9606.ENSP00000377570,0.441
KRT12,KRT27,9606.ENSP00000251643,9606.ENSP00000301656,0.467
KRT13,KRT33A,9606.ENSP00000246635,9606.ENSP00000007735,0.437
KRT13,KRT14,9606.ENSP00000246635,9606.ENSP00000167586,0.561
KRT13,KRT20,9606.ENSP00000246635,9606.ENSP00000167588,0.624
KRT13,KRT23,9606.ENSP00000246635,9606.ENSP00000209718,0.459
KRT13,KRT37,9606.ENSP00000246635,9606.ENSP00000225550,0.419
KRT13,KRT32,9606.ENSP00000246635,9606.ENSP00000225899,0.48
KRT13,KRT39,9606.ENSP00000246635,9606.ENSP00000347823,0.4
KRT13,KRT33B,9606.ENSP00000246635,9606.ENSP00000251646,0.401
KRT13,KRT28,9606.ENSP00000246635,9606.ENSP00000305263,0.403
KRT13,KRT26,9606.ENSP00000246635,9606.ENSP00000334798,0.404
KRT13,KRT34,9606.ENSP00000246635,9606.ENSP00000377570,0.404
KRT13,KRT25,9606.ENSP00000246635,9606.ENSP00000310573,0.406
KRT13,KRT38,9606.ENSP00000246635,9606.ENSP00000246646,0.407
KRT13,KRT35,9606.ENSP00000246635,9606.ENSP00000377558,0.42
KRT13,KRT40,9606.ENSP00000246635,9606.ENSP00000366984,0.427
KRT13,KRT27,9606.ENSP00000246635,9606.ENSP00000301656,0.43
KRT13,KRT9,9606.ENSP00000246635,9606.ENSP00000246662,0.44
KRT13,KRT31,9606.ENSP00000246635,9606.ENSP00000251645,0.45
KRT13,KRT36,9606.ENSP00000246635,9606.ENSP00000329165,0.457
KRT13,KRT18,9606.ENSP00000246635,9606.ENSP00000373489,0.489
KRT13,KRT24,9606.ENSP00000246635,9606.ENSP00000264651,0.489
KRT13,KRT16,9606.ENSP00000246635,9606.ENSP00000301653,0.596
KRT13,KRT17,9606.ENSP00000246635,9606.ENSP00000308452,0.596
KRT13,KRT19,9606.ENSP00000246635,9606.ENSP00000355124,0.658
KRT13,KRT15,9606.ENSP00000246635,9606.ENSP00000377546,0.676
KRT14,KRT33A,9606.ENSP00000167586,9606.ENSP00000007735,0.46
KRT14,KRT38,9606.ENSP00000167586,9606.ENSP00000246646,0.413
KRT14,KRT37,9606.ENSP00000167586,9606.ENSP00000225550,0.413
KRT14,KRT33B,9606.ENSP00000167586,9606.ENSP00000251646,0.416
KRT14,KRT40,9606.ENSP00000167586,9606.ENSP00000366984,0.416
KRT14,KRT39,9606.ENSP00000167586,9606.ENSP00000347823,0.418
KRT14,KRT28,9606.ENSP00000167586,9606.ENSP00000305263,0.423
KRT14,KRT32,9606.ENSP00000167586,9606.ENSP00000225899,0.425
KRT14,KRT20,9606.ENSP00000167586,9606.ENSP00000167588,0.425
KRT14,KRT34,9606.ENSP00000167586,9606.ENSP00000377570,0.427
KRT14,KRT26,9606.ENSP00000167586,9606.ENSP00000334798,0.433
KRT14,KRT25,9606.ENSP00000167586,9606.ENSP00000310573,0.435
KRT14,KRT35,9606.ENSP00000167586,9606.ENSP00000377558,0.438
KRT14,KRT31,9606.ENSP00000167586,9606.ENSP00000251645,0.446
KRT14,KRT24,9606.ENSP00000167586,9606.ENSP00000264651,0.448
KRT14,KRT36,9606.ENSP00000167586,9606.ENSP00000329165,0.452
KRT14,KRT23,9606.ENSP00000167586,9606.ENSP00000209718,0.458
KRT14,KRT27,9606.ENSP00000167586,9606.ENSP00000301656,0.46
KRT14,KRT19,9606.ENSP00000167586,9606.ENSP00000355124,0.47
KRT14,KRT9,9606.ENSP00000167586,9606.ENSP00000246662,0.537
KRT14,KRT18,9606.ENSP00000167586,9606.ENSP00000373489,0.637
KRT14,KRT15,9606.ENSP00000167586,9606.ENSP00000377546,0.731
KRT14,PGR,9606.ENSP00000167586,9606.ENSP00000325120,0.734
KRT14,KRT17,9606.ENSP00000167586,9606.ENSP00000308452,0.814
KRT14,KRT16,9606.ENSP00000167586,9606.ENSP00000301653,0.868
KRT15,KRT33A,9606.ENSP00000377546,9606.ENSP00000007735,0.475
KRT15,KRT20,9606.ENSP00000377546,9606.ENSP00000167588,0.577
KRT15,KRT23,9606.ENSP00000377546,9606.ENSP00000209718,0.468
KRT15,KRT37,9606.ENSP00000377546,9606.ENSP00000225550,0.406
KRT15,KRT32,9606.ENSP00000377546,9606.ENSP00000225899,0.461
KRT15,KRT38,9606.ENSP00000377546,9606.ENSP00000246646,0.413
KRT15,KRT9,9606.ENSP00000377546,9606.ENSP00000246662,0.442
KRT15,KRT31,9606.ENSP00000377546,9606.ENSP00000251645,0.455
KRT15,KRT33B,9606.ENSP00000377546,9606.ENSP00000251646,0.41
KRT15,KRT24,9606.ENSP00000377546,9606.ENSP00000264651,0.432
KRT15,KRT16,9606.ENSP00000377546,9606.ENSP00000301653,0.621
KRT15,KRT27,9606.ENSP00000377546,9606.ENSP00000301656,0.455
KRT15,KRT28,9606.ENSP00000377546,9606.ENSP00000305263,0.415
KRT15,KRT17,9606.ENSP00000377546,9606.ENSP00000308452,0.618
KRT15,KRT25,9606.ENSP00000377546,9606.ENSP00000310573,0.422
KRT15,KRT36,9606.ENSP00000377546,9606.ENSP00000329165,0.454
KRT15,KRT26,9606.ENSP00000377546,9606.ENSP00000334798,0.421
KRT15,KRT39,9606.ENSP00000377546,9606.ENSP00000347823,0.406
KRT15,KRT19,9606.ENSP00000377546,9606.ENSP00000355124,0.57
KRT15,KRT40,9606.ENSP00000377546,9606.ENSP00000366984,0.407
KRT15,KRT18,9606.ENSP00000377546,9606.ENSP00000373489,0.626
KRT15,KRT34,9606.ENSP00000377546,9606.ENSP00000377570,0.417
KRT15,KRT35,9606.ENSP00000377546,9606.ENSP00000377558,0.429
KRT16,KRT33A,9606.ENSP00000301653,9606.ENSP00000007735,0.47
KRT16,KRT20,9606.ENSP00000301653,9606.ENSP00000167588,0.415
KRT16,KRT23,9606.ENSP00000301653,9606.ENSP00000209718,0.48
KRT16,KRT37,9606.ENSP00000301653,9606.ENSP00000225550,0.431
KRT16,KRT32,9606.ENSP00000301653,9606.ENSP00000225899,0.442
KRT16,KRT38,9606.ENSP00000301653,9606.ENSP00000246646,0.415
KRT16,KRT9,9606.ENSP00000301653,9606.ENSP00000246662,0.547
KRT16,KRT31,9606.ENSP00000301653,9606.ENSP00000251645,0.444
KRT16,KRT33B,9606.ENSP00000301653,9606.ENSP00000251646,0.432
KRT16,KRT24,9606.ENSP00000301653,9606.ENSP00000264651,0.439
KRT16,KRT39,9606.ENSP00000301653,9606.ENSP00000347823,0.4
KRT16,KRT40,9606.ENSP00000301653,9606.ENSP00000366984,0.407
KRT16,KRT28,9606.ENSP00000301653,9606.ENSP00000305263,0.426
KRT16,KRT25,9606.ENSP00000301653,9606.ENSP00000310573,0.429
KRT16,KRT35,9606.ENSP00000301653,9606.ENSP00000377558,0.434
KRT16,KRT34,9606.ENSP00000301653,9606.ENSP00000377570,0.438
KRT16,KRT26,9606.ENSP00000301653,9606.ENSP00000334798,0.438
KRT16,KRT27,9606.ENSP00000301653,9606.ENSP00000301656,0.454
KRT16,KRT36,9606.ENSP00000301653,9606.ENSP00000329165,0.459
KRT16,KRT19,9606.ENSP00000301653,9606.ENSP00000355124,0.469
KRT16,KRT18,9606.ENSP00000301653,9606.ENSP00000373489,0.473
KRT16,KRT17,9606.ENSP00000301653,9606.ENSP00000308452,0.88
KRT17,KRT33A,9606.ENSP00000308452,9606.ENSP00000007735,0.456
KRT17,KRT20,9606.ENSP00000308452,9606.ENSP00000167588,0.423
KRT17,KRT23,9606.ENSP00000308452,9606.ENSP00000209718,0.458
KRT17,KRT37,9606.ENSP00000308452,9606.ENSP00000225550,0.416
KRT17,KRT32,9606.ENSP00000308452,9606.ENSP00000225899,0.423
KRT17,KRT38,9606.ENSP00000308452,9606.ENSP00000246646,0.414
KRT17,KRT9,9606.ENSP00000308452,9606.ENSP00000246662,0.494
KRT17,KRT31,9606.ENSP00000308452,9606.ENSP00000251645,0.428
KRT17,KRT33B,9606.ENSP00000308452,9606.ENSP00000251646,0.421
KRT17,KRT24,9606.ENSP00000308452,9606.ENSP00000264651,0.41
KRT17,KRT27,9606.ENSP00000308452,9606.ENSP00000301656,0.481
KRT17,KRT28,9606.ENSP00000308452,9606.ENSP00000305263,0.419
KRT17,KRT39,9606.ENSP00000308452,9606.ENSP00000347823,0.408
KRT17,KRT26,9606.ENSP00000308452,9606.ENSP00000334798,0.421
KRT17,KRT25,9606.ENSP00000308452,9606.ENSP00000310573,0.425
KRT17,KRT34,9606.ENSP00000308452,9606.ENSP00000377570,0.427
KRT17,KRT40,9606.ENSP00000308452,9606.ENSP00000366984,0.43
KRT17,KRT35,9606.ENSP00000308452,9606.ENSP00000377558,0.443
KRT17,KRT36,9606.ENSP00000308452,9606.ENSP00000329165,0.45
KRT17,KRT19,9606.ENSP00000308452,9606.ENSP00000355124,0.509
KRT17,PGR,9606.ENSP00000308452,9606.ENSP00000325120,0.528
KRT17,KRT18,9606.ENSP00000308452,9606.ENSP00000373489,0.686
KRT18,KRT33A,9606.ENSP00000373489,9606.ENSP00000007735,0.563
KRT18,KRT20,9606.ENSP00000373489,9606.ENSP00000167588,0.647
KRT18,KRT23,9606.ENSP00000373489,9606.ENSP00000209718,0.448
KRT18,KRT37,9606.ENSP00000373489,9606.ENSP00000225550,0.402
KRT18,KRT32,9606.ENSP00000373489,9606.ENSP00000225899,0.406
KRT18,KRT38,9606.ENSP00000373489,9606.ENSP00000246646,0.405
KRT18,KRT9,9606.ENSP00000373489,9606.ENSP00000246662,0.652
KRT18,KRT31,9606.ENSP00000373489,9606.ENSP00000251645,0.408
KRT18,KRT33B,9606.ENSP00000373489,9606.ENSP00000251646,0.403
KRT18,KRT24,9606.ENSP00000373489,9606.ENSP00000264651,0.406
KRT18,KRT27,9606.ENSP00000373489,9606.ENSP00000301656,0.446
KRT18,KRT28,9606.ENSP00000373489,9606.ENSP00000305263,0.418
KRT18,KRT25,9606.ENSP00000373489,9606.ENSP00000310573,0.421
KRT18,PGR,9606.ENSP00000373489,9606.ENSP00000325120,0.534
KRT18,KRT36,9606.ENSP00000373489,9606.ENSP00000329165,0.429
KRT18,KRT26,9606.ENSP00000373489,9606.ENSP00000334798,0.433
KRT18,KRT39,9606.ENSP00000373489,9606.ENSP00000347823,0.427
KRT18,KRT19,9606.ENSP00000373489,9606.ENSP00000355124,0.928
KRT18,KRT40,9606.ENSP00000373489,9606.ENSP00000366984,0.413
KRT18,RAF1,9606.ENSP00000373489,9606.ENSP00000401888,0.404
KRT18,KRT34,9606.ENSP00000373489,9606.ENSP00000377570,0.421
KRT18,KRT35,9606.ENSP00000373489,9606.ENSP00000377558,0.655
KRT19,KRT33A,9606.ENSP00000355124,9606.ENSP00000007735,0.436
KRT19,KRT20,9606.ENSP00000355124,9606.ENSP00000167588,0.664
KRT19,KRT23,9606.ENSP00000355124,9606.ENSP00000209718,0.442
KRT19,KRT37,9606.ENSP00000355124,9606.ENSP00000225550,0.412
KRT19,KRT32,9606.ENSP00000355124,9606.ENSP00000225899,0.415
