MeSH Symptom Term	MeSH Disease Term	PubMed occurrence	TFIDF score
Asthenia	Mitral Valve Prolapse	4	8,25287700421415
Asthenia	Tricuspid Valve Insufficiency	1	2,06321925105354
Asthenia	Angina Pectoris	1	2,06321925105354
Asthenia	Angina, Unstable	1	2,06321925105354
Asthenia	Coronary Disease	3	6,18965775316061
Asthenia	Coronary Aneurysm	1	2,06321925105354
Asthenia	Coronary Artery Disease	3	6,18965775316061
Asthenia	Myocardial Infarction	8	16,5057540084283
Asthenia	Vascular Diseases	1	2,06321925105354
Asthenia	Venous Thromboembolism	1	2,06321925105354
Asthenia	Cryoglobulinemia	4	8,25287700421415
Asthenia	Ehlers-Danlos Syndrome	1	2,06321925105354
Asthenia	Scurvy	1	2,06321925105354
Asthenia	Telangiectasia, Hereditary Hemorrhagic	1	2,06321925105354
Asthenia	Hypertension	13	26,821850263696
Asthenia	Hypotension	4	8,25287700421415
Asthenia	Varicose Veins	2	4,12643850210707
Asthenia	Vasculitis	2	4,12643850210707
Asthenia	Mucocutaneous Lymph Node Syndrome	1	2,06321925105354
Asthenia	Hematologic Diseases	3	6,18965775316061
Asthenia	Anemia	2	4,12643850210707
Asthenia	Anemia, Aplastic	1	2,06321925105354
Asthenia	Anemia, Hemolytic	2	4,12643850210707
Asthenia	Anemia, Hemolytic, Autoimmune	2	4,12643850210707
Asthenia	beta-Thalassemia	1	2,06321925105354
Asthenia	Anemia, Hypochromic	3	6,18965775316061
Asthenia	Anemia, Megaloblastic	1	2,06321925105354
Asthenia	Hemophilia A	1	2,06321925105354
Asthenia	Wiskott-Aldrich Syndrome	1	2,06321925105354
Asthenia	Purpura	1	2,06321925105354
Asthenia	Dysgammaglobulinemia	1	2,06321925105354
Asthenia	Paraproteinemias	1	2,06321925105354
Asthenia	Eosinophilia	3	6,18965775316061
Asthenia	Leukocytosis	1	2,06321925105354
Asthenia	Lymphatic Diseases	3	6,18965775316061
Asthenia	Lymphadenitis	2	4,12643850210707
Asthenia	Giant Lymph Node Hyperplasia	2	4,12643850210707
Asthenia	Immunoblastic Lymphadenopathy	1	2,06321925105354
Asthenia	Sarcoidosis	3	6,18965775316061
Asthenia	Splenic Diseases	1	2,06321925105354
Asthenia	Metabolism, Inborn Errors	1	2,06321925105354
Asthenia	Fructose Intolerance	1	2,06321925105354
Asthenia	Cystinosis	1	2,06321925105354
Asthenia	Hemochromatosis	4	8,25287700421415
Asthenia	Porphyrias	1	2,06321925105354
Asthenia	Progeria	1	2,06321925105354
Asthenia	Lupus Erythematosus, Systemic	2	4,12643850210707
Asthenia	Skin Diseases	4	8,25287700421415
Asthenia	Dermatitis, Photoallergic	1	2,06321925105354
Asthenia	Drug Eruptions	2	4,12643850210707
Asthenia	Exanthema	2	4,12643850210707
Asthenia	Alopecia Areata	1	2,06321925105354
Asthenia	Pigmentation Disorders	1	2,06321925105354
Asthenia	Hyperpigmentation	1	2,06321925105354
Asthenia	Psoriasis	2	4,12643850210707
Asthenia	Urticaria	1	2,06321925105354
Asthenia	Diabetic Ketoacidosis	1	2,06321925105354
Asthenia	Alkalosis	1	2,06321925105354
Asthenia	Hypercalcemia	2	4,12643850210707
Asthenia	Diabetes Mellitus, Type 1	1	2,06321925105354
Asthenia	Hyperinsulinism	1	2,06321925105354
Asthenia	Hypoglycemia	2	4,12643850210707
Asthenia	Hyperlipidemias	1	2,06321925105354
Asthenia	Hypercholesterolemia	1	2,06321925105354
Asthenia	Mitochondrial Diseases	1	2,06321925105354
Asthenia	Amyloidosis	1	2,06321925105354
Asthenia	Hypernatremia	1	2,06321925105354
Asthenia	Hypokalemia	3	6,18965775316061
Asthenia	Hyponatremia	1	2,06321925105354
Asthenia	Nutrition Disorders	1	2,06321925105354
Asthenia	Deficiency Diseases	1	2,06321925105354
Asthenia	Avitaminosis	1	2,06321925105354
Asthenia	Ascorbic Acid Deficiency	2	4,12643850210707
Asthenia	Vitamin B Deficiency	1	2,06321925105354
Asthenia	Vitamin B 12 Deficiency	2	4,12643850210707
Asthenia	Vitamin D Deficiency	1	2,06321925105354
Asthenia	Magnesium Deficiency	1	2,06321925105354
Asthenia	Protein Deficiency	2	4,12643850210707
Asthenia	Obesity	2	4,12643850210707
Asthenia	Adrenal Gland Diseases	2	4,12643850210707
Asthenia	Adrenal Insufficiency	6	12,3793155063212
Asthenia	Addison Disease	6	12,3793155063212
Asthenia	Adrenocortical Hyperfunction	1	2,06321925105354
Asthenia	Cushing Syndrome	3	6,18965775316061
Asthenia	Hyperaldosteronism	3	6,18965775316061
Asthenia	Diabetic Coma	1	2,06321925105354
Asthenia	Hyperparathyroidism	5	10,3160962552677
Asthenia	Hyperparathyroidism, Primary	1	2,06321925105354
Asthenia	Polyendocrinopathies, Autoimmune	1	2,06321925105354
Asthenia	Thyroid Diseases	1	2,06321925105354
Asthenia	Goiter	1	2,06321925105354
Asthenia	Hyperthyroidism	13	26,821850263696
Asthenia	Thyroid Crisis	1	2,06321925105354
Asthenia	Hypothyroidism	10	20,6321925105354
Asthenia	Thyroiditis, Autoimmune	3	6,18965775316061
Asthenia	Antiphospholipid Syndrome	1	2,06321925105354
Asthenia	Hypersensitivity	1	2,06321925105354
Asthenia	Drug Hypersensitivity	1	2,06321925105354
Asthenia	Environmental Illness	1	2,06321925105354
Asthenia	Sick Building Syndrome	1	2,06321925105354
Asthenia	Hypersensitivity, Delayed	1	2,06321925105354
Asthenia	Food Hypersensitivity	1	2,06321925105354
Asthenia	Adjustment Disorders	5	10,3160962552677
Asthenia	Anxiety Disorders	3	6,18965775316061
Asthenia	Neurocirculatory Asthenia	6	12,3793155063212
Asthenia	Obsessive-Compulsive Disorder	4	8,25287700421415
Asthenia	Panic Disorder	1	2,06321925105354
Asthenia	Phobic Disorders	2	4,12643850210707
Asthenia	Stress Disorders, Post-Traumatic	2	4,12643850210707
Asthenia	Delirium, Dementia, Amnestic, Cognitive Disorders	6	12,3793155063212
Asthenia	Cognition Disorders	3	6,18965775316061
Asthenia	Eating Disorders	7	14,4425347573748
Asthenia	Anorexia Nervosa	5	10,3160962552677
Asthenia	Munchausen Syndrome	1	2,06321925105354
Asthenia	Child Behavior Disorders	2	4,12643850210707
Asthenia	Developmental Disabilities	3	6,18965775316061
Asthenia	Schizophrenia, Childhood	2	4,12643850210707
Asthenia	Mood Disorders	3	6,18965775316061
Asthenia	Affective Disorders, Psychotic	1	2,06321925105354
Asthenia	Bipolar Disorder	5	10,3160962552677
Asthenia	Depressive Disorder	11	22,6954117615889
Asthenia	Depressive Disorder, Major	1	2,06321925105354
Asthenia	Neurotic Disorders	16	33,0115080168566
Asthenia	Personality Disorders	11	22,6954117615889
Asthenia	Antisocial Personality Disorder	4	8,25287700421415
Asthenia	Borderline Personality Disorder	2	4,12643850210707
Asthenia	Histrionic Personality Disorder	1	2,06321925105354
Asthenia	Hysteria	4	8,25287700421415
Asthenia	Schizoid Personality Disorder	1	2,06321925105354
Asthenia	Paranoid Disorders	2	4,12643850210707
Asthenia	Psychotic Disorders	7	14,4425347573748
Asthenia	Schizophrenia	16	33,0115080168566
Asthenia	Hypochondriasis	8	16,5057540084283
Asthenia	Neurasthenia	12	24,7586310126424
Asthenia	Substance-Related Disorders	2	4,12643850210707
Asthenia	Trisomy	1	2,06321925105354
Asthenia	Death, Sudden	1	2,06321925105354
Asthenia	Hematoma	1	2,06321925105354
Asthenia	Hyperammonemia	1	2,06321925105354
Asthenia	Jaundice	1	2,06321925105354
Asthenia	Inflammation	1	2,06321925105354
Asthenia	Menstruation Disturbances	1	2,06321925105354
Asthenia	Amenorrhea	1	2,06321925105354
Asthenia	Neovascularization, Pathologic	1	2,06321925105354
Asthenia	Necrosis	1	2,06321925105354
Asthenia	Postoperative Complications	1	2,06321925105354
Asthenia	Malignant Hyperthermia	1	2,06321925105354
Asthenia	Psychoses, Alcoholic	1	2,06321925105354
Asthenia	Alcoholism	7	14,4425347573748
Asthenia	Poisoning	1	2,06321925105354
Asthenia	Carbon Monoxide Poisoning	1	2,06321925105354
Asthenia	Lead Poisoning	1	2,06321925105354
Asthenia	Psychoses, Substance-Induced	1	2,06321925105354
Asthenia	Substance Withdrawal Syndrome	2	4,12643850210707
Asthenia	Burns	3	6,18965775316061
Asthenia	Facial Injuries	2	4,12643850210707
Asthenia	Bezoars	1	2,06321925105354
Asthenia	Tibial Fractures	1	2,06321925105354
Asthenia	Radiation Injuries	1	2,06321925105354
Fever	Bacterial Infections	651	402,928398616426
Fever	Bacteremia	279	172,68359940704
Fever	Central Nervous System Bacterial Infections	3	1,85681289684989
Fever	Brain Abscess	26	16,0923784393657
Fever	Empyema, Subdural	8	4,95150105826637
Fever	Epidural Abscess	17	10,521939748816
Fever	Meningitis, Bacterial	53	32,8036945110147
Fever	Meningitis, Haemophilus	11	6,80831395511626
Fever	Meningitis, Listeria	5	3,09468816141648
Fever	Meningitis, Meningococcal	21	12,9976902779492
Fever	Waterhouse-Friderichsen Syndrome	2	1,23787526456659
Fever	Meningitis, Pneumococcal	11	6,80831395511626
Fever	Tuberculosis, Meningeal	22	13,6166279102325
Fever	Neurosyphilis	10	6,18937632283297
Fever	Endocarditis, Bacterial	128	79,224016932262
Fever	Endocarditis, Subacute Bacterial	15	9,28406448424945
Fever	Eye Infections, Bacterial	1	0,618937632283297
Fever	Conjunctivitis, Bacterial	1	0,618937632283297
Fever	Tuberculosis, Ocular	1	0,618937632283297
Fever	Fournier Gangrene	1	0,618937632283297
Fever	Gram-Negative Bacterial Infections	49	30,3279439818815
Fever	Anaplasmataceae Infections	1	0,618937632283297
Fever	Anaplasmosis	5	3,09468816141648
Fever	Ehrlichiosis	33	20,4249418653488
Fever	Heartwater Disease	3	1,85681289684989
Fever	Bacteroidaceae Infections	1	0,618937632283297
Fever	Bacteroides Infections	11	6,80831395511626
Fever	Bartonella Infections	6	3,71362579369978
Fever	Angiomatosis, Bacillary	8	4,95150105826637
Fever	Cat-Scratch Disease	23	14,2355655425158
Fever	Trench Fever	2	1,23787526456659
Fever	Whooping Cough	8	4,95150105826637
Fever	Borrelia Infections	8	4,95150105826637
Fever	Lyme Disease	28	17,3302537039323
Fever	Erythema Chronicum Migrans	2	1,23787526456659
Fever	Relapsing Fever	12	7,42725158739956
Fever	Brucellosis	74	45,801384788964
Fever	Burkholderia Infections	1	0,618937632283297
Fever	Melioidosis	6	3,71362579369978
Fever	Campylobacter Infections	17	10,521939748816
Fever	Chlamydia Infections	4	2,47575052913319
Fever	Chlamydophila Infections	2	1,23787526456659
Fever	Psittacosis	5	3,09468816141648
Fever	Enterobacteriaceae Infections	23	14,2355655425158
Fever	Dysentery, Bacillary	11	6,80831395511626
Fever	Escherichia coli Infections	52	32,1847568787314
Fever	Klebsiella Infections	15	9,28406448424945
Fever	Proteus Infections	2	1,23787526456659
Fever	Salmonella Infections	55	34,0415697755813
Fever	Paratyphoid Fever	7	4,33256342598308
Fever	Salmonella Food Poisoning	4	2,47575052913319
Fever	Salmonella Infections, Animal	18	11,1408773810993
Fever	Typhoid Fever	81	50,133948214947
Fever	Serratia Infections	1	0,618937632283297
Fever	Yersinia Infections	15	9,28406448424945
Fever	Plague	4	2,47575052913319
Fever	Yersinia pseudotuberculosis Infections	1	0,618937632283297
Fever	Fusobacterium Infections	18	11,1408773810993
Fever	Lemierre Syndrome	3	1,85681289684989
Fever	Rat-Bite Fever	5	3,09468816141648
Fever	Helicobacter Infections	3	1,85681289684989
Fever	Legionellosis	8	4,95150105826637
Fever	Legionnaires' Disease	19	11,7598150133826
Fever	Leptospirosis	62	38,3741332015644
Fever	Weil Disease	13	8,04618921968286
Fever	Moraxellaceae Infections	1	0,618937632283297
Fever	Acinetobacter Infections	4	2,47575052913319
Fever	Mycoplasmatales Infections	2	1,23787526456659
Fever	Mycoplasma Infections	21	12,9976902779492
Fever	Pleuropneumonia, Contagious	1	0,618937632283297
Fever	Pneumonia, Mycoplasma	21	12,9976902779492
Fever	Ureaplasma Infections	1	0,618937632283297
Fever	Neisseriaceae Infections	2	1,23787526456659
Fever	Gonorrhea	15	9,28406448424945
Fever	Meningococcal Infections	39	24,1385676590486
Fever	Actinobacillus Infections	2	1,23787526456659
Fever	Haemophilus Infections	23	14,2355655425158
Fever	Pasteurella Infections	14	8,66512685196616
Fever	Pseudomonas Infections	32	19,8060042330655
Fever	Q Fever	24	14,8545031747991
Fever	Rickettsiaceae Infections	5	3,09468816141648
Fever	Rickettsia Infections	27	16,711316071649
Fever	Boutonneuse Fever	5	3,09468816141648
Fever	Rocky Mountain Spotted Fever	11	6,80831395511626
Fever	Typhus, Endemic Flea-Borne	15	9,28406448424945
Fever	Typhus, Epidemic Louse-Borne	10	6,18937632283297
Fever	Scrub Typhus	17	10,521939748816
Fever	Tick-Borne Diseases	12	7,42725158739956
Fever	Tularemia	21	12,9976902779492
Fever	Treponemal Infections	1	0,618937632283297
Fever	Syphilis	37	22,900692394482
Fever	Chancre	1	0,618937632283297
Fever	Syphilis, Congenital	1	0,618937632283297
Fever	Syphilis, Cutaneous	6	3,71362579369978
Fever	Syphilis, Latent	1	0,618937632283297
Fever	Vibrio Infections	3	1,85681289684989
Fever	Cholera	1	0,618937632283297
Fever	Gram-Positive Bacterial Infections	55	34,0415697755813
Fever	Actinomycetales Infections	4	2,47575052913319
Fever	Actinomycosis	23	14,2355655425158
Fever	Whipple Disease	19	11,7598150133826
Fever	Corynebacterium Infections	3	1,85681289684989
Fever	Diphtheria	8	4,95150105826637
Fever	Mycobacterium Infections	10	6,18937632283297
Fever	Leprosy	10	6,18937632283297
Fever	Leprosy, Multibacillary	1	0,618937632283297
Fever	Leprosy, Lepromatous	2	1,23787526456659
Fever	Leprosy, Borderline	3	1,85681289684989
Fever	Mycobacterium Infections, Atypical	6	3,71362579369978
Fever	Mycobacterium avium-intracellulare Infection	7	4,33256342598308
Fever	Paratuberculosis	3	1,85681289684989
Fever	Tuberculosis	59	36,5173203047145
Fever	Peritonitis, Tuberculous	33	20,4249418653488
Fever	Tuberculoma	10	6,18937632283297
Fever	Tuberculoma, Intracranial	6	3,71362579369978
Fever	Tuberculosis, Bovine	1	0,618937632283297
Fever	Tuberculosis, Cardiovascular	3	1,85681289684989
Fever	Pericarditis, Tuberculous	5	3,09468816141648
Fever	Tuberculosis, Central Nervous System	4	2,47575052913319
Fever	Tuberculosis, Cutaneous	4	2,47575052913319
Fever	Lupus Vulgaris	1	0,618937632283297
Fever	Tuberculosis, Endocrine	3	1,85681289684989
Fever	Tuberculosis, Gastrointestinal	14	8,66512685196616
Fever	Tuberculosis, Hepatic	14	8,66512685196616
Fever	Tuberculosis, Laryngeal	2	1,23787526456659
Fever	Tuberculosis, Lymph Node	13	8,04618921968286
Fever	Tuberculosis, Miliary	58	35,8983826724312
Fever	Tuberculosis, Multidrug-Resistant	2	1,23787526456659
Fever	Tuberculosis, Oral	1	0,618937632283297
Fever	Tuberculosis, Osteoarticular	16	9,90300211653275
Fever	Tuberculosis, Spinal	9	5,57043869054967
Fever	Tuberculosis, Pleural	9	5,57043869054967
Fever	Tuberculosis, Pulmonary	123	76,1293287708455
Fever	Tuberculosis, Splenic	5	3,09468816141648
Fever	Tuberculosis, Urogenital	4	2,47575052913319
Fever	Tuberculosis, Female Genital	2	1,23787526456659
Fever	Tuberculosis, Male Genital	1	0,618937632283297
Fever	Tuberculosis, Renal	5	3,09468816141648
Fever	Nocardia Infections	15	9,28406448424945
Fever	Mycetoma	2	1,23787526456659
Fever	Anthrax	6	3,71362579369978
Fever	Clostridium Infections	7	4,33256342598308
Fever	Botulism	1	0,618937632283297
Fever	Enterocolitis, Pseudomembranous	13	8,04618921968286
Fever	Gas Gangrene	4	2,47575052913319
Fever	Tetanus	12	7,42725158739956
Fever	Erysipeloid	1	0,618937632283297
Fever	Listeriosis	12	7,42725158739956
Fever	Staphylococcal Infections	151	93,4595824747778
Fever	Pneumonia, Staphylococcal	2	1,23787526456659
Fever	Staphylococcal Food Poisoning	1	0,618937632283297
Fever	Staphylococcal Skin Infections	3	1,85681289684989
Fever	Carbuncle	1	0,618937632283297
Fever	Impetigo	3	1,85681289684989
Fever	Staphylococcal Scalded Skin Syndrome	1	0,618937632283297
Fever	Streptococcal Infections	115	71,1778277125791
Fever	Ecthyma	3	1,85681289684989
Fever	Erysipelas	4	2,47575052913319
Fever	Pneumococcal Infections	36	22,2817547621987
Fever	Pneumonia, Pneumococcal	15	9,28406448424945
Fever	Rheumatic Fever	19	11,7598150133826
Fever	Rheumatic Heart Disease	7	4,33256342598308
Fever	Scarlet Fever	10	6,18937632283297
Fever	Pneumonia, Bacterial	37	22,900692394482
Fever	Skin Diseases, Bacterial	16	9,90300211653275
Fever	Fasciitis, Necrotizing	8	4,95150105826637
Fever	Vaginosis, Bacterial	1	0,618937632283297
Fever	Toxoplasmosis, Cerebral	1	0,618937632283297
Fever	Central Nervous System Infections	5	3,09468816141648
Fever	Infection	397	245,718240016469
Fever	Aneurysm, Infected	10	6,18937632283297
Fever	Arthritis, Infectious	53	32,8036945110147
Fever	Arthritis, Reactive	3	1,85681289684989
Fever	Bone Diseases, Infectious	2	1,23787526456659
Fever	Osteitis	4	2,47575052913319
Fever	Osteomyelitis	53	32,8036945110147
Fever	Periostitis	1	0,618937632283297
Fever	Spondylitis	14	8,66512685196616
Fever	Discitis	11	6,80831395511626
Fever	Catheter-Related Infections	1	0,618937632283297
Fever	Communicable Diseases	70	43,3256342598308
Fever	Communicable Diseases, Emerging	8	4,95150105826637
Fever	Community-Acquired Infections	21	12,9976902779492
Fever	Cross Infection	68	42,0877589952642
Fever	Pneumonia, Ventilator-Associated	1	0,618937632283297
Fever	Eye Infections	1	0,618937632283297
Fever	Endophthalmitis	5	3,09468816141648
Fever	Focal Infection	8	4,95150105826637
Fever	Focal Infection, Dental	8	4,95150105826637
Fever	Ludwig's Angina	2	1,23787526456659
Fever	Opportunistic Infections	77	47,6581976858139
Fever	AIDS-Related Opportunistic Infections	89	55,0854492732134
Fever	Superinfection	1	0,618937632283297
Fever	Pelvic Infection	17	10,521939748816
Fever	Pelvic Inflammatory Disease	15	9,28406448424945
Fever	Pregnancy Complications, Infectious	70	43,3256342598308
Fever	Abortion, Septic	10	6,18937632283297
Fever	Puerperal Infection	49	30,3279439818815
Fever	Prosthesis-Related Infections	16	9,90300211653275
Fever	Respiratory Tract Infections	144	89,1270190487947
Fever	Empyema, Pleural	8	4,95150105826637
Fever	Sepsis	326	201,773668124355
Fever	Endotoxemia	24	14,8545031747991
Fever	Fungemia	17	10,521939748816
Fever	Shock, Septic	95	58,7990750669132
Fever	Skin Diseases, Infectious	6	3,71362579369978
Fever	Cellulitis	22	13,6166279102325
Fever	Dermatomycoses	8	4,95150105826637
Fever	Blastomycosis	6	3,71362579369978
Fever	Paracoccidioidomycosis	3	1,85681289684989
Fever	Sporotrichosis	3	1,85681289684989
Fever	Tinea	1	0,618937632283297
Fever	Tinea Capitis	2	1,23787526456659
Fever	Soft Tissue Infections	5	3,09468816141648
Fever	Suppuration	2	1,23787526456659
Fever	Abscess	106	65,6073890220295
Fever	Abdominal Abscess	15	9,28406448424945
Fever	Liver Abscess	55	34,0415697755813
Fever	Liver Abscess, Amebic	40	24,7575052913319
Fever	Liver Abscess, Pyogenic	6	3,71362579369978
Fever	Subphrenic Abscess	2	1,23787526456659
Fever	Lung Abscess	13	8,04618921968286
Fever	Periapical Abscess	2	1,23787526456659
Fever	Periodontal Abscess	2	1,23787526456659
Fever	Peritonsillar Abscess	4	2,47575052913319
Fever	Psoas Abscess	20	12,3787526456659
Fever	Retropharyngeal Abscess	7	4,33256342598308
Fever	Empyema	9	5,57043869054967
Fever	Otitis Media, Suppurative	8	4,95150105826637
Fever	Pyomyositis	7	4,33256342598308
Fever	Thyroiditis, Suppurative	1	0,618937632283297
Fever	Toxemia	13	8,04618921968286
Fever	Urinary Tract Infections	205	126,882214618076
Fever	Bacteriuria	20	12,3787526456659
Fever	Pyuria	10	6,18937632283297
Fever	Schistosomiasis haematobia	4	2,47575052913319
Fever	Wound Infection	12	7,42725158739956
Fever	Surgical Wound Infection	41	25,3764429236152
Fever	Mycoses	121	74,8914535062789
Fever	Aspergillosis	38	23,5196300267653
Fever	Aspergillosis, Allergic Bronchopulmonary	1	0,618937632283297
Fever	Candidiasis	54	33,422632143298
Fever	Candidiasis, Oral	5	3,09468816141648
Fever	Meningitis, Cryptococcal	6	3,71362579369978
Fever	Coccidioidomycosis	6	3,71362579369978
Fever	Cryptococcosis	11	6,80831395511626
Fever	Histoplasmosis	40	24,7575052913319
Fever	Lung Diseases, Fungal	35	21,6628171299154
Fever	Pneumonia, Pneumocystis	26	16,0923784393657
Fever	Microsporidiosis	1	0,618937632283297
Fever	Zygomycosis	2	1,23787526456659
Fever	Mucormycosis	8	4,95150105826637
Fever	Zoonoses	2	1,23787526456659
Fever	Arbovirus Infections	13	8,04618921968286
Fever	Bluetongue	3	1,85681289684989
Fever	Dengue	56	34,6605074078646
Fever	Dengue Hemorrhagic Fever	11	6,80831395511626
Fever	Encephalitis, Arbovirus	1	0,618937632283297
Fever	Encephalitis, California	5	3,09468816141648
Fever	Encephalitis, Japanese	8	4,95150105826637
Fever	Encephalitis, St. Louis	1	0,618937632283297
Fever	Encephalitis, Tick-Borne	18	11,1408773810993
Fever	West Nile Fever	22	13,6166279102325
Fever	Encephalomyelitis, Equine	5	3,09468816141648
Fever	Encephalomyelitis, Eastern Equine	2	1,23787526456659
Fever	Encephalomyelitis, Venezuelan Equine	1	0,618937632283297
Fever	Phlebotomus Fever	4	2,47575052913319
Fever	Rift Valley Fever	1	0,618937632283297
Fever	African Swine Fever	6	3,71362579369978
Fever	Colorado Tick Fever	2	1,23787526456659
Fever	Hemorrhagic Fever, Crimean	2	1,23787526456659
Fever	Yellow Fever	5	3,09468816141648
Fever	Bronchiolitis, Viral	4	2,47575052913319
Fever	Central Nervous System Viral Diseases	3	1,85681289684989
Fever	Encephalitis	49	30,3279439818815
Fever	Encephalitis, Viral	13	8,04618921968286
Fever	Encephalitis, Herpes Simplex	20	12,3787526456659
Fever	Encephalitis, Varicella Zoster	2	1,23787526456659
Fever	Leukoencephalopathy, Progressive Multifocal	3	1,85681289684989
Fever	Subacute Sclerosing Panencephalitis	5	3,09468816141648
Fever	Meningitis, Viral	16	9,90300211653275
Fever	Lymphocytic Choriomeningitis	1	0,618937632283297
Fever	Meningitis, Aseptic	23	14,2355655425158
Fever	Myelitis	3	1,85681289684989
Fever	Paraparesis, Tropical Spastic	1	0,618937632283297
Fever	Poliomyelitis	5	3,09468816141648
Fever	DNA Virus Infections	1	0,618937632283297
Fever	Adenoviridae Infections	11	6,80831395511626
Fever	Adenovirus Infections, Human	9	5,57043869054967
Fever	Hepatitis B	12	7,42725158739956
Fever	Hepatitis B, Chronic	2	1,23787526456659
Fever	Herpesviridae Infections	49	30,3279439818815
Fever	Chickenpox	22	13,6166279102325
Fever	Cytomegalovirus Infections	90	55,7043869054967
Fever	Cytomegalovirus Retinitis	1	0,618937632283297
Fever	Epstein-Barr Virus Infections	19	11,7598150133826
Fever	Burkitt Lymphoma	4	2,47575052913319
Fever	Infectious Mononucleosis	52	32,1847568787314
Fever	Herpes Simplex	40	24,7575052913319
Fever	Herpes Genitalis	1	0,618937632283297
Fever	Herpes Labialis	3	1,85681289684989
Fever	Kaposi Varicelliform Eruption	4	2,47575052913319
Fever	Keratitis, Herpetic	3	1,85681289684989
Fever	Keratitis, Dendritic	3	1,85681289684989
Fever	Stomatitis, Herpetic	3	1,85681289684989
Fever	Herpes Zoster	12	7,42725158739956
Fever	Herpes Zoster Ophthalmicus	1	0,618937632283297
Fever	Infectious Bovine Rhinotracheitis	4	2,47575052913319
Fever	Malignant Catarrh	2	1,23787526456659
Fever	Roseolovirus Infections	10	6,18937632283297
Fever	Exanthema Subitum	9	5,57043869054967
Fever	Sarcoma, Kaposi	11	6,80831395511626
Fever	Papillomavirus Infections	2	1,23787526456659
Fever	Condylomata Acuminata	6	3,71362579369978
Fever	Parvoviridae Infections	20	12,3787526456659
Fever	Erythema Infectiosum	11	6,80831395511626
Fever	Poxviridae Infections	1	0,618937632283297
Fever	Cowpox	1	0,618937632283297
Fever	Lumpy Skin Disease	1	0,618937632283297
Fever	Monkeypox	2	1,23787526456659
Fever	Smallpox	6	3,71362579369978
Fever	Vaccinia	11	6,80831395511626
Fever	Eye Infections, Viral	2	1,23787526456659
Fever	Conjunctivitis, Viral	2	1,23787526456659
Fever	Fatigue Syndrome, Chronic	11	6,80831395511626
Fever	Hepatitis, Viral, Human	10	6,18937632283297
Fever	Hepatitis A	23	14,2355655425158
Fever	Hepatitis C	11	6,80831395511626
Fever	Hepatitis C, Chronic	10	6,18937632283297
Fever	Hepatitis E	2	1,23787526456659
Fever	Pneumonia, Viral	18	11,1408773810993
Fever	RNA Virus Infections	1	0,618937632283297
Fever	Hemorrhagic Fever, American	1	0,618937632283297
Fever	Lassa Fever	1	0,618937632283297
Fever	Astroviridae Infections	1	0,618937632283297
Fever	Bunyaviridae Infections	4	2,47575052913319
Fever	Hantavirus Infections	6	3,71362579369978
Fever	Hemorrhagic Fever with Renal Syndrome	13	8,04618921968286
Fever	Caliciviridae Infections	6	3,71362579369978
Fever	Flavivirus Infections	1	0,618937632283297
Fever	Louping Ill	1	0,618937632283297
Fever	Bovine Virus Diarrhea-Mucosal Disease	4	2,47575052913319
Fever	Classical Swine Fever	2	1,23787526456659
Fever	Hemorrhagic Fevers, Viral	4	2,47575052913319
Fever	Hemorrhagic Fever, Ebola	1	0,618937632283297
Fever	Marburg Virus Disease	2	1,23787526456659
Fever	Paramyxoviridae Infections	8	4,95150105826637
Fever	Newcastle Disease	1	0,618937632283297
Fever	Distemper	2	1,23787526456659
Fever	Measles	45	27,8521934527484
Fever	Rinderpest	2	1,23787526456659
Fever	Respirovirus Infections	3	1,85681289684989
Fever	Respiratory Syncytial Virus Infections	9	5,57043869054967
Fever	Mumps	8	4,95150105826637
Fever	Ephemeral Fever	2	1,23787526456659
Fever	Rabies	3	1,85681289684989
Fever	Porcine Reproductive and Respiratory Syndrome	8	4,95150105826637
Fever	Coronavirus Infections	1	0,618937632283297
Fever	Severe Acute Respiratory Syndrome	45	27,8521934527484
Fever	Orthomyxoviridae Infections	22	13,6166279102325
Fever	Influenza, Human	136	84,1755179905284
Fever	Influenza in Birds	1	0,618937632283297
Fever	Picornaviridae Infections	5	3,09468816141648
Fever	Cardiovirus Infections	2	1,23787526456659
Fever	Common Cold	162	100,267896429894
Fever	Enterovirus Infections	25	15,4734408070824
Fever	Coxsackievirus Infections	9	5,57043869054967
Fever	Hand, Foot and Mouth Disease	1	0,618937632283297
Fever	Pleurodynia, Epidemic	5	3,09468816141648
Fever	Echovirus Infections	2	1,23787526456659
Fever	Foot-and-Mouth Disease	4	2,47575052913319
Fever	Reoviridae Infections	5	3,09468816141648
Fever	Rotavirus Infections	10	6,18937632283297
Fever	Retroviridae Infections	2	1,23787526456659
Fever	HTLV-I Infections	1	0,618937632283297
Fever	Equine Infectious Anemia	3	1,85681289684989
Fever	HIV Infections	153	94,6974577393444
Fever	Acquired Immunodeficiency Syndrome	74	45,801384788964
Fever	AIDS Dementia Complex	1	0,618937632283297
Fever	AIDS-Related Complex	3	1,85681289684989
Fever	HIV Seropositivity	34	21,0438794976321
Fever	Simian Acquired Immunodeficiency Syndrome	1	0,618937632283297
Fever	Togaviridae Infections	5	3,09468816141648
Fever	Alphavirus Infections	18	11,1408773810993
Fever	Rubella	16	9,90300211653275
Fever	Skin Diseases, Viral	3	1,85681289684989
Fever	Tumor Virus Infections	7	4,33256342598308
Fever	Viremia	11	6,80831395511626
Fever	Central Nervous System Parasitic Infections	1	0,618937632283297
