Source1,Source2,backbone,Shared_Targets_Count
SF3B3,C18orf32,0,2
SF3B3,DNAL1,1,1
SF3B3,BCL2L11,1,1
SF3B3,CFL2,1,1
SF3B3,BTF3L4,1,1
SF3B3,RAB5B,1,1
SF3B3,SLC4A7,1,1
SF3B3,TTPAL,1,1
SF3B3,GTF2H3,1,1
SF3B3,ISCA2,1,1
SF3B3,PTGES3,1,1
SF3B3,FBXO31,1,1
SF3B3,MFSD2A,1,1
SF3B3,ICA1L,1,1
SF3B3,ENPP5,1,1
SF3B3,UBFD1,1,1
SF3B3,ENTPD7,1,1
SF3B3,NRIP3,1,1
SF3B3,ZNFX1,1,1
SF3B3,GATAD1,1,1
SF3B3,SLC30A1,1,1
SF3B3,C17orf75,1,1
SF3B3,ABCG8,1,1
SF3B3,PANK3,0,2
SF3B3,GPR157,1,1
SF3B3,DDHD1,1,1
SF3B3,TRIM8,1,1
SF3B3,SLCO5A1,1,1
SF3B3,ZNF805,0,2
SF3B3,SLC1A5,1,1
SF3B3,TRAF3IP2,1,1
SF3B3,ZBED1,1,1
SF3B3,ZNF347,1,1
SF3B3,SAMD8,1,1
SF3B3,ARL1,1,1
SF3B3,KCNK6,1,1
SF3B3,SPTLC2,1,1
SF3B3,VPS26A,1,1
SF3B3,FEZ2,1,1
SF3B3,HMGB3,1,1
SF3B3,CHAF1A,1,1
SF3B3,MTF1,1,1
SF3B3,MXI1,1,1
SF3B3,PVR,1,1
SF3B3,ZBTB6,1,1
SF3B3,NUDT3,1,1
SF3B3,GLO1,1,1
SF3B3,ZBTB25,1,1
SF3B3,BRCA1,0,2
SF3B3,WDR37,1,1
SF3B3,OSTM1,1,1
SF3B3,SPCS1,1,1
SF3B3,ITGA2,1,1
SF3B3,JAK1,1,1
SF3B3,MSH3,1,1
SF3B3,PPP1R12B,1,1
SF3B3,PPP6C,1,1
SF3B3,RNASEH1,1,1
SF3B3,CCL5,1,1
SF3B3,E2F2,1,1
SF3B3,EIF2S1,0,2
SF3B3,KCNMB1,1,1
SF3B3,BNIP2,0,2
SF3B3,DUSP2,1,1
SF3B3,PKNOX1,1,1
SF3B3,WIPF2,1,1
SF3B3,ANKRD13C,1,1
SF3B3,MAPRE3,1,1
SF3B3,MFN1,1,1
SF3B3,KCND3,1,1
SF3B3,YIPF4,1,1
SF3B3,GINS4,1,1
SF3B3,ZNF280B,1,1
SF3B3,C15orf40,1,1
SF3B3,CXorf38,1,1
SF3B3,VTI1A,1,1
SF3B3,RRN3,1,1
SF3B3,ZYG11A,1,1
SF3B3,RUNX3,1,1
SF3B3,RPS6KA5,1,1
SF3B3,ALDH9A1,1,1
SF3B3,REEP3,0,2
SF3B3,AKTIP,1,1
SF3B3,FBXO48,1,1
SF3B3,COX19,1,1
SF3B3,GPR155,1,1
SF3B3,MUC17,1,1
SF3B3,CRCP,1,1
SF3B3,DDAH1,1,1
SF3B3,TRPS1,1,1
SF3B3,ZNF652,1,1
SF3B3,SLC19A3,1,1
SF3B3,CABYR,1,1
SF3B3,AKT3,1,1
SF3B3,GPR107,1,1
SF3B3,SIRT1,1,1
SF3B3,PEG10,1,1
SF3B3,HNRNPD,1,1
SF3B3,TCEAL1,1,1
SF3B3,TRAT1,1,1
SF3B3,LGALS3BP,1,1
SF3B3,GNAI3,1,1
SF3B3,TOP3A,1,1
SF3B3,ZNF131,1,1
SF3B3,TRMT5,1,1
SF3B3,TMCC1,1,1
SF3B3,GRB10,1,1
SF3B3,SMAD5,1,1
SF3B3,PPP2R2A,1,1
SF3B3,SMARCA4,1,1
SF3B3,MGAT4B,1,1
SF3B3,OSBPL10,1,1
SF3B3,UBR7,1,1
SF3B3,ZNF714,1,1
SF3B3,EIF3I,1,1
SF3B3,ZFYVE16,1,1
SF3B3,LUC7L2,1,1
SF3B3,TRIM44,1,1
SF3B3,PGPEP1,1,1
SF3B3,WDR6,1,1
SF3B3,NLE1,1,1
SF3B3,DDX21,1,1
SF3B3,MDM2,1,1
SF3B3,SLC35A2,1,1
SF3B3,TLE3,1,1
SF3B3,SERTAD4,1,1
SF3B3,STOX2,1,1
SF3B3,NFS1,1,1
SF3B3,RECK,1,1
SF3B3,PELI2,1,1
SF3B3,CSNK1G1,1,1
SF3B3,HIPK2,1,1
SF3B3,DOCK5,1,1
SF3B3,FBXL18,1,1
SF3B3,ZNF772,1,1
SF3B3,COG5,1,1
SF3B3,KIF3B,1,1
SF3B3,SART1,1,1
SF3B3,SS18,1,1
SF3B3,DCAF7,1,1
SF3B3,CAPRIN1,0,2
SF3B3,POLE,1,1
SF3B3,RNPS1,1,1
SF3B3,QKI,1,1
SF3B3,CPSF6,1,1
SF3B3,FICD,1,1
SF3B3,VCP,1,1
SF3B3,LRP10,1,1
SF3B3,ZNF770,1,1
SF3B3,MGMT,1,1
SF3B3,PBX2,1,1
SF3B3,RBMS2,1,1
SF3B3,SORT1,1,1
SF3B3,SDHA,1,1
SF3B3,ZW10,1,1
SF3B3,PIWIL1,1,1
SF3B3,BBC3,1,1
SF3B3,TOM1,1,1
SF3B3,FYTTD1,1,1
SF3B3,CBX2,1,1
SF3B3,C18orf25,1,1
SF3B3,CDKL5,1,1
SF3B3,UBIAD1,1,1
SF3B3,TIMM50,1,1
SF3B3,RNF215,1,1
SF3B3,TP53BP2,1,1
SF3B3,PPARA,1,1
SF3B3,UBXN2B,1,1
SF3B3,HDLBP,1,1
SF3B3,GNPDA1,1,1
SF3B3,PLA2G2D,1,1
SF3B3,CDC23,1,1
SF3B3,NLRC5,1,1
SF3B3,CPT2,1,1
SF3B3,ADARB1,1,1
SF3B3,CFLAR,1,1
SF3B3,GAPVD1,1,1
SF3B3,OPA1,1,1
SF3B3,CD40,1,1
SF3B3,ERLIN2,1,1
SF3B3,SYNGR2,1,1
SF3B3,AXIN2,1,1
SF3B3,CLTB,1,1
SF3B3,NUP98,1,1
SF3B3,ITGA6,1,1
SF3B3,TPM1,1,1
SF3B3,LARP1,1,1
SF3B3,CDON,1,1
SF3B3,ANKS1A,1,1
SF3B3,CASP6,1,1
SF3B3,CDC25C,1,1
SF3B3,KCNH1,1,1
SF3B3,MKLN1,1,1
SF3B3,AKT1,1,1
SF3B3,ADNP,1,1
SF3B3,RBM12,1,1
SF3B3,FUT8,1,1
SF3B3,SPTBN1,1,1
SF3B3,APAF1,1,1
SF3B3,SYNE2,1,1
SF3B3,BIRC3,1,1
SF3B3,ZDHHC16,1,1
SF3B3,DIABLO,1,1
SF3B3,NDRG1,1,1
SF3B3,TRAF3,1,1
SF3B3,IRGQ,1,1
SF3B3,EXT2,1,1
SF3B3,MTAP,1,1
SF3B3,BCLAF1,1,1
SF3B3,RNF40,1,1
SF3B3,MTMR9,1,1
SF3B3,GIGYF2,1,1
SF3B3,GDE1,1,1
SF3B3,FIGN,1,1
SF3B3,POLR3E,1,1
SF3B3,CASP10,1,1
SF3B3,KIF2A,1,1
SF3B3,NUCKS1,1,1
SF3B3,ACSL4,1,1
SF3B3,WDR77,1,1
SF3B3,PLIN3,1,1
SF3B3,RRM2,1,1
SF3B3,GYG1,1,1
SF3B3,FOSL1,1,1
SF3B3,UST,1,1
SF3B3,CCT3,1,1
SF3B3,PDGFRA,1,1
SF3B3,RRAS,1,1
SF3B3,ERLIN1,1,1
SF3B3,SNTB2,1,1
SF3B3,RAB3GAP2,1,1
SF3B3,AKR1B1,1,1
SF3B3,GATA4,1,1
SF3B3,CXCL9,1,1
SF3B3,PDXK,1,1
SF3B3,PEA15,1,1
SF3B3,HRK,1,1
SF3B3,TNFRSF10A,1,1
SF3B3,BCL10,1,1
SF3B3,PKP2,1,1
SF3B3,STX1A,1,1
SF3B3,TSN,1,1
SF3B3,TOMM40,1,1
SF3B3,RBCK1,1,1
SF3B3,EDEM3,1,1
SF3B3,RNF169,1,1
SF3B3,BCL2A1,1,1
SF3B3,AIFM1,1,1
SF3B3,ALS2,1,1
SF3B3,LLPH,1,1
SF3B3,MBD6,1,1
SF3B3,FKBP1B,1,1
SF3B3,TPCN2,1,1
SF3B3,GDF5,1,1
SF3B3,MOV10,1,1
SF3B3,CD70,1,1
SF3B3,TNF,1,1
SF3B3,POLR2A,1,1
SF3B3,RPL37,1,1
SF3B3,BIRC5,1,1
SF3B3,TGFBR2,1,1
RACGAP1,NDST1,1,1
RACGAP1,DUT,1,1
RACGAP1,ODC1,1,1
RACGAP1,VAV2,1,1
RACGAP1,YWHAZ,1,1
RACGAP1,IL17RD,1,1
RACGAP1,SF3B2,1,1
RACGAP1,ANAPC1,1,1
RACGAP1,MYLK,1,1
RACGAP1,VAV3,1,1
RACGAP1,DHX37,1,1
RACGAP1,ATOH8,1,1
RACGAP1,ZNF3,1,1
RACGAP1,HNRNPUL1,1,1
RACGAP1,BAZ2A,1,1
RACGAP1,CHCHD10,1,1
RACGAP1,FANCD2,1,1
RACGAP1,TMBIM1,1,1
RACGAP1,RPL22,1,1
RACGAP1,BICD2,1,1
RACGAP1,BRCC3,1,1
RACGAP1,KIF21A,1,1
RACGAP1,SBNO1,1,1
RACGAP1,ACVR2A,1,2
RACGAP1,GPR27,1,1
RACGAP1,TCF3,1,1
RACGAP1,KANK1,1,1
RACGAP1,FGF2,1,1
RACGAP1,ZNF275,1,1
RACGAP1,TMEM135,1,1
RACGAP1,GNB1,1,2
RACGAP1,PLEKHA1,1,2
RACGAP1,AVL9,1,2
RACGAP1,HNRNPA2B1,1,2
RACGAP1,MTHFR,1,1
RACGAP1,RASEF,1,1
RACGAP1,TAB3,1,1
RACGAP1,CPNE1,1,1
RACGAP1,LRRC57,1,1
RACGAP1,LSM11,1,1
RACGAP1,CBFA2T3,1,1
RACGAP1,DICER1,1,1
RACGAP1,SMURF1,1,1
RACGAP1,GNAL,1,2
RACGAP1,BSG,1,1
RACGAP1,UBE2V1,1,2
RACGAP1,CCDC80,1,1
RACGAP1,SEC61A1,1,2
RACGAP1,HEYL,1,1
RACGAP1,TSC22D2,1,2
RACGAP1,CPEB3,1,1
RACGAP1,WIPI2,1,1
RACGAP1,SERBP1,1,1
RACGAP1,AKAP11,1,1
RACGAP1,CDC37L1,1,1
RACGAP1,STX17,1,1
RACGAP1,RFK,1,1
RACGAP1,BAG4,1,1
RACGAP1,BZW1,1,1
RACGAP1,CCNE1,1,1
RACGAP1,CCNT1,1,2
RACGAP1,CCNT2,1,1
RACGAP1,TPI1,1,1
RACGAP1,SHOC2,1,2
RACGAP1,DNAJC10,1,2
RACGAP1,ABCB7,1,1
RACGAP1,CDV3,1,1
RACGAP1,ETNK1,1,1
RACGAP1,C21orf62,1,1
RACGAP1,MIB1,1,1
RACGAP1,TAOK1,1,2
RACGAP1,RPRD1B,1,2
RACGAP1,HAUS3,1,1
RACGAP1,DCAF17,1,1
RACGAP1,GABARAPL1,1,1
RACGAP1,LUZP1,1,2
RACGAP1,TKTL1,1,1
RACGAP1,VEGFA,1,1
RACGAP1,THRAP3,1,1
RACGAP1,CD180,1,1
RACGAP1,ACTR2,1,1
RACGAP1,ARIH1,1,2
RACGAP1,PURA,1,1
RACGAP1,MLLT6,1,1
RACGAP1,PSKH1,1,1
RACGAP1,YWHAQ,1,1
RACGAP1,VPS4A,1,1
RACGAP1,VCL,1,1
RACGAP1,SOCS5,0,3
RACGAP1,OCRL,1,1
RACGAP1,KPNA1,1,1
RACGAP1,PAFAH1B2,1,1
RACGAP1,CCL4,1,1
RACGAP1,SNCG,1,2
RACGAP1,CREG1,1,1
RACGAP1,ARHGDIA,1,2
RACGAP1,MAP4K2,1,1
RACGAP1,RAPH1,1,1
RACGAP1,MAFK,1,2
RACGAP1,ENTPD6,1,1
RACGAP1,APP,1,1
RACGAP1,SH3BGRL2,1,1
RACGAP1,KATNAL1,1,2
RACGAP1,GNAT1,1,1
RACGAP1,YTHDC1,1,1
RACGAP1,ZNF284,1,1
RACGAP1,MAPK9,1,1
RACGAP1,RNF115,1,1
RACGAP1,RUNX2,1,1
RACGAP1,WNK3,1,1
RACGAP1,EFNB2,1,1
RACGAP1,NFAT5,1,1
RACGAP1,NUP50,1,1
RACGAP1,WDR89,1,1
RACGAP1,ZNF264,1,1
RACGAP1,ACBD5,1,1
RACGAP1,GPRIN3,1,1
RACGAP1,FMNL3,1,1
RACGAP1,TRAPPC2,1,1
RACGAP1,DCAF8,1,1
RACGAP1,SH3GLB1,1,1
RACGAP1,GNPTAB,1,1
RACGAP1,F2RL3,1,1
RACGAP1,ITGB1,1,1
RACGAP1,NHLRC3,1,1
RACGAP1,SEC16A,1,1
RACGAP1,POFUT1,1,1
RACGAP1,F2RL1,1,1
RACGAP1,SERF1A,1,1
RACGAP1,IQSEC1,1,1
RACGAP1,WDR53,1,1
RACGAP1,USP28,1,1
RACGAP1,CAMTA1,1,1
RACGAP1,SAMD12,1,1
RACGAP1,KLRD1,1,1
RACGAP1,KIF6,1,1
RACGAP1,PSD3,1,1
RACGAP1,REST,1,1
RACGAP1,MFSD8,1,1
RACGAP1,SLC12A6,1,1
RACGAP1,RGMB,1,1
RACGAP1,SOCS7,1,1
RACGAP1,AGFG2,1,1
RACGAP1,TMEM67,1,1
RACGAP1,INPP5F,1,1
RACGAP1,WAC,1,1
RACGAP1,PAFAH1B1,1,1
RACGAP1,GRK7,1,1
RACGAP1,NR2C2,1,1
RACGAP1,GAB1,1,1
RACGAP1,DUSP18,1,1
RACGAP1,ABHD2,1,1
RACGAP1,N4BP1,1,2
RACGAP1,MTMR3,1,1
RACGAP1,ZDHHC20,1,1
RACGAP1,PGM2L1,1,1
RACGAP1,UBXN2A,1,1
RACGAP1,PRNP,1,1
RACGAP1,BTN3A1,1,1
RACGAP1,ABHD15,1,1
RACGAP1,STAC2,1,1
RACGAP1,POLQ,1,1
RACGAP1,FHDC1,1,1
RACGAP1,AAK1,1,1
RACGAP1,MAP3K2,1,1
RACGAP1,RBM12B,1,1
RACGAP1,HIP1,1,1
RACGAP1,ELAVL2,1,1
RACGAP1,DPYSL2,1,1
RACGAP1,SLC7A11,1,1
RACGAP1,SLK,1,1
RACGAP1,PLEKHM1,1,1
RACGAP1,MLXIP,1,1
RACGAP1,FBXO21,1,1
RACGAP1,WSB1,1,1
RACGAP1,TLR7,1,1
RACGAP1,ERGIC2,1,1
RACGAP1,WDR1,1,1
RACGAP1,HIF1AN,1,1
RACGAP1,FKBP14,1,1
RACGAP1,RAB42,1,1
RACGAP1,BTN3A2,1,1
RACGAP1,C18orf32,1,1
RACGAP1,DNAL1,1,1
RACGAP1,BCL2L11,1,1
RACGAP1,CFL2,1,1
RACGAP1,BTF3L4,1,1
RACGAP1,RAB5B,1,1
RACGAP1,SLC4A7,1,1
RACGAP1,TTPAL,1,1
RACGAP1,GTF2H3,1,1
RACGAP1,ISCA2,1,1
RACGAP1,PTGES3,1,1
RACGAP1,FBXO31,1,1
RACGAP1,MFSD2A,1,1
RACGAP1,ICA1L,1,1
RACGAP1,ENPP5,1,1
RACGAP1,UBFD1,1,1
RACGAP1,ENTPD7,1,1
RACGAP1,NRIP3,1,1
RACGAP1,ZNFX1,1,1
RACGAP1,GATAD1,1,1
RACGAP1,SLC30A1,1,1
RACGAP1,C17orf75,1,1
RACGAP1,ABCG8,1,1
RACGAP1,PANK3,1,1
RACGAP1,GPR157,1,1
RACGAP1,DDHD1,1,1
RACGAP1,TRIM8,1,1
RACGAP1,SLCO5A1,1,1
RACGAP1,ZNF805,1,1
RACGAP1,SLC1A5,1,1
RACGAP1,TRAF3IP2,1,1
RACGAP1,ZBED1,1,1
RACGAP1,ZNF347,1,1
RACGAP1,SAMD8,1,1
RACGAP1,ARL1,1,1
RACGAP1,KCNK6,1,1
RACGAP1,SPTLC2,1,1
RACGAP1,VPS26A,1,1
RACGAP1,FEZ2,1,1
RACGAP1,HMGB3,1,1
RACGAP1,CHAF1A,1,1
RACGAP1,MTF1,1,1
RACGAP1,MXI1,1,1
RACGAP1,PVR,1,1
RACGAP1,ZBTB6,1,1
RACGAP1,NUDT3,1,1
RACGAP1,GLO1,1,1
RACGAP1,ZBTB25,1,1
RACGAP1,BRCA1,1,1
RACGAP1,WDR37,1,1
RACGAP1,OSTM1,1,1
RACGAP1,SPCS1,1,1
RACGAP1,ITGA2,1,1
RACGAP1,JAK1,1,1
RACGAP1,MSH3,1,1
RACGAP1,PPP1R12B,1,1
RACGAP1,PPP6C,1,1
RACGAP1,RNASEH1,1,1
RACGAP1,CCL5,1,1
RACGAP1,E2F2,1,1
RACGAP1,EIF2S1,1,1
RACGAP1,KCNMB1,1,1
RACGAP1,BNIP2,1,1
RACGAP1,DUSP2,1,1
RACGAP1,PKNOX1,1,1
RACGAP1,WIPF2,1,1
RACGAP1,ANKRD13C,1,1
RACGAP1,MAPRE3,1,1
RACGAP1,MFN1,1,1
RACGAP1,KCND3,1,1
RACGAP1,YIPF4,1,1
RACGAP1,GINS4,1,1
RACGAP1,ZNF280B,1,1
RACGAP1,C15orf40,1,1
RACGAP1,CXorf38,1,1
RACGAP1,VTI1A,1,1
RACGAP1,RRN3,1,1
RACGAP1,ZYG11A,1,1
RACGAP1,RUNX3,1,1
RACGAP1,RPS6KA5,1,1
RACGAP1,ALDH9A1,1,2
RACGAP1,REEP3,1,1
RACGAP1,AKTIP,1,1
RACGAP1,FBXO48,1,1
RACGAP1,COX19,1,1
RACGAP1,GPR155,1,1
RACGAP1,MUC17,1,1
RACGAP1,CRCP,1,1
RACGAP1,TBPL1,1,1
RACGAP1,CD274,1,1
RACGAP1,RNPS1,1,1
RACGAP1,CBX2,1,1
RACGAP1,CDK1,1,1
RACGAP1,RUNX1T1,1,1
RACGAP1,TPM1,1,1
RACGAP1,BIRC5,1,1
RACGAP1,PIK3R1,1,1
RACGAP1,MBD4,1,1
RACGAP1,NAA25,1,1
RACGAP1,EFTUD2,1,1
RACGAP1,DLGAP3,1,1
RACGAP1,BSPRY,1,1
RACGAP1,PBX3,1,1
RACGAP1,PPIP5K2,1,1
RACGAP1,WDR13,1,1
RACGAP1,MAP2K1,1,1
RACGAP1,GLP2R,1,1
RACGAP1,RASSF2,1,1
RACGAP1,RNF149,1,1
RACGAP1,CHMP4B,1,1
RACGAP1,SESTD1,1,1
RACGAP1,MACC1,1,1
RACGAP1,CDC25A,1,1
RACGAP1,FBXL20,1,1
RACGAP1,RPRD2,1,1
RACGAP1,ANAPC13,1,1
RACGAP1,PHF19,1,1
RACGAP1,FCF1,1,1
RACGAP1,LUC7L3,1,1
RACGAP1,E2F3,1,1
RACGAP1,ANLN,1,1
RACGAP1,CCND3,1,1
RACGAP1,RBBP6,1,1
RACGAP1,DMTF1,1,1
RACGAP1,CLSPN,1,1
RACGAP1,CHAC1,1,1
RACGAP1,PANK2,1,1
RACGAP1,CDADC1,1,1
RACGAP1,PPIG,1,1
RACGAP1,IER2,1,1
RACGAP1,LANCL1,1,1
RACGAP1,CAPZA2,1,1
RACGAP1,SLC2A3,1,1
RACGAP1,TLL1,1,1
RACGAP1,NCKAP1,1,1
RACGAP1,LAMP2,1,1
RACGAP1,SSU72,1,1
RACGAP1,NR6A1,1,1
RACGAP1,CCND2,1,1
RACGAP1,ELK4,1,1
RACGAP1,SKI,1,1
RACGAP1,TNFSF9,1,1
RACGAP1,GPRC5A,1,1
RACGAP1,TBRG1,1,1
RACGAP1,ZCCHC3,1,1
RACGAP1,RAB15,1,1
RACGAP1,HSPA4L,1,1
RACGAP1,FOXK1,1,1
NDST1,DUT,0,1
NDST1,ODC1,0,1
NDST1,VAV2,0,1
NDST1,YWHAZ,0,1
NDST1,IL17RD,0,1
NDST1,SF3B2,0,1
NDST1,ANAPC1,0,1
NDST1,MYLK,0,1
NDST1,VAV3,0,1
NDST1,DHX37,0,1
NDST1,ATOH8,0,1
NDST1,ZNF3,0,1
NDST1,HNRNPUL1,0,1
NDST1,BAZ2A,0,1
NDST1,CHCHD10,0,1
NDST1,FANCD2,0,1
NDST1,TMBIM1,0,1
NDST1,RPL22,0,1
NDST1,BICD2,0,1
NDST1,BRCC3,0,1
DUT,ODC1,0,1
DUT,VAV2,0,1
DUT,YWHAZ,0,1
DUT,IL17RD,0,1
DUT,SF3B2,0,1
DUT,ANAPC1,0,1
DUT,MYLK,0,1
DUT,VAV3,0,1
DUT,DHX37,0,1
DUT,ATOH8,0,1
DUT,ZNF3,0,1
DUT,HNRNPUL1,0,1
DUT,BAZ2A,0,1
DUT,CHCHD10,0,1
DUT,FANCD2,0,1
DUT,TMBIM1,0,1
DUT,RPL22,0,1
DUT,BICD2,0,1
DUT,BRCC3,0,1
ODC1,VAV2,0,1
ODC1,YWHAZ,0,1
ODC1,IL17RD,0,1
ODC1,SF3B2,0,1
ODC1,ANAPC1,0,1
ODC1,MYLK,0,1
ODC1,VAV3,0,1
ODC1,DHX37,0,1
ODC1,ATOH8,0,1
ODC1,ZNF3,0,1
ODC1,HNRNPUL1,0,1
ODC1,BAZ2A,0,1
ODC1,CHCHD10,0,1
ODC1,FANCD2,0,1
ODC1,TMBIM1,0,1
ODC1,RPL22,0,1
ODC1,BICD2,0,1
ODC1,BRCC3,0,1
VAV2,YWHAZ,0,1
VAV2,IL17RD,0,1
VAV2,SF3B2,0,1
VAV2,ANAPC1,0,1
VAV2,MYLK,0,1
VAV2,VAV3,0,1
VAV2,DHX37,0,1
VAV2,ATOH8,0,1
VAV2,ZNF3,0,1
VAV2,HNRNPUL1,0,1
VAV2,BAZ2A,0,1
VAV2,CHCHD10,0,1
VAV2,FANCD2,0,1
VAV2,TMBIM1,0,1
VAV2,RPL22,0,1
VAV2,BICD2,0,1
VAV2,BRCC3,0,1
YWHAZ,IL17RD,0,1
YWHAZ,SF3B2,0,1
YWHAZ,ANAPC1,0,1
YWHAZ,MYLK,0,1
YWHAZ,VAV3,0,1
YWHAZ,DHX37,0,1
YWHAZ,ATOH8,0,1
YWHAZ,ZNF3,0,1
YWHAZ,HNRNPUL1,0,1
YWHAZ,BAZ2A,0,1
YWHAZ,CHCHD10,0,1
YWHAZ,FANCD2,0,1
YWHAZ,TMBIM1,0,1
YWHAZ,RPL22,0,1
YWHAZ,BICD2,0,1
YWHAZ,BRCC3,0,1
IL17RD,SF3B2,0,1
IL17RD,ANAPC1,0,1
IL17RD,MYLK,0,1
IL17RD,VAV3,0,1
IL17RD,DHX37,0,1
IL17RD,ATOH8,0,1
IL17RD,ZNF3,0,1
IL17RD,HNRNPUL1,0,1
IL17RD,BAZ2A,0,1
IL17RD,CHCHD10,0,1
IL17RD,FANCD2,0,1
IL17RD,TMBIM1,0,1
IL17RD,RPL22,0,1
IL17RD,BICD2,0,1
IL17RD,BRCC3,0,1
SF3B2,ANAPC1,0,1
SF3B2,MYLK,0,1
SF3B2,VAV3,0,1
SF3B2,DHX37,0,1
SF3B2,ATOH8,0,1
SF3B2,ZNF3,0,1
SF3B2,HNRNPUL1,0,1
SF3B2,BAZ2A,0,1
SF3B2,CHCHD10,0,1
SF3B2,FANCD2,0,1
SF3B2,TMBIM1,0,1
SF3B2,RPL22,0,1
SF3B2,BICD2,0,1
SF3B2,BRCC3,0,1
ANAPC1,MYLK,0,1
ANAPC1,VAV3,0,1
ANAPC1,DHX37,0,1
ANAPC1,ATOH8,0,1
ANAPC1,ZNF3,0,1
ANAPC1,HNRNPUL1,0,1
ANAPC1,BAZ2A,0,1
ANAPC1,CHCHD10,0,1
ANAPC1,FANCD2,0,1
ANAPC1,TMBIM1,0,1
ANAPC1,RPL22,0,1
ANAPC1,BICD2,0,1
ANAPC1,BRCC3,0,1
MYLK,VAV3,0,1
MYLK,DHX37,0,1
MYLK,ATOH8,0,1
MYLK,ZNF3,0,1
MYLK,HNRNPUL1,0,1
MYLK,BAZ2A,0,1
MYLK,CHCHD10,0,1
MYLK,FANCD2,0,1
MYLK,TMBIM1,0,1
MYLK,RPL22,0,1
MYLK,BICD2,0,1
MYLK,BRCC3,0,1
MYLK,TAOK1,0,1
MYLK,CDX2,0,1
MYLK,NFAT5,0,1
MYLK,REST,0,1
MYLK,BCL2L11,0,1
MYLK,JAK1,0,1
MYLK,MDM4,0,1
MYLK,TBPL1,0,1
MYLK,SIRT1,0,1
MYLK,NTRK3,0,1
MYLK,NR6A1,0,1
MYLK,KIF1A,0,1
MYLK,MTHFD2,0,1
MYLK,APBB2,0,1
MYLK,HOXC12,0,1
MYLK,PPP4R2,0,1
MYLK,TNFAIP8,0,1
MYLK,FRMD4B,0,1
MYLK,PRRX1,0,1
MYLK,SOX7,0,1
MYLK,SERINC5,0,1
MYLK,ONECUT2,0,1
MYLK,SLC30A4,0,1
MYLK,TTC7B,0,1
VAV3,DHX37,0,1
VAV3,ATOH8,0,1
VAV3,ZNF3,0,1
VAV3,HNRNPUL1,0,1
VAV3,BAZ2A,0,1
VAV3,CHCHD10,0,1
VAV3,FANCD2,0,1
VAV3,TMBIM1,0,1
VAV3,RPL22,0,1
VAV3,BICD2,0,1
VAV3,BRCC3,0,1
VAV3,VEGFA,0,1
VAV3,CCNL1,0,1
VAV3,TFAM,0,1
VAV3,TMOD2,0,1
VAV3,PODXL,0,1
VAV3,CD44,0,1
VAV3,POU2F1,0,1
VAV3,G3BP2,0,1
VAV3,EFNB1,0,1
VAV3,CAMTA1,0,1
VAV3,C18orf32,0,1
VAV3,BRCA1,0,1
VAV3,BNIP2,0,1
VAV3,REEP3,0,1
VAV3,DDAH1,0,1
VAV3,SIRT1,0,1
VAV3,PEG10,0,1
VAV3,CAPRIN1,0,1
VAV3,PPARA,0,1
VAV3,UBXN2B,0,1
VAV3,HDLBP,0,1
VAV3,GNPDA1,0,1
VAV3,PLA2G2D,0,1
VAV3,CDC23,0,1
VAV3,NLRC5,0,1
VAV3,CPT2,0,1
VAV3,ADARB1,0,1
VAV3,CFLAR,0,1
VAV3,GAPVD1,0,1
VAV3,OPA1,0,1
VAV3,CD40,0,1
VAV3,ERLIN2,0,1
VAV3,SYNGR2,0,1
VAV3,AXIN2,0,1
VAV3,CLTB,0,1
VAV3,NUP98,0,1
VAV3,ITGA6,0,1
VAV3,TPM1,0,1
VAV3,LARP1,0,1
VAV3,CDON,0,1
VAV3,ANKS1A,0,1
VAV3,CASP6,0,1
VAV3,CDC25C,0,1
VAV3,KCNH1,0,1
VAV3,MKLN1,0,1
VAV3,AKT1,0,1
VAV3,ADNP,0,1
VAV3,RBM12,0,1
VAV3,FUT8,0,1
VAV3,SPTBN1,0,1
VAV3,APAF1,0,1
VAV3,SYNE2,0,1
VAV3,BIRC3,0,1
VAV3,ZDHHC16,0,1
VAV3,DIABLO,0,1
VAV3,NDRG1,0,1
VAV3,TRAF3,0,1
VAV3,IRGQ,0,1
VAV3,EXT2,0,1
VAV3,MTAP,0,1
VAV3,BCLAF1,0,1
VAV3,RNF40,0,1
VAV3,MTMR9,0,1
VAV3,GIGYF2,0,1
VAV3,GDE1,0,1
VAV3,FIGN,0,1
VAV3,POLR3E,0,1
VAV3,CASP10,0,1
VAV3,KIF2A,0,1
VAV3,NUCKS1,0,1
VAV3,ACSL4,0,1
VAV3,WDR77,0,1
VAV3,PLIN3,0,1
VAV3,RRM2,0,1
VAV3,GYG1,0,1
VAV3,FOSL1,0,1
VAV3,UST,0,1
VAV3,CCT3,0,1
VAV3,PDGFRA,0,1
VAV3,RRAS,0,1
VAV3,ERLIN1,0,1
VAV3,SNTB2,0,1
VAV3,RAB3GAP2,0,1
VAV3,AKR1B1,0,1
VAV3,GATA4,0,1
VAV3,CXCL9,0,1
VAV3,PDXK,0,1
VAV3,PEA15,0,1
VAV3,HRK,0,1
VAV3,TNFRSF10A,0,1
VAV3,BCL10,0,1
VAV3,PKP2,0,1
VAV3,STX1A,0,1
VAV3,TSN,0,1
VAV3,TOMM40,0,1
VAV3,RBCK1,0,1
VAV3,EDEM3,0,1
VAV3,RNF169,0,1
VAV3,BCL2A1,0,1
