source,target,type,subtype
fu:f132c1b4,fu:6b254be8,protein_protein_interaction,indirect effect
fu:e96fee09,fu:6b254be8,protein_protein_interaction,indirect effect
fu:dd374616,fu:7e2a8487,protein_protein_interaction,compound
fu:dd374616,fu:82456880,protein_protein_interaction,compound
fu:69217a4b,fu:435e22e3,protein_protein_interaction,activation
fu:69217a4b,fu:a4e579d9,protein_protein_interaction,activation
fu:f132c1b4,fu:e96fee09,protein_protein_interaction,phosphorylation
fu:cc0e0a55,fu:4dbb2d89,protein_protein_interaction,activation
fu:1bdb6764,fu:4dbb2d89,protein_protein_interaction,activation
fu:0c8f29ae,fu:11724fb3,protein_protein_interaction,
fu:11724fb3,fu:3f6a023b,protein_protein_interaction,activation
fu:11724fb3,fu:69217a4b,protein_protein_interaction,activation|indirect effect
fu:f017c41c,fu:41d49051,protein_protein_interaction,activation
fu:41d49051,fu:114f4869,protein_protein_interaction,activation
fu:3f6a023b,fu:cc0e0a55,protein_protein_interaction,activation
fu:114f4869,fu:d3570c60,protein_protein_interaction,activation|indirect effect
fu:d3570c60,fu:cc0e0a55,protein_protein_interaction,binding/association
fu:8933daca,fu:7f7b2f5f,protein_protein_interaction,activation
fu:35bcc57b,fu:dcf55614,protein_protein_interaction,activation
fu:dcf55614,fu:74ae7efc,protein_protein_interaction,activation|phosphorylation
fu:dcf55614,fu:e711f0a6,protein_protein_interaction,activation|phosphorylation
fu:5e066f99,fu:39b0ba80,protein_protein_interaction,activation|phosphorylation
fu:5e066f99,fu:57f73e22,protein_protein_interaction,activation|phosphorylation
fu:e2d583f5,fu:39b0ba80,protein_protein_interaction,activation|phosphorylation
fu:e2d583f5,fu:57f73e22,protein_protein_interaction,activation|phosphorylation
fu:35bcc57b,fu:a4e579d9,protein_protein_interaction,
