node_index,id,logFC,type,logic,pathway,embedding_l2_norm,encoder
1295,EREG,2.1937,mRNA,,path:hsa04010,0.0,proteinbert
1296,FGF1,1.4326,mRNA,,path:hsa04010,0.0,proteinbert
1297,FGF3,0.0648398,mRNA,,path:hsa04010,0.0,proteinbert
1298,FGF4,0.0445503,mRNA,,path:hsa04010,0.0,proteinbert
1299,FGF5,0.0728579,mRNA,,path:hsa04010,0.0,proteinbert
1300,FGF6,-0.0177677,mRNA,,path:hsa04010,0.0,proteinbert
1301,FGF7,-1.62033,mRNA,,path:hsa04010,0.0,proteinbert
1302,FGF8,0.0147234,mRNA,,path:hsa04010,0.0,proteinbert
1303,FGF9,-0.258844,mRNA,,path:hsa04010,0.0,proteinbert
1304,FGF10,-1.92348,mRNA,,path:hsa04010,0.0,proteinbert
1305,FLT3LG,-0.0542521,mRNA,,path:hsa04010,0.0,proteinbert
1306,FGF20,0.89448,mRNA,,path:hsa04010,0.0,proteinbert
1307,FGF21,-0.00271036,mRNA,,path:hsa04010,0.0,proteinbert
1308,GDNF,0.211255,mRNA,,path:hsa04010,0.0,proteinbert
1309,FGF22,-0.0118982,mRNA,,path:hsa04010,0.0,proteinbert
1310,ANGPT1,-0.435111,mRNA,,path:hsa04010,0.0,proteinbert
1311,ANGPT2,0.546182,mRNA,,path:hsa04010,0.0,proteinbert
1312,IGF1,-1.55866,mRNA,,path:hsa04010,0.0,proteinbert
1313,IGF2,-1.00932,mRNA,,path:hsa04010,0.0,proteinbert
1314,INS,-0.0397988,mRNA,,path:hsa04010,0.0,proteinbert
1315,AREG,1.02876,mRNA,,path:hsa04010,0.0,proteinbert
1316,KITLG,-0.363473,mRNA,,path:hsa04010,0.0,proteinbert
1317,NGF,0.135368,mRNA,,path:hsa04010,0.0,proteinbert
1318,NRTN,0.788385,mRNA,,path:hsa04010,0.0,proteinbert
1319,NTF3,-0.233913,mRNA,,path:hsa04010,0.0,proteinbert
1320,NTF4,0.136894,mRNA,,path:hsa04010,0.0,proteinbert
1321,ANGPT4,-1.19173,mRNA,,path:hsa04010,0.0,proteinbert
1322,PDGFA,1.27297,mRNA,,path:hsa04010,0.0,proteinbert
1323,PDGFB,0.850601,mRNA,,path:hsa04010,0.0,proteinbert
1324,PGF,-1.38452,mRNA,,path:hsa04010,0.0,proteinbert
1325,PDGFC,0.672015,mRNA,,path:hsa04010,0.0,proteinbert
1326,PSPN,-0.269315,mRNA,,path:hsa04010,0.0,proteinbert
1327,TGFA,2.3034,mRNA,,path:hsa04010,0.0,proteinbert
1328,VEGFB,-0.212938,mRNA,,path:hsa04010,0.0,proteinbert
1329,VEGFC,-0.187872,mRNA,,path:hsa04010,0.0,proteinbert
1330,PDGFD,-0.0104381,mRNA,,path:hsa04010,0.0,proteinbert
1331,FGF23,-0.290166,mRNA,,path:hsa04010,0.0,proteinbert
1332,FGF18,-0.0143111,mRNA,,path:hsa04010,0.0,proteinbert
1333,FGF17,-0.836944,mRNA,,path:hsa04010,0.0,proteinbert
1334,FGF16,-0.143424,mRNA,,path:hsa04010,0.0,proteinbert
1335,ARTN,0.56589,mRNA,,path:hsa04010,0.0,proteinbert
1336,FGF19,0.400257,mRNA,,path:hsa04010,0.0,proteinbert
1337,TRADD,0.122426,mRNA,,path:hsa04010,0.0,proteinbert
1338,MYD88,0.48038,mRNA,,path:hsa04010,0.0,proteinbert
1339,IRAK1,-0.567205,mRNA,,path:hsa04010,0.0,proteinbert
1340,ARAF,-0.110567,mRNA,,path:hsa04010,0.0,proteinbert
1341,fu:7e2a8487,,functional_unit,OR,path:hsa04010,0.0016435289289802313,proteinbert
1342,fu:fd226da5,,functional_unit,OR,path:hsa04010,0.0,proteinbert
1343,fu:084a3d94,,functional_unit,OR,path:hsa04010,0.0,proteinbert
1344,fu:0047a61e,,functional_unit,SINGLE,path:hsa04010,0.0,proteinbert
1345,fu:c8457d96,,functional_unit,SINGLE,path:hsa04010,0.0,proteinbert
1346,fu:3687d0f8,,functional_unit,SINGLE,path:hsa04010,0.0,proteinbert
1347,fu:770a684e,,functional_unit,OR,path:hsa04010,0.006083424668759108,proteinbert
1348,fu:8ef29752,,functional_unit,SINGLE,path:hsa04010,0.021278077736496925,proteinbert
1349,fu:02b71dbc,,functional_unit,SINGLE,path:hsa04010,0.021280182525515556,proteinbert
1350,fu:6b254be8,,functional_unit,OR,path:hsa04010,0.013179074041545391,proteinbert
1351,fu:e96fee09,,functional_unit,OR,path:hsa04010,0.020886998623609543,proteinbert
1352,fu:f132c1b4,,functional_unit,SINGLE,path:hsa04010,0.015953345224261284,proteinbert
1353,fu:b1fed606,,functional_unit,OR,path:hsa04010,0.01928766444325447,proteinbert
1354,fu:418e3a71,,functional_unit,SINGLE,path:hsa04010,0.0425412617623806,proteinbert
1355,fu:e711f0a6,,functional_unit,SINGLE,path:hsa04010,0.03378664329648018,proteinbert
1356,fu:74ae7efc,,functional_unit,SINGLE,path:hsa04010,0.03378664329648018,proteinbert
1357,fu:21c326d4,,functional_unit,SINGLE,path:hsa04010,0.016709299758076668,proteinbert
1358,fu:7ebcd056,,functional_unit,SINGLE,path:hsa04010,0.023814361542463303,proteinbert
1359,fu:69624e88,,functional_unit,SINGLE,path:hsa04010,0.0,proteinbert
1360,fu:368c2fa7,,functional_unit,SINGLE,path:hsa04010,0.0,proteinbert
1361,fu:35131c42,,functional_unit,OR,path:hsa04010,0.0,proteinbert
1362,fu:9786b5ed,,functional_unit,OR,path:hsa04010,0.0,proteinbert
1363,fu:bcdaeed1,,functional_unit,OR,path:hsa04010,0.0,proteinbert
1364,fu:bd2e123e,,functional_unit,SINGLE,path:hsa04010,0.0,proteinbert
1365,fu:fa467b33,,functional_unit,SINGLE,path:hsa04010,0.01597755402326584,proteinbert
1366,fu:35bcc57b,,functional_unit,OR,path:hsa04010,0.00927287433296442,proteinbert
1367,fu:82456880,,functional_unit,OR,path:hsa04010,0.0009861348662525415,proteinbert
1368,fu:def1099f,,functional_unit,OR,path:hsa04010,0.0,proteinbert
1369,fu:f390c31d,,functional_unit,OR,path:hsa04010,0.0,proteinbert
1370,fu:c110bb17,,functional_unit,SINGLE,path:hsa04010,0.0,proteinbert
1371,fu:7f7b2f5f,,functional_unit,OR,path:hsa04010,0.001363114221021533,proteinbert
1372,fu:dd374616,,functional_unit,OR,path:hsa04010,0.0,proteinbert
1373,fu:aeb42500,,functional_unit,SINGLE,path:hsa04010,0.01597755402326584,proteinbert
1374,fu:4e3892e3,,functional_unit,SINGLE,path:hsa04010,0.0,proteinbert
1375,fu:9a13759c,,functional_unit,SINGLE,path:hsa04010,0.0,proteinbert
1376,fu:ede2f5af,,functional_unit,SINGLE,path:hsa04010,0.023927250877022743,proteinbert
1377,fu:6463ffd1,,functional_unit,SINGLE,path:hsa04010,0.019955597817897797,proteinbert
1378,fu:3273328d,,functional_unit,OR,path:hsa04010,0.013304800726473331,proteinbert
1379,fu:dd701a8d,,functional_unit,OR,path:hsa04010,0.013306488282978535,proteinbert
1380,fu:b5bf47cc,,functional_unit,SINGLE,path:hsa04010,0.021293921396136284,proteinbert
1381,fu:9217ec0a,,functional_unit,SINGLE,path:hsa04010,0.01995391771197319,proteinbert
1382,fu:83098143,,functional_unit,SINGLE,path:hsa04010,0.019955597817897797,proteinbert
1383,fu:2b9b82f8,,functional_unit,SINGLE,path:hsa04010,0.019955597817897797,proteinbert
1384,fu:13ad26cc,,functional_unit,SINGLE,path:hsa04010,0.019955597817897797,proteinbert
1385,fu:7d38c72e,,functional_unit,SINGLE,path:hsa04010,0.03453157842159271,proteinbert
1386,fu:2be3360b,,functional_unit,SINGLE,path:hsa04010,0.03453157842159271,proteinbert
1387,fu:fa6497d0,,functional_unit,SINGLE,path:hsa04010,0.01995391771197319,proteinbert
1388,fu:828681e8,,functional_unit,OR,path:hsa04010,0.014667435549199581,proteinbert
1389,fu:c1b5761a,,functional_unit,SINGLE,path:hsa04010,0.0,proteinbert
1390,fu:57f73e22,,functional_unit,SINGLE,path:hsa04010,0.021736079826951027,proteinbert
1391,fu:39b0ba80,,functional_unit,SINGLE,path:hsa04010,0.021736079826951027,proteinbert
1392,fu:377d6159,,functional_unit,OR,path:hsa04010,0.0,proteinbert
1393,fu:86cdce68,,functional_unit,OR,path:hsa04010,0.0,proteinbert
1394,fu:628792dc,,functional_unit,SINGLE,path:hsa04010,0.0,proteinbert
1395,fu:2959a7f6,,functional_unit,OR,path:hsa04010,0.0,proteinbert
1396,fu:e2d583f5,,functional_unit,OR,path:hsa04010,0.0,proteinbert
1397,fu:5e066f99,,functional_unit,SINGLE,path:hsa04010,0.0,proteinbert
1398,fu:18b46668,,functional_unit,SINGLE,path:hsa04010,0.017759162932634354,proteinbert
1399,fu:4dbb2d89,,functional_unit,SINGLE,path:hsa04010,0.011965549550950527,proteinbert
1400,fu:127bf490,,functional_unit,SINGLE,path:hsa04010,0.023412134498357773,proteinbert
1401,fu:fe378cbc,,functional_unit,SINGLE,path:hsa04010,0.0,proteinbert
1402,fu:3ce31490,,functional_unit,SINGLE,path:hsa04010,0.0,proteinbert
1403,fu:12e2c442,,functional_unit,OR,path:hsa04010,0.0,proteinbert
1404,fu:ef42bc35,,functional_unit,OR,path:hsa04010,0.0,proteinbert
1405,fu:f6a34c03,,functional_unit,SINGLE,path:hsa04010,0.015976909548044205,proteinbert
1406,fu:20a3b14c,,functional_unit,OR,path:hsa04010,0.010652193799614906,proteinbert
1407,fu:12774d68,,functional_unit,SINGLE,path:hsa04010,0.0,proteinbert
1408,fu:1bdb6764,,functional_unit,SINGLE,path:hsa04010,0.0,proteinbert
1409,fu:cc0e0a55,,functional_unit,SINGLE,path:hsa04010,0.023914668709039688,proteinbert
1410,fu:fcc91474,,functional_unit,OR,path:hsa04010,0.0,proteinbert
1411,fu:d3570c60,,functional_unit,SINGLE,path:hsa04010,0.010640941560268402,proteinbert
1412,fu:80de25d0,,functional_unit,SINGLE,path:hsa04010,0.03188171237707138,proteinbert
1413,fu:3f6a023b,,functional_unit,SINGLE,path:hsa04010,0.01597755402326584,proteinbert
1414,fu:69217a4b,,functional_unit,SINGLE,path:hsa04010,0.01597755402326584,proteinbert
1415,fu:ac41e7b6,,functional_unit,SINGLE,path:hsa04010,0.0,proteinbert
1416,fu:7961a9c2,,functional_unit,OR,path:hsa04010,0.0,proteinbert
1417,fu:ac1b5dfa,,functional_unit,SINGLE,path:hsa04010,0.0,proteinbert
1418,fu:f017c41c,,functional_unit,OR,path:hsa04010,0.0,proteinbert
1419,fu:0c8f29ae,,functional_unit,SINGLE,path:hsa04010,0.03185182437300682,proteinbert
1420,fu:c12b6dd3,,functional_unit,OR,path:hsa04010,0.0,proteinbert
1421,fu:6e503f28,,functional_unit,OR,path:hsa04010,0.0,proteinbert
1422,fu:69228b75,,functional_unit,SINGLE,path:hsa04010,0.0,proteinbert
1423,fu:a6e8f63a,,functional_unit,SINGLE,path:hsa04010,0.019955597817897797,proteinbert
1424,fu:2b5c3e60,,functional_unit,OR,path:hsa04010,0.0,proteinbert
1425,fu:435e22e3,,functional_unit,OR,path:hsa04010,0.011989867314696312,proteinbert
1426,fu:ad5afd37,,functional_unit,OR,path:hsa04010,0.015953345224261284,proteinbert
1427,fu:991f34de,,functional_unit,OR,path:hsa04010,0.0,proteinbert
1428,fu:a7fa684d,,functional_unit,SINGLE,path:hsa04010,0.010652193799614906,proteinbert
1429,fu:3cd4cf69,,functional_unit,SINGLE,path:hsa04010,0.006081399042159319,proteinbert
1430,fu:ba3ca63f,,functional_unit,OR,path:hsa04010,0.010145839303731918,proteinbert
1431,fu:d1f9d8ef,,functional_unit,SINGLE,path:hsa04010,0.02458498254418373,proteinbert
1432,fu:77025b10,,functional_unit,OR,path:hsa04010,0.027889983728528023,proteinbert
1433,fu:faa1f8c9,,functional_unit,OR,path:hsa04010,0.015955602750182152,proteinbert
1434,fu:4b038677,,functional_unit,SINGLE,path:hsa04010,0.0,proteinbert
1435,fu:95cbce1b,,functional_unit,OR,path:hsa04010,0.0,proteinbert
1436,fu:6625a9a4,,functional_unit,SINGLE,path:hsa04010,0.03185185045003891,proteinbert
1437,fu:db67d58a,,functional_unit,OR,path:hsa04010,0.021241841837763786,proteinbert
1438,fu:3e02b3f0,,functional_unit,SINGLE,path:hsa04010,0.025504233315587044,proteinbert
1439,fu:6d28341f,,functional_unit,SINGLE,path:hsa04010,0.025504233315587044,proteinbert
1440,fu:5feacf84,,functional_unit,OR,path:hsa04010,0.0,proteinbert
1441,fu:a06203ac,,functional_unit,SINGLE,path:hsa04010,0.039926983416080475,proteinbert
1442,fu:f1632042,,functional_unit,SINGLE,path:hsa04010,0.023927250877022743,proteinbert
1443,fu:a4e579d9,,functional_unit,SINGLE,path:hsa04010,0.022630712017416954,proteinbert
1444,fu:f13c95ed,,functional_unit,SINGLE,path:hsa04010,0.0,proteinbert
1445,fu:e83e0bc2,,functional_unit,SINGLE,path:hsa04010,0.0,proteinbert
1446,fu:3202b50f,,functional_unit,SINGLE,path:hsa04010,0.0,proteinbert
1447,fu:2c3cace2,,functional_unit,SINGLE,path:hsa04010,0.0,proteinbert
1448,fu:87b9367a,,functional_unit,SINGLE,path:hsa04010,0.0,proteinbert
1449,fu:a3c029a6,,functional_unit,SINGLE,path:hsa04010,0.0,proteinbert
1450,fu:346aac61,,functional_unit,SINGLE,path:hsa04010,0.014188074506819248,proteinbert
1451,fu:f4b875b3,,functional_unit,SINGLE,path:hsa04010,0.014188074506819248,proteinbert
1452,fu:860fdcaa,,functional_unit,SINGLE,path:hsa04010,0.011378027498722076,proteinbert
1453,fu:53e63667,,functional_unit,OR,path:hsa04010,0.00851585902273655,proteinbert
1454,fu:6732a41f,,functional_unit,OR,path:hsa04010,0.014189962297677994,proteinbert
1455,fu:8933daca,,functional_unit,OR,path:hsa04010,0.0,proteinbert
1456,fu:11724fb3,,functional_unit,SINGLE,path:hsa04010,0.01597755402326584,proteinbert
1457,fu:41d49051,,functional_unit,SINGLE,path:hsa04010,0.010663597844541073,proteinbert
1458,fu:114f4869,,functional_unit,OR,path:hsa04010,0.010652193799614906,proteinbert
1459,fu:dcf55614,,functional_unit,SINGLE,path:hsa04010,0.025060823187232018,proteinbert
1460,fu:051b9bd1,,functional_unit,SINGLE,path:hsa04010,0.0,proteinbert
1461,fu:c6ef8860,,functional_unit,AND,path:hsa04010,0.014189962297677994,proteinbert
1462,fu:50d7c36d,,functional_unit,AND,path:hsa04010,0.0,proteinbert
