source,target,type,subtype,final_layer_mean_attn,final_layer_max_attn
MIMAT0015065,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0019216,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0016886,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0018118,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0018181,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0018349,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0019007,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0019064,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0019079,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0019080,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0019705,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0019710,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0019739,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0019755,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0019767,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0019838,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0019841,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0019896,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0019908,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0021043,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0022491,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0027345,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0027399,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0027431,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0027456,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0027458,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0027523,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0027622,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0027630,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0027640,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0027652,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0027680,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0028109,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0028119,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0030415,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0000065,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0000067,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0003385,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0005907,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0015031,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0018089,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0022975,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0018949,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0019069,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0019359,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0019849,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0022469,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0025481,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0027460,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0027470,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0027530,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0030417,STK4,mir_regulates_mrna,,0.012195121496915817,0.012195121496915817
MIMAT0004945,BRAF,mir_regulates_mrna,,0.5,0.5
MIMAT0000437,BRAF,mir_regulates_mrna,,0.5,0.5
MIMAT0000456,RAF1,mir_regulates_mrna,,0.25,0.25
MIMAT0019777,RAF1,mir_regulates_mrna,,0.25,0.25
MIMAT0027387,RAF1,mir_regulates_mrna,,0.25,0.25
MIMAT0028120,RAF1,mir_regulates_mrna,,0.25,0.25
MIMAT0000087,CASP3,mir_regulates_mrna,,0.125,0.125
MIMAT0000245,CASP3,mir_regulates_mrna,,0.125,0.125
MIMAT0000692,CASP3,mir_regulates_mrna,,0.125,0.125
MIMAT0018107,CASP3,mir_regulates_mrna,,0.125,0.125
MIMAT0024597,CASP3,mir_regulates_mrna,,0.125,0.125
MIMAT0000281,CASP3,mir_regulates_mrna,,0.125,0.125
MIMAT0000737,CASP3,mir_regulates_mrna,,0.125,0.125
MIMAT0000226,CASP3,mir_regulates_mrna,,0.125,0.125
MIMAT0000064,MYC,mir_regulates_mrna,,0.05263157933950424,0.05263157933950424
MIMAT0000070,MYC,mir_regulates_mrna,,0.05263157933950424,0.05263157933950424
MIMAT0000075,MYC,mir_regulates_mrna,,0.05263157933950424,0.05263157933950424
MIMAT0000244,MYC,mir_regulates_mrna,,0.05263157933950424,0.05263157933950424
MIMAT0000443,MYC,mir_regulates_mrna,,0.05263157933950424,0.05263157933950424
MIMAT0004602,MYC,mir_regulates_mrna,,0.05263157933950424,0.05263157933950424
MIMAT0000686,MYC,mir_regulates_mrna,,0.05263157933950424,0.05263157933950424
MIMAT0000723,MYC,mir_regulates_mrna,,0.05263157933950424,0.05263157933950424
MIMAT0003291,MYC,mir_regulates_mrna,,0.05263157933950424,0.05263157933950424
MIMAT0005884,MYC,mir_regulates_mrna,,0.05263157933950424,0.05263157933950424
MIMAT0006767,MYC,mir_regulates_mrna,,0.05263157933950424,0.05263157933950424
MIMAT0022292,MYC,mir_regulates_mrna,,0.05263157933950424,0.05263157933950424
