layer,source,target,edge_type,edge_subtype,mean_attention,head_1_attention,head_2_attention,head_3_attention,head_4_attention
1,fu:e5590abb,fu:e5590abb,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,MAP2K2,MAP2K2,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:18c331db,fu:18c331db,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,MAP2K1,MAP2K1,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:b5bd3161,fu:b5bd3161,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,RAF1,RAF1,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:f4192c6f,fu:f4192c6f,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,BRAF,BRAF,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:3075482b,fu:3075482b,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,RASA1,RASA1,self_loop,self_loop,0.33729371428489685,0.32758232951164246,0.3518735468387604,0.3371674716472626,0.3325514793395996
1,fu:8d87d9a5,fu:8d87d9a5,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,NF1,NF1,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:f8a62ed6,fu:f8a62ed6,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,PRKCA,PRKCA,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,PRKCB,PRKCB,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,PRKCG,PRKCG,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:8abc8b5d,fu:8abc8b5d,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,RAP1A,RAP1A,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,RAP1B,RAP1B,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:48639269,fu:48639269,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,PRKACA,PRKACA,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,PRKACB,PRKACB,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,PRKACG,PRKACG,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:ab04f1ef,fu:ab04f1ef,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,RAPGEF2,RAPGEF2,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:fd9db1c2,fu:fd9db1c2,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,RASA2,RASA2,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,fu:3a2c7d68,fu:3a2c7d68,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,RRAS2,RRAS2,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,MRAS,MRAS,self_loop,self_loop,0.5020727515220642,0.4957578480243683,0.5192736387252808,0.49552011489868164,0.4977394938468933
1,HRAS,HRAS,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,KRAS,KRAS,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,NRAS,NRAS,self_loop,self_loop,0.5037415027618408,0.49791714549064636,0.5211629271507263,0.49837160110473633,0.4975143074989319
1,RRAS,RRAS,self_loop,self_loop,0.5044898986816406,0.4990927577018738,0.5226057171821594,0.49764367938041687,0.49861741065979004
1,fu:9f338bd9,fu:9f338bd9,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
1,RASGRP1,RASGRP1,self_loop,self_loop,1.0,1.0,1.0,1.0,1.0
